GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
8	rs1880512	7	 96212710	rs13235131	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (min-P)	26,502 European ancestry individuals	NA	7q21.3	NR	SEM1			ENSG00000127922	NA	NA	rs13235131-?	rs13235131	0	13235131	intron_variant	0		1E-20	20		NA		NR [7428630] (imputed)	N
8	rs1880512	7	 96212710	rs13235131	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (min-P)	26,502 European ancestry individuals	NA	7q21.3	C1orf106, KIF21B, CACNA1S	SEM1			ENSG00000127922	NA	NA	rs13235131-?	rs13235131	0	13235131	intron_variant	0		2E-21	20.698970004336		NA		NR [7428630] (imputed)	N
8	rs1880512	7	 96308943	rs2272224	2019-01-28	30598549	Morris JA	2018-12-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30598549	An atlas of genetic influences on osteoporosis in humans and mice.	Heel bone mineral density	426,824 British ancestry individuals	NA	7q21.3	SEM1	SEM1			ENSG00000127922	NA	NA	rs2272224-T	rs2272224	0	2272224	intron_variant	0	0.730722	4E-14	13.397940008672		0.0166811	[0.012-0.021] unit decrease	NR [13737936] (imputed)	N
9	rs384908	8	 26397896	rs11135939	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	8p21.2	BNIP3L, PNMA2, DPYSL2	DPYSL2			ENSG00000092964	NA	NA	rs11135939-?	rs11135939	0	11135939	intron_variant	0		7E-11	10.1549019599857		NA		NR [7428630] (imputed)	N
10	rs10106820	8	134167181	rs76880201	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	8q24.22	TG, SLA	TG - CCN4	ENSG00000042832	ENSG00000104415		20034	36102	rs76880201-?	rs76880201	0	76880201	regulatory_region_variant	1		4E-11	10.397940008672		NA		NR [7428630] (imputed)	N
11	rs2416540	9	101628952	rs4576476	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	9q22.33	NR	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		16589	23920	rs4576476-?	rs4576476	0	4576476	intron_variant	1	NR	1E-8	8	(right isthmus cingulate)	NA		NR [9227495] (imputed)	N
11	rs2416540	9	101637477	rs911934	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	9q22.33	GALNT12	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		25114	15395	rs911934-G	rs911934	0	911934	intergenic_variant	1	0.7	2E-15	14.698970004336		NA		NR [9312144] (imputed)	N
11	rs2416540	9	101639827	rs7023465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	9q22.33	GALNT12, COL15A1	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		27464	13045	rs7023465-?	rs7023465	0	7023465	intergenic_variant	1		5E-25	24.301029995664		NA		NR [7428630] (imputed)	N
11	rs2416540	9	101639827	rs7023465	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	9q22.33	MAGI1	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		27464	13045	rs7023465-?	rs7023465	0	7023465	intergenic_variant	1		6E-25	24.2218487496164		NA		NR [7428630] (imputed)	N
11	rs2416540	9	101645590	rs7851057	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	9q22.33	NR	GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		33227	7282	rs7851057-?	rs7851057	0	7851057	regulatory_region_variant	1	NR	6E-10	9.22184874961636	(right isthmus cingulate)	NA		NR [9227495] (imputed)	N
11	rs1322548	9	101652106	rs1028655	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Lung function (FEV1/FVC)	approximately 370,000 European ancestry individuals	NA	9q22.33		GALNT12 - NME2P3	ENSG00000119514	ENSG00000229338		39743	766	rs1028655-?	rs1028655	0	1028655	regulatory_region_variant	1	NR	1E-13	13		NA		NR [~ 8900000] (imputed)	N
13	rs1057548	12	 49485373	rs11168854	2016-01-27	25673413	Locke AE	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673413	Genetic studies of body mass index yield new insights for obesity biology.	Body mass index	up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals	up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals	12q13.12	DHH	DHH			ENSG00000139549	NA	NA	rs11168854-G	rs11168854	0	11168854	intron_variant	0	0.375	1E-6	6	(EA)	0.016	[0.0096-0.0226] kg/m2 increase	Affymetrix, Illumina [2550021]	N
13	rs1057548	12	 49485373	rs11168854	2016-01-27	25673413	Locke AE	2015-02-12	Nature	www.ncbi.nlm.nih.gov/pubmed/25673413	Genetic studies of body mass index yield new insights for obesity biology.	Body mass index	up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals	up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals	12q13.12	DHH	DHH			ENSG00000139549	NA	NA	rs11168854-G	rs11168854	0	11168854	intron_variant	0	0.385	2E-6	5.69897000433602		0.015	[0.0091-0.0217] kg/m2 increase	Affymetrix, Illumina [2550021]	N
13	rs1057548	12	 49509262	rs7958241	2021-01-26	32376654	Richardson TG	2020-05-06	BMJ	www.ncbi.nlm.nih.gov/pubmed/32376654	Use of genetic variation to separate the effects of early and later life adiposity on disease risk: mendelian randomisation study.	Body size at age 10	453,169 European ancestry individuals	NA	12q13.12	LMBR1L	LMBR1L - TUBA1B	ENSG00000139636	ENSG00000123416		4579	12303	rs7958241-A	rs7958241	0	7958241	intergenic_variant	1	0.656021	9E-19	18.0457574905607		0.0130618	[0.01-0.016] unit decrease	Affymetrix [12370749]	N
13	rs1057548	12	 49516946	rs10783306	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	12q13.12	TUBA1B	LMBR1L - TUBA1B	ENSG00000139636	ENSG00000123416		12263	4619	rs10783306-C	rs10783306	0	10783306	intergenic_variant	1	0.33	1E-11	11		NA		NR [9312144] (imputed)	N
13	rs1057548	12	 49522605	rs1057548	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	12q13.12	DHH, LMBR1L, TUBA1B, TUBA1A, TUBA1C	TUBA1B			ENSG00000123416	NA	NA	rs1057548-?	rs1057548	0	1057548	missense_variant	0		8E-10	9.09691001300806		NA		NR [7428630] (imputed)	N
13	rs1057548	12	 49539892	rs11168884	2021-01-09	32989287	Cuellar-Partida G	2020-09-28	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/32989287	Genome-wide association study identifies 48 common genetic variants associated with handedness.	Left-handedness	1,766,671 European ancestry individuals	NA	12q13.12	TUBA1B	Y_RNA - TUBA1A	ENSG00000201314	ENSG00000167552		13162	38577	rs11168884-T	rs11168884	0	11168884	intron_variant	1	0.343	2E-10	9.69897000433602		0.98080784	[NR]	Illumina [12493444] (imputed)	N
14	rs221325	14	 59064739	rs170239	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		33405	35946	rs170239-T	rs170239	0	170239	regulatory_region_variant	1	0.4381	3E-10	9.52287874528034	(Cuneus)	5.7099524	[3.94-7.48] unit decrease	Affymetrix, Illumina [NR]	N
14	rs221325	14	 59069053	rs221326	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		37719	31632	rs221326-T	rs221326	0	221326	intergenic_variant	1	0.4694	2E-13	12.698970004336	(Supramarginal)	17.53651	[12.86-22.21] unit increase	Affymetrix, Illumina [NR]	N
14	rs221325	14	 59069053	rs221326	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		37719	31632	rs221326-?	rs221326	0	221326	intergenic_variant	1		9E-22	21.0457574905607		NA		NR [7428630] (imputed)	N
14	rs221325	14	 59071725	rs149142	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40391	28960	rs149142-T	rs149142	0	149142	intergenic_variant	1	0.6045	6E-16	15.2218487496164	(Banks of the Superior Temporal Sulcus)	0.006469715	[0.0049-0.008] unit decrease	Affymetrix, Illumina [NR]	N
14	rs221325	14	 59072144	rs10782438	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40810	28541	rs10782438-?	rs10782438	0	10782438	intergenic_variant	1		9E-21	20.0457574905607	(Middletemporal)	NA		Affymetrix, Illumina [NR] (imputed)	N
14	rs221325	14	 59072226	rs186347	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical volume	22,824 European and African American ancestry individuals	NA	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40892	28459	rs186347-?	rs186347	0	186347	intergenic_variant	1		1E-15	15	(Banksts)	NA		Affymetrix, Illumina [NR] (imputed)	N
14	rs221325	14	 59072226	rs186347	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical surface area	18,617 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40892	28459	rs186347-?	rs186347	0	186347	intergenic_variant	1		5E-18	17.301029995664	(Banksts)	NA		Affymetrix, Illumina [NR] (imputed)	N
14	rs221325	14	 59074136	rs160459	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-A	rs160459	0	160459	regulatory_region_variant	1	0.5288	1E-16	16	(Middle Temporal)	0.006240365	[0.0048-0.0077] unit decrease	Affymetrix, Illumina [NR]	N
14	rs221325	14	 59074136	rs2348215 x rs160459	2020-07-28	32450446	Wang H	2020-04-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/32450446	Genome-wide interaction analysis of pathological hallmarks in Alzheimer's disease.	Total PHF-tau (SNP x SNP interaction)	1,285 individuals	NA	14q23.1	NR x NR	No mapped genes x RPL9P5 - DACT1				NA	NA	rs2348215-? x rs160459-?	rs2348215 x rs160459	0	NA	intron_variant x regulatory_region_variant	NA	NR	2E-8	7.69897000433602		NA		Affymetrix, Illumina [279409] (imputed)	N
14	rs221325	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	C14orf37, ACTR10, PSMA3, AL132989.1, ARID4A, TOMM20L, TIMM9, KIAA0586, DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		6E-54	53.2218487496164		NA		NR [7428630] (imputed)	N
14	rs221325	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (min-P)	26,502 European ancestry individuals	NA	14q23.1	ROBO2	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		6E-9	8.22184874961636		NA		NR [7428630] (imputed)	N
14	rs221325	14	 59074136	rs160459	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Hippocampal tail volume (corrected for total hippocampal volume)	21,297 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	NR	2E-17	16.698970004336		7.45	NR mm3 decrease	Affymetrix, Illumina [NR] (imputed)	N
14	rs221325	14	 59074136	rs160459	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Hippocampal subfield CA1 volume (corrected for total hippocampal volume)	21,297 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	NR	2E-10	9.69897000433602		2.98	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
14	rs221325	14	 59074136	rs160459	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Dentate gyrus granule cell layer volume (corrected for total hippocampal volume)	21,297 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	NR	2E-9	8.69897000433602		1.53	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
14	rs221325	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	SRD5A3, TMEM165, CLOCK, PDCL2, NMU	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		2E-31	30.698970004336		NA		NR [7428630] (imputed)	N
14	rs221325	14	 59074136	rs160459	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	0.46	5E-12	11.301029995664		NA		NR [9312144] (imputed)	N
14	rs221325	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (min-P)	26,502 European ancestry individuals	NA	14q23.1	KCNK3, SLC35F6, CENPA, DPYSL5, MAPRE3, TMEM214, AGBL5, OST4, EMILIN1, KHK, CGREF1, ABHD1, PREB, C2orf53, TCF23	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		2E-9	8.69897000433602		NA		NR [7428630] (imputed)	N
14	rs191103	14	 59074878	rs160458	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		43544	25807	rs160458-T	rs160458	0	160458	regulatory_region_variant	1	0.5082	6E-16	15.2218487496164	(Banks of the Superior Temporal Sulcus)	5.231486	[3.97-6.5] unit decrease	Affymetrix, Illumina [NR]	N
14	rs191103	14	 59074878	rs160458	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		43544	25807	rs160458-?	rs160458	0	160458	regulatory_region_variant	1		6E-18	17.2218487496164	(Banksts)	NA		Affymetrix, Illumina [NR] (imputed)	N
14	rs160468	14	 59095285	rs160468	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (min-P)	26,502 European ancestry individuals	NA	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		63951	5400	rs160468-?	rs160468	0	160468	TF_binding_site_variant	1		1E-8	8		NA		NR [7428630] (imputed)	N
15	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	4E-17	16.397940008672	(left pericalcarine)	NA		NR [9227495] (imputed)	N
15	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	2E-12	11.698970004336	(left cuneus)	NA		NR [9227495] (imputed)	N
15	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	5E-10	9.30102999566398	(right cuneus)	NA		NR [9227495] (imputed)	N
15	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	2E-8	7.69897000433602	(right pericalcarine)	NA		NR [9227495] (imputed)	N
15	rs77618329	14	 59605116	rs117461235	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs117461235-A	rs117461235	0	117461235	intron_variant	0	0.1283	2E-16	15.698970004336	(Cuneus)	0.007306721	[0.0056-0.009] unit decrease	Affymetrix, Illumina [NR]	N
15	rs77618329	14	 59605116	rs117461235	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs117461235-A	rs117461235	0	117461235	intron_variant	0	0.1279	5E-12	11.301029995664	(Pericalcarine)	0.005713818	[0.0041-0.0073] unit decrease	Affymetrix, Illumina [NR]	N
15	rs77618329	14	 59621080	rs17833752	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (min-P)	26,502 European ancestry individuals	NA	14q23.1	COL11A1	LINC01500			ENSG00000258583	NA	NA	rs17833752-?	rs17833752	0	17833752	intron_variant	0		5E-17	16.301029995664		NA		NR [7428630] (imputed)	N
15	rs77618329	14	 59624317	rs4901904	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	DAAM1	LINC01500			ENSG00000258583	NA	NA	rs4901904-?	rs4901904	0	4901904	intron_variant	0		3E-23	22.5228787452803	(Cuneus)	NA		Affymetrix, Illumina [NR] (imputed)	N
15	rs11158250	14	 59625980	rs11158250	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs11158250-?	rs11158250	0	11158250	intron_variant	0	NR	2E-9	8.69897000433602	(left cuneus)	NA		NR [9227495] (imputed)	N
15	rs11158250	14	 59625980	rs11158250	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs11158250-?	rs11158250	0	11158250	intron_variant	0	NR	7E-9	8.15490195998574	(left inferior parietal)	NA		NR [9227495] (imputed)	N
15	rs11158250	14	 59625980	rs11158250	2020-07-20	32198502	Shin J	2020-03-20	Cereb Cortex	www.ncbi.nlm.nih.gov/pubmed/32198502	Global and Regional Development of the Human Cerebral Cortex: Molecular Architecture and Occupational Aptitudes.	Cortical surface area (visual PC2)	23,784 European ancestry individuals	19,512 European ancestry individuals, 6,234 individuals	14q23.1	CTD-2315A10.1	LINC01500			ENSG00000258583	NA	NA	rs11158250-?	rs11158250	0	11158250	intron_variant	0	NR	6E-18	17.2218487496164	(EA)	0.1414	[0.11-0.17] unit increase	Affymetrix, Illumina [NR] (imputed)	N
15	rs77618329	14	 59625997	rs73313052	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs73313052-?	rs73313052	0	73313052	intron_variant	0	NR	3E-13	12.5228787452803	(right cuneus)	NA		NR [9227495] (imputed)	N
15	rs77618329	14	 59625997	rs73313052	2020-07-20	32198502	Shin J	2020-03-20	Cereb Cortex	www.ncbi.nlm.nih.gov/pubmed/32198502	Global and Regional Development of the Human Cerebral Cortex: Molecular Architecture and Occupational Aptitudes.	Cortical surface area (visual PC2)	23,784 European ancestry individuals	19,512 European ancestry individuals, 6,234 individuals	14q23.1	CTD-2315A10.1	LINC01500			ENSG00000258583	NA	NA	rs73313052-?	rs73313052	0	73313052	intron_variant	0	NR	2E-34	33.698970004336		0.2388	[0.2-0.28] unit decrease	Affymetrix, Illumina [NR] (imputed)	N
15	rs77618329	14	 59625997	rs73313052	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs73313052-A	rs73313052	0	73313052	intron_variant	0	0.1259	2E-28	27.698970004336	(Cuneus)	15.09496	[12.42-17.77] unit decrease	Affymetrix, Illumina [NR]	N
