region2	reg_region	type	tissue/cell	genes
17:44240001-44280000	17:44268495-44272881	prom	E053	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E054	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E067	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E068	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E069	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E070	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E071	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E072	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E073	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E074	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E081	ENSG00000214401
17:44240001-44280000	17:44268495-44272881	prom	E082	ENSG00000214401
17:44260000-44270000	17:44268429-44268484	prom	E053	NA
17:44260000-44270000	17:44268429-44268484	prom	E054	NA
17:44260000-44270000	17:44268429-44268484	prom	E067	NA
17:44260000-44270000	17:44268429-44268484	prom	E068	NA
17:44260000-44270000	17:44268429-44268484	prom	E069	NA
17:44260000-44270000	17:44268429-44268484	prom	E070	NA
17:44260000-44270000	17:44268429-44268484	prom	E071	NA
17:44260000-44270000	17:44268429-44268484	prom	E072	NA
17:44260000-44270000	17:44268429-44268484	prom	E073	NA
17:44260000-44270000	17:44268429-44268484	prom	E074	NA
17:44260000-44270000	17:44268429-44268484	prom	E081	NA
17:44260000-44270000	17:44268429-44268484	prom	E082	NA
17:44260000-44270000	17:44268495-44272881	prom	E053	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E054	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E067	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E068	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E069	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E070	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E071	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E072	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E073	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E074	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E081	ENSG00000214401
17:44260000-44270000	17:44268495-44272881	prom	E082	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E053	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E054	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E067	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E068	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E069	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E070	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E071	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E072	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E073	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E074	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E081	ENSG00000214401
17:44270000-44280000	17:44268495-44272881	prom	E082	ENSG00000214401
17:44300000-44310000	17:44301466-44301533	prom	E068	NA
17:44300000-44310000	17:44301466-44301533	prom	E072	NA
17:44300000-44310000	17:44301466-44301533	prom	E082	NA
17:44300000-44310000	17:44301812-44301874	prom	E053	NA
17:44300000-44310000	17:44301812-44301874	prom	E054	NA
17:44300000-44310000	17:44301812-44301874	prom	E067	NA
17:44300000-44310000	17:44301812-44301874	prom	E068	NA
17:44300000-44310000	17:44301812-44301874	prom	E070	NA
17:44300000-44310000	17:44301812-44301874	prom	E072	NA
17:44300000-44310000	17:44301812-44301874	prom	E074	NA
17:44300000-44310000	17:44301812-44301874	prom	E082	NA
17:44300000-44310000	17:44302236-44302291	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E073	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E073	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E073	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E082	ENSG00000120071
17:44330000-44340000	17:44337227-44337305	prom	E067	NA
17:44330000-44340000	17:44337227-44337305	prom	E068	NA
17:44330000-44340000	17:44337227-44337305	prom	E069	NA
17:44330000-44340000	17:44337227-44337305	prom	E070	NA
17:44330000-44340000	17:44337227-44337305	prom	E071	NA
17:44330000-44340000	17:44337227-44337305	prom	E072	NA
17:44330000-44340000	17:44337227-44337305	prom	E073	NA
17:44330000-44340000	17:44337227-44337305	prom	E074	NA
17:44330000-44340000	17:44337409-44337643	prom	E054	NA
17:44330000-44340000	17:44337409-44337643	prom	E067	NA
17:44330000-44340000	17:44337409-44337643	prom	E068	NA
17:44330000-44340000	17:44337409-44337643	prom	E069	NA
17:44330000-44340000	17:44337409-44337643	prom	E070	NA
17:44330000-44340000	17:44337409-44337643	prom	E071	NA
17:44330000-44340000	17:44337409-44337643	prom	E072	NA
17:44330000-44340000	17:44337409-44337643	prom	E073	NA
17:44330000-44340000	17:44337409-44337643	prom	E074	NA
17:44330000-44340000	17:44337409-44337643	prom	E082	NA
17:44330000-44340000	17:44337882-44337983	prom	E054	NA
17:44330000-44340000	17:44337882-44337983	prom	E067	NA
17:44330000-44340000	17:44337882-44337983	prom	E068	NA
17:44330000-44340000	17:44337882-44337983	prom	E069	NA
17:44330000-44340000	17:44337882-44337983	prom	E070	NA
17:44330000-44340000	17:44337882-44337983	prom	E071	NA
17:44330000-44340000	17:44337882-44337983	prom	E072	NA
17:44330000-44340000	17:44337882-44337983	prom	E073	NA
17:44330000-44340000	17:44337882-44337983	prom	E074	NA
17:44330000-44340000	17:44337882-44337983	prom	E082	NA
17:44330000-44340000	17:44338002-44338057	prom	E068	NA
17:44330000-44340000	17:44338002-44338057	prom	E071	NA
17:44330000-44340000	17:44338002-44338057	prom	E073	NA
17:44340000-44350000	17:44343834-44345249	prom	E053	NA
17:44340000-44350000	17:44343834-44345249	prom	E054	NA
17:44340000-44350000	17:44343834-44345249	prom	E067	NA
17:44340000-44350000	17:44343834-44345249	prom	E068	NA
17:44340000-44350000	17:44343834-44345249	prom	E069	NA
17:44340000-44350000	17:44343834-44345249	prom	E070	NA
17:44340000-44350000	17:44343834-44345249	prom	E071	NA
17:44340000-44350000	17:44343834-44345249	prom	E072	NA
17:44340000-44350000	17:44343834-44345249	prom	E073	NA
17:44340000-44350000	17:44343834-44345249	prom	E074	NA
17:44340000-44350000	17:44343834-44345249	prom	E081	NA
17:44340000-44350000	17:44343834-44345249	prom	E082	NA
17:44430000-44440000	17:44439154-44439300	prom	E070	ENSG00000228696
17:44430000-44440000	17:44439390-44439511	prom	E070	NA
17:44910000-44920000	17:44919054-44919587	prom	E067	NA
17:44910000-44920000	17:44919054-44919587	prom	E068	NA
17:44910000-44920000	17:44919054-44919587	prom	E069	NA
17:44910000-44920000	17:44919054-44919587	prom	E071	NA
17:44910000-44920000	17:44919054-44919587	prom	E072	NA
17:44910000-44920000	17:44919054-44919587	prom	E073	NA
17:45570000-45580000	17:45569684-45570186	prom	E053	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E054	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E067	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E068	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E069	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E070	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E071	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E072	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E074	ENSG00000228782
17:45570000-45580000	17:45569684-45570186	prom	E082	ENSG00000228782
17:45570000-45580000	17:45570277-45570346	prom	E054	NA
17:45570000-45580000	17:45570277-45570346	prom	E068	NA
17:45570000-45580000	17:45570277-45570346	prom	E069	NA
17:45570000-45580000	17:45570277-45570346	prom	E070	NA
17:45570000-45580000	17:45570277-45570346	prom	E071	NA
17:45570000-45580000	17:45570277-45570346	prom	E072	NA
17:45570000-45580000	17:45570277-45570346	prom	E074	NA
17:45570000-45580000	17:45570277-45570346	prom	E082	NA
2:26210000-26220000	2:26214312-26214388	prom	E067	NA
2:26210000-26220000	2:26214312-26214388	prom	E069	NA
2:26210000-26220000	2:26214312-26214388	prom	E074	NA
2:26250000-26260000	2:26255958-26258611	prom	E053	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E054	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E067	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E068	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E069	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E070	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E071	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E072	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E073	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E074	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E081	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E082	ENSG00000084733
2:26250000-26260000	2:26258676-26258775	prom	E053	NA
2:26250000-26260000	2:26258676-26258775	prom	E054	NA
2:26250000-26260000	2:26258676-26258775	prom	E067	NA
2:26250000-26260000	2:26258676-26258775	prom	E068	NA
2:26250000-26260000	2:26258676-26258775	prom	E069	NA
2:26250000-26260000	2:26258676-26258775	prom	E070	NA
2:26250000-26260000	2:26258676-26258775	prom	E071	NA
2:26250000-26260000	2:26258676-26258775	prom	E072	NA
2:26250000-26260000	2:26258676-26258775	prom	E073	NA
2:26250000-26260000	2:26258676-26258775	prom	E074	NA
2:26250000-26260000	2:26258676-26258775	prom	E081	NA
2:26250000-26260000	2:26258676-26258775	prom	E082	NA
2:26250000-26260000	2:26258926-26259031	prom	E053	NA
2:26250000-26260000	2:26258926-26259031	prom	E054	NA
2:26250000-26260000	2:26258926-26259031	prom	E067	NA
2:26250000-26260000	2:26258926-26259031	prom	E068	NA
2:26250000-26260000	2:26258926-26259031	prom	E069	NA
2:26250000-26260000	2:26258926-26259031	prom	E070	NA
2:26250000-26260000	2:26258926-26259031	prom	E071	NA
2:26250000-26260000	2:26258926-26259031	prom	E072	NA
2:26250000-26260000	2:26258926-26259031	prom	E073	NA
2:26250000-26260000	2:26258926-26259031	prom	E074	NA
2:26250000-26260000	2:26258926-26259031	prom	E081	NA
2:26250000-26260000	2:26258926-26259031	prom	E082	NA
2:26250000-26260000	2:26259078-26259203	prom	E053	NA
2:26250000-26260000	2:26259078-26259203	prom	E054	NA
2:26250000-26260000	2:26259078-26259203	prom	E067	NA
2:26250000-26260000	2:26259078-26259203	prom	E068	NA
2:26250000-26260000	2:26259078-26259203	prom	E069	NA
2:26250000-26260000	2:26259078-26259203	prom	E070	NA
2:26250000-26260000	2:26259078-26259203	prom	E071	NA
2:26250000-26260000	2:26259078-26259203	prom	E072	NA
2:26250000-26260000	2:26259078-26259203	prom	E073	NA
2:26250000-26260000	2:26259078-26259203	prom	E074	NA
2:26250000-26260000	2:26259078-26259203	prom	E081	NA
2:26250000-26260000	2:26259078-26259203	prom	E082	NA
2:26570000-26580000	2:26567432-26570292	prom	E053	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E054	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E067	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E068	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E069	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E070	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E071	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E072	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E073	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E074	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E081	ENSG00000173567
2:26570000-26580000	2:26567432-26570292	prom	E082	ENSG00000173567
2:26620000-26630000	2:26624400-26625188	prom	E053	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E054	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E067	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E068	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E069	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E070	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E071	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E072	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E073	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E074	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E082	ENSG00000157856
2:26980000-26990000	2:26986849-26988060	prom	E053	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E054	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E067	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E068	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E069	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E070	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E071	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E072	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E073	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E074	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E081	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E082	ENSG00000213699:ENSG00000115163
2:27000000-27010000	2:27008165-27008208	prom	E053	NA
2:27000000-27010000	2:27008165-27008208	prom	E054	NA
2:27000000-27010000	2:27008165-27008208	prom	E067	NA
2:27000000-27010000	2:27008165-27008208	prom	E068	NA
2:27000000-27010000	2:27008165-27008208	prom	E070	NA
2:27000000-27010000	2:27008165-27008208	prom	E071	NA
2:27000000-27010000	2:27008165-27008208	prom	E072	NA
2:27000000-27010000	2:27008165-27008208	prom	E073	NA
2:27000000-27010000	2:27008165-27008208	prom	E074	NA
2:27000000-27010000	2:27008165-27008208	prom	E082	NA
2:27000000-27010000	2:27008212-27009944	prom	E053	NA
2:27000000-27010000	2:27008212-27009944	prom	E054	NA
2:27000000-27010000	2:27008212-27009944	prom	E067	NA
2:27000000-27010000	2:27008212-27009944	prom	E068	NA
2:27000000-27010000	2:27008212-27009944	prom	E069	NA
2:27000000-27010000	2:27008212-27009944	prom	E070	NA
2:27000000-27010000	2:27008212-27009944	prom	E071	NA
2:27000000-27010000	2:27008212-27009944	prom	E072	NA
2:27000000-27010000	2:27008212-27009944	prom	E073	NA
2:27000000-27010000	2:27008212-27009944	prom	E074	NA
2:27000000-27010000	2:27008212-27009944	prom	E082	NA
2:27070000-27080000	2:27070212-27070378	prom	E053	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E054	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E067	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E068	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E069	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E070	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E072	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E073	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E074	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E081	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E082	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E053	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E054	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E067	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E068	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E069	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E070	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E072	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E073	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E074	ENSG00000157851
2:27070000-27080000	2:27070401-27071054	prom	E082	ENSG00000157851
2:27070000-27080000	2:27071122-27072542	prom	E053	NA
2:27070000-27080000	2:27071122-27072542	prom	E054	NA
2:27070000-27080000	2:27071122-27072542	prom	E067	NA
2:27070000-27080000	2:27071122-27072542	prom	E068	NA
2:27070000-27080000	2:27071122-27072542	prom	E069	NA
2:27070000-27080000	2:27071122-27072542	prom	E070	NA
2:27070000-27080000	2:27071122-27072542	prom	E071	NA
2:27070000-27080000	2:27071122-27072542	prom	E072	NA
2:27070000-27080000	2:27071122-27072542	prom	E073	NA
2:27070000-27080000	2:27071122-27072542	prom	E074	NA
2:27070000-27080000	2:27071122-27072542	prom	E081	NA
2:27070000-27080000	2:27071122-27072542	prom	E082	NA
2:27070000-27080000	2:27072568-27072660	prom	E053	NA
2:27070000-27080000	2:27072568-27072660	prom	E054	NA
2:27070000-27080000	2:27072568-27072660	prom	E067	NA
2:27070000-27080000	2:27072568-27072660	prom	E068	NA
2:27070000-27080000	2:27072568-27072660	prom	E070	NA
2:27070000-27080000	2:27072568-27072660	prom	E071	NA
2:27070000-27080000	2:27072568-27072660	prom	E072	NA
2:27070000-27080000	2:27072568-27072660	prom	E073	NA
2:27070000-27080000	2:27072568-27072660	prom	E074	NA
2:27070000-27080000	2:27072568-27072660	prom	E081	NA
2:27070000-27080000	2:27072568-27072660	prom	E082	NA
2:27070000-27080000	2:27072774-27073200	prom	E053	NA
2:27070000-27080000	2:27072774-27073200	prom	E054	NA
2:27070000-27080000	2:27072774-27073200	prom	E067	NA
2:27070000-27080000	2:27072774-27073200	prom	E068	NA
2:27070000-27080000	2:27072774-27073200	prom	E069	NA
2:27070000-27080000	2:27072774-27073200	prom	E071	NA
2:27070000-27080000	2:27072774-27073200	prom	E072	NA
2:27070000-27080000	2:27072774-27073200	prom	E074	NA
2:27070000-27080000	2:27072774-27073200	prom	E081	NA
2:27070000-27080000	2:27072774-27073200	prom	E082	NA
2:27190000-27200000	2:27193015-27194721	prom	E053	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E054	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E067	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E068	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E069	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E070	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E071	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E072	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E073	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E074	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E081	ENSG00000084764
2:27190000-27200000	2:27193015-27194721	prom	E082	ENSG00000084764
2:27250000-27260000	2:27255121-27256310	prom	E053	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E054	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E067	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E068	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E069	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E070	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E071	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E072	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E073	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E074	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E081	ENSG00000119777
2:27250000-27260000	2:27255121-27256310	prom	E082	ENSG00000119777
2:27250000-27260000	2:27256352-27256424	prom	E053	NA
2:27250000-27260000	2:27256352-27256424	prom	E054	NA
2:27250000-27260000	2:27256352-27256424	prom	E067	NA
2:27250000-27260000	2:27256352-27256424	prom	E068	NA
2:27250000-27260000	2:27256352-27256424	prom	E069	NA
2:27250000-27260000	2:27256352-27256424	prom	E070	NA
2:27250000-27260000	2:27256352-27256424	prom	E071	NA
2:27250000-27260000	2:27256352-27256424	prom	E072	NA
2:27250000-27260000	2:27256352-27256424	prom	E073	NA
2:27250000-27260000	2:27256352-27256424	prom	E074	NA
2:27250000-27260000	2:27256352-27256424	prom	E081	NA
2:27250000-27260000	2:27256352-27256424	prom	E082	NA
2:27250000-27260000	2:27256489-27256623	prom	E053	NA
2:27250000-27260000	2:27256489-27256623	prom	E054	NA
2:27250000-27260000	2:27256489-27256623	prom	E067	NA
2:27250000-27260000	2:27256489-27256623	prom	E068	NA
2:27250000-27260000	2:27256489-27256623	prom	E069	NA
2:27250000-27260000	2:27256489-27256623	prom	E070	NA
2:27250000-27260000	2:27256489-27256623	prom	E071	NA
2:27250000-27260000	2:27256489-27256623	prom	E072	NA
2:27250000-27260000	2:27256489-27256623	prom	E073	NA
2:27250000-27260000	2:27256489-27256623	prom	E074	NA
2:27250000-27260000	2:27256489-27256623	prom	E081	NA
2:27250000-27260000	2:27256489-27256623	prom	E082	NA
2:27270000-27280000	2:27272347-27275446	prom	E053	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E054	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E067	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E068	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E069	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E070	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E071	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E072	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E073	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E074	ENSG00000231636
2:27270000-27280000	2:27272347-27275446	prom	E082	ENSG00000231636
2:27290000-27300000	2:27293886-27296165	prom	E053	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E054	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E067	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E068	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E069	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E070	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E071	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E072	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E073	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E074	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E081	ENSG00000228474
2:27290000-27300000	2:27293886-27296165	prom	E082	ENSG00000228474
2:27300000-27310000	2:27300833-27302323	prom	E068	ENSG00000138080
2:27300000-27310000	2:27300833-27302323	prom	E069	ENSG00000138080
2:27300000-27310000	2:27300833-27302323	prom	E071	ENSG00000138080
2:27300000-27310000	2:27300833-27302323	prom	E073	ENSG00000138080
2:27300000-27310000	2:27302419-27302796	prom	E068	NA
2:27300000-27310000	2:27302419-27302796	prom	E071	NA
2:27300000-27310000	2:27308362-27310393	prom	E053	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E054	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E067	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E068	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E069	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E070	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E071	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E072	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E073	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E074	ENSG00000138030
2:27300000-27310000	2:27308362-27310393	prom	E082	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E053	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E054	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E067	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E068	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E069	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E070	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E071	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E072	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E073	ENSG00000138030
2:27310000-27320000	2:27308362-27310393	prom	E074	ENSG00000138030
