region2	reg_region	type	tissue/cell	genes
16:90010000-90020000	16:90014906-90015257	prom	E070	NA
16:90010000-90020000	16:90014906-90015257	prom	E071	NA
16:90010000-90020000	16:90014906-90015257	prom	E072	NA
16:90010000-90020000	16:90014906-90015257	prom	E073	NA
16:90010000-90020000	16:90014906-90015257	prom	E074	NA
16:90010000-90020000	16:90014906-90015257	prom	E082	NA
16:90010000-90020000	16:90015539-90015627	prom	E053	NA
16:90010000-90020000	16:90015539-90015627	prom	E054	NA
16:90010000-90020000	16:90015539-90015627	prom	E067	NA
16:90010000-90020000	16:90015539-90015627	prom	E068	NA
16:90010000-90020000	16:90015539-90015627	prom	E069	NA
16:90010000-90020000	16:90015539-90015627	prom	E070	NA
16:90010000-90020000	16:90015539-90015627	prom	E071	NA
16:90010000-90020000	16:90015539-90015627	prom	E072	NA
16:90010000-90020000	16:90015539-90015627	prom	E073	NA
16:90010000-90020000	16:90015539-90015627	prom	E074	NA
16:90010000-90020000	16:90015539-90015627	prom	E082	NA
16:90010000-90020000	16:90015736-90015823	prom	E053	NA
16:90010000-90020000	16:90015736-90015823	prom	E054	NA
16:90010000-90020000	16:90015736-90015823	prom	E067	NA
16:90010000-90020000	16:90015736-90015823	prom	E068	NA
16:90010000-90020000	16:90015736-90015823	prom	E069	NA
16:90010000-90020000	16:90015736-90015823	prom	E070	NA
16:90010000-90020000	16:90015736-90015823	prom	E071	NA
16:90010000-90020000	16:90015736-90015823	prom	E072	NA
16:90010000-90020000	16:90015736-90015823	prom	E073	NA
16:90010000-90020000	16:90015736-90015823	prom	E074	NA
16:90010000-90020000	16:90015736-90015823	prom	E082	NA
16:90030000-90040000	16:90038119-90039779	prom	E053	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E054	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E067	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E068	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E069	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E070	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E071	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E072	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E073	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E074	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E081	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E082	ENSG00000177946
16:90030000-90040000	16:90039788-90039989	prom	E053	NA
16:90030000-90040000	16:90039788-90039989	prom	E054	NA
16:90030000-90040000	16:90039788-90039989	prom	E067	NA
16:90030000-90040000	16:90039788-90039989	prom	E068	NA
16:90030000-90040000	16:90039788-90039989	prom	E069	NA
16:90030000-90040000	16:90039788-90039989	prom	E070	NA
16:90030000-90040000	16:90039788-90039989	prom	E071	NA
16:90030000-90040000	16:90039788-90039989	prom	E072	NA
16:90030000-90040000	16:90039788-90039989	prom	E073	NA
16:90030000-90040000	16:90039788-90039989	prom	E074	NA
16:90030000-90040000	16:90039788-90039989	prom	E081	NA
16:90030000-90040000	16:90039788-90039989	prom	E082	NA
16:90080000-90090000	16:90084565-90087821	prom	E053	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E054	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E068	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E070	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E071	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E073	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E074	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E082	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90088576-90089882	prom	E053	NA
16:90080000-90090000	16:90088576-90089882	prom	E054	NA
16:90080000-90090000	16:90088576-90089882	prom	E067	NA
16:90080000-90090000	16:90088576-90089882	prom	E068	NA
16:90080000-90090000	16:90088576-90089882	prom	E069	NA
16:90080000-90090000	16:90088576-90089882	prom	E070	NA
16:90080000-90090000	16:90088576-90089882	prom	E071	NA
16:90080000-90090000	16:90088576-90089882	prom	E072	NA
16:90080000-90090000	16:90088576-90089882	prom	E073	NA
16:90080000-90090000	16:90088576-90089882	prom	E074	NA
16:90080000-90090000	16:90088576-90089882	prom	E081	NA
16:90080000-90090000	16:90088576-90089882	prom	E082	NA
17:43300000-43310000	17:43299428-43300876	prom	E067	NA
17:43300000-43310000	17:43299428-43300876	prom	E068	NA
17:43300000-43310000	17:43299428-43300876	prom	E069	NA
17:43300000-43310000	17:43299428-43300876	prom	E071	NA
17:43300000-43310000	17:43299428-43300876	prom	E072	NA
17:43300000-43310000	17:43299428-43300876	prom	E082	NA
17:43310000-43320000	17:43318013-43319390	prom	E054	NA
17:43310000-43320000	17:43318013-43319390	prom	E067	NA
17:43310000-43320000	17:43318013-43319390	prom	E068	NA
17:43310000-43320000	17:43318013-43319390	prom	E069	NA
17:43310000-43320000	17:43318013-43319390	prom	E071	NA
17:43310000-43320000	17:43318013-43319390	prom	E073	NA
17:43310000-43320000	17:43318013-43319390	prom	E081	NA
17:43310000-43320000	17:43318013-43319390	prom	E082	NA
17:43310000-43320000	17:43319496-43319562	prom	E054	NA
17:43310000-43320000	17:43319496-43319562	prom	E068	NA
17:43310000-43320000	17:43319496-43319562	prom	E069	NA
17:43310000-43320000	17:43319496-43319562	prom	E070	NA
17:43310000-43320000	17:43319496-43319562	prom	E072	NA
17:43310000-43320000	17:43319496-43319562	prom	E082	NA
17:43660000-43670000	17:43660611-43663001	prom	E053	NA
17:43660000-43670000	17:43660611-43663001	prom	E054	NA
17:43660000-43670000	17:43660611-43663001	prom	E067	NA
17:43660000-43670000	17:43660611-43663001	prom	E068	NA
17:43660000-43670000	17:43660611-43663001	prom	E069	NA
17:43660000-43670000	17:43660611-43663001	prom	E070	NA
17:43660000-43670000	17:43660611-43663001	prom	E071	NA
17:43660000-43670000	17:43660611-43663001	prom	E072	NA
17:43660000-43670000	17:43660611-43663001	prom	E073	NA
17:43660000-43670000	17:43660611-43663001	prom	E074	NA
17:43660000-43670000	17:43660611-43663001	prom	E081	NA
17:43660000-43670000	17:43660611-43663001	prom	E082	NA
17:43660000-43670000	17:43663150-43663354	prom	E053	NA
17:43660000-43670000	17:43663150-43663354	prom	E054	NA
17:43660000-43670000	17:43663150-43663354	prom	E067	NA
17:43660000-43670000	17:43663150-43663354	prom	E068	NA
17:43660000-43670000	17:43663150-43663354	prom	E069	NA
17:43660000-43670000	17:43663150-43663354	prom	E070	NA
17:43660000-43670000	17:43663150-43663354	prom	E071	NA
17:43660000-43670000	17:43663150-43663354	prom	E072	NA
17:43660000-43670000	17:43663150-43663354	prom	E073	NA
17:43660000-43670000	17:43663150-43663354	prom	E074	NA
17:43660000-43670000	17:43663150-43663354	prom	E082	NA
17:43660000-43670000	17:43663577-43663747	prom	E053	NA
17:43660000-43670000	17:43663577-43663747	prom	E054	NA
17:43660000-43670000	17:43663577-43663747	prom	E068	NA
17:43660000-43670000	17:43663577-43663747	prom	E069	NA
17:43660000-43670000	17:43663577-43663747	prom	E070	NA
17:43660000-43670000	17:43663577-43663747	prom	E071	NA
17:43660000-43670000	17:43663577-43663747	prom	E073	NA
17:43660000-43670000	17:43663577-43663747	prom	E082	NA
17:43660000-43670000	17:43663911-43663978	prom	E054	NA
17:43690000-43700000	17:43697398-43697664	prom	E053	NA
17:43690000-43700000	17:43697398-43697664	prom	E054	NA
17:43690000-43700000	17:43697398-43697664	prom	E067	NA
17:43690000-43700000	17:43697398-43697664	prom	E068	NA
17:43690000-43700000	17:43697398-43697664	prom	E069	NA
17:43690000-43700000	17:43697398-43697664	prom	E070	NA
17:43690000-43700000	17:43697398-43697664	prom	E071	NA
17:43690000-43700000	17:43697398-43697664	prom	E072	NA
17:43690000-43700000	17:43697398-43697664	prom	E073	NA
17:43690000-43700000	17:43697398-43697664	prom	E074	NA
17:43690000-43700000	17:43697398-43697664	prom	E082	NA
17:43690000-43700000	17:43697832-43697894	prom	E053	NA
17:43690000-43700000	17:43697832-43697894	prom	E054	NA
17:43690000-43700000	17:43697832-43697894	prom	E067	NA
17:43690000-43700000	17:43697832-43697894	prom	E068	NA
17:43690000-43700000	17:43697832-43697894	prom	E069	NA
17:43690000-43700000	17:43697832-43697894	prom	E070	NA
17:43690000-43700000	17:43697832-43697894	prom	E071	NA
17:43690000-43700000	17:43697832-43697894	prom	E072	NA
17:43690000-43700000	17:43697832-43697894	prom	E082	NA
17:43690000-43700000	17:43697937-43698014	prom	E053	NA
17:43690000-43700000	17:43697937-43698014	prom	E054	NA
17:43690000-43700000	17:43697937-43698014	prom	E067	NA
17:43690000-43700000	17:43697937-43698014	prom	E068	NA
17:43690000-43700000	17:43697937-43698014	prom	E069	NA
17:43690000-43700000	17:43697937-43698014	prom	E070	NA
17:43690000-43700000	17:43697937-43698014	prom	E071	NA
17:43690000-43700000	17:43697937-43698014	prom	E072	NA
17:43690000-43700000	17:43697937-43698014	prom	E082	NA
17:43690000-43700000	17:43698153-43698200	prom	E053	NA
17:43690000-43700000	17:43698153-43698200	prom	E054	NA
17:43690000-43700000	17:43698153-43698200	prom	E067	NA
17:43690000-43700000	17:43698153-43698200	prom	E068	NA
17:43690000-43700000	17:43698153-43698200	prom	E069	NA
17:43690000-43700000	17:43698153-43698200	prom	E070	NA
17:43690000-43700000	17:43698153-43698200	prom	E071	NA
17:43690000-43700000	17:43698153-43698200	prom	E072	NA
17:43690000-43700000	17:43698153-43698200	prom	E082	NA
17:43690000-43700000	17:43698581-43698634	prom	E054	NA
17:43690000-43700000	17:43698581-43698634	prom	E067	NA
17:43690000-43700000	17:43698581-43698634	prom	E068	NA
17:43690000-43700000	17:43698581-43698634	prom	E070	NA
17:43690000-43700000	17:43698581-43698634	prom	E071	NA
17:43690000-43700000	17:43698581-43698634	prom	E072	NA
17:43690000-43700000	17:43698581-43698634	prom	E082	NA
17:43690000-43700000	17:43698757-43698818	prom	E054	NA
17:43690000-43700000	17:43698757-43698818	prom	E070	NA
17:43690000-43700000	17:43698757-43698818	prom	E071	NA
17:43970000-43980000	17:43970771-43973890	prom	E053	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E054	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E067	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E068	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E069	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E070	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E071	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E072	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E073	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E074	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E082	ENSG00000186868
17:43970000-43980000	17:43974000-43974095	prom	E054	NA
17:43970000-43980000	17:43974000-43974095	prom	E067	NA
17:43970000-43980000	17:43974000-43974095	prom	E068	NA
17:43970000-43980000	17:43974000-43974095	prom	E069	NA
17:43970000-43980000	17:43974000-43974095	prom	E071	NA
17:43970000-43980000	17:43974000-43974095	prom	E072	NA
17:43970000-43980000	17:43974000-43974095	prom	E073	NA
17:43970000-43980000	17:43974000-43974095	prom	E074	NA
17:43970000-43980000	17:43974000-43974095	prom	E082	NA
17:43970000-43980000	17:43974148-43975127	prom	E067	NA
17:43970000-43980000	17:43974148-43975127	prom	E068	NA
17:43970000-43980000	17:43974148-43975127	prom	E069	NA
17:43970000-43980000	17:43974148-43975127	prom	E071	NA
17:43970000-43980000	17:43974148-43975127	prom	E072	NA
17:43970000-43980000	17:43974148-43975127	prom	E073	NA
17:43970000-43980000	17:43974148-43975127	prom	E074	NA
17:43970000-43980000	17:43974148-43975127	prom	E082	NA
17:44240001-44280000	17:44268429-44268484	prom	E053	NA
17:44240001-44280000	17:44268429-44268484	prom	E054	NA
17:44240001-44280000	17:44268429-44268484	prom	E067	NA
17:44240001-44280000	17:44268429-44268484	prom	E068	NA
17:44240001-44280000	17:44268429-44268484	prom	E069	NA
17:44240001-44280000	17:44268429-44268484	prom	E070	NA
17:44240001-44280000	17:44268429-44268484	prom	E071	NA
17:44240001-44280000	17:44268429-44268484	prom	E072	NA
17:44240001-44280000	17:44268429-44268484	prom	E073	NA
17:44240001-44280000	17:44268429-44268484	prom	E074	NA
17:44240001-44280000	17:44268429-44268484	prom	E081	NA
17:44240001-44280000	17:44268429-44268484	prom	E082	NA
17:44240001-44280000	17:44268495-44272881	prom	E053	NA
17:44240001-44280000	17:44268495-44272881	prom	E054	NA
17:44240001-44280000	17:44268495-44272881	prom	E067	NA
17:44240001-44280000	17:44268495-44272881	prom	E068	NA
17:44240001-44280000	17:44268495-44272881	prom	E069	NA
17:44240001-44280000	17:44268495-44272881	prom	E070	NA
17:44240001-44280000	17:44268495-44272881	prom	E071	NA
17:44240001-44280000	17:44268495-44272881	prom	E072	NA
17:44240001-44280000	17:44268495-44272881	prom	E073	NA
17:44240001-44280000	17:44268495-44272881	prom	E074	NA
17:44240001-44280000	17:44268495-44272881	prom	E081	NA
17:44240001-44280000	17:44268495-44272881	prom	E082	NA
17:44260000-44270000	17:44268429-44268484	prom	E053	NA
17:44260000-44270000	17:44268429-44268484	prom	E054	NA
17:44260000-44270000	17:44268429-44268484	prom	E067	NA
17:44260000-44270000	17:44268429-44268484	prom	E068	NA
17:44260000-44270000	17:44268429-44268484	prom	E069	NA
17:44260000-44270000	17:44268429-44268484	prom	E070	NA
17:44260000-44270000	17:44268429-44268484	prom	E071	NA
17:44260000-44270000	17:44268429-44268484	prom	E072	NA
17:44260000-44270000	17:44268429-44268484	prom	E073	NA
17:44260000-44270000	17:44268429-44268484	prom	E074	NA
17:44260000-44270000	17:44268429-44268484	prom	E081	NA
17:44260000-44270000	17:44268429-44268484	prom	E082	NA
17:44260000-44270000	17:44268495-44272881	prom	E053	NA
17:44260000-44270000	17:44268495-44272881	prom	E054	NA
17:44260000-44270000	17:44268495-44272881	prom	E067	NA
17:44260000-44270000	17:44268495-44272881	prom	E068	NA
17:44260000-44270000	17:44268495-44272881	prom	E069	NA
17:44260000-44270000	17:44268495-44272881	prom	E070	NA
17:44260000-44270000	17:44268495-44272881	prom	E071	NA
17:44260000-44270000	17:44268495-44272881	prom	E072	NA
17:44260000-44270000	17:44268495-44272881	prom	E073	NA
17:44260000-44270000	17:44268495-44272881	prom	E074	NA
17:44260000-44270000	17:44268495-44272881	prom	E081	NA
17:44260000-44270000	17:44268495-44272881	prom	E082	NA
17:44270000-44280000	17:44268495-44272881	prom	E053	NA
17:44270000-44280000	17:44268495-44272881	prom	E054	NA
17:44270000-44280000	17:44268495-44272881	prom	E067	NA
17:44270000-44280000	17:44268495-44272881	prom	E068	NA
17:44270000-44280000	17:44268495-44272881	prom	E069	NA
17:44270000-44280000	17:44268495-44272881	prom	E070	NA
17:44270000-44280000	17:44268495-44272881	prom	E071	NA
17:44270000-44280000	17:44268495-44272881	prom	E072	NA
17:44270000-44280000	17:44268495-44272881	prom	E073	NA
17:44270000-44280000	17:44268495-44272881	prom	E074	NA
17:44270000-44280000	17:44268495-44272881	prom	E081	NA
17:44270000-44280000	17:44268495-44272881	prom	E082	NA
17:44300000-44310000	17:44301466-44301533	prom	E068	NA
17:44300000-44310000	17:44301466-44301533	prom	E072	NA
17:44300000-44310000	17:44301466-44301533	prom	E082	NA
17:44300000-44310000	17:44301812-44301874	prom	E053	NA
17:44300000-44310000	17:44301812-44301874	prom	E054	NA
17:44300000-44310000	17:44301812-44301874	prom	E067	NA
17:44300000-44310000	17:44301812-44301874	prom	E068	NA
17:44300000-44310000	17:44301812-44301874	prom	E070	NA
17:44300000-44310000	17:44301812-44301874	prom	E072	NA
17:44300000-44310000	17:44301812-44301874	prom	E074	NA
17:44300000-44310000	17:44301812-44301874	prom	E082	NA
17:44300000-44310000	17:44302236-44302291	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E073	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E073	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E073	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302702-44303198	prom	E082	ENSG00000120071
17:44340000-44350000	17:44343834-44345249	prom	E053	NA
17:44340000-44350000	17:44343834-44345249	prom	E054	NA
17:44340000-44350000	17:44343834-44345249	prom	E067	NA
17:44340000-44350000	17:44343834-44345249	prom	E068	NA
17:44340000-44350000	17:44343834-44345249	prom	E069	NA
17:44340000-44350000	17:44343834-44345249	prom	E070	NA
17:44340000-44350000	17:44343834-44345249	prom	E071	NA
17:44340000-44350000	17:44343834-44345249	prom	E072	NA
17:44340000-44350000	17:44343834-44345249	prom	E073	NA
17:44340000-44350000	17:44343834-44345249	prom	E074	NA
17:44340000-44350000	17:44343834-44345249	prom	E081	NA
17:44340000-44350000	17:44343834-44345249	prom	E082	NA
17:44910000-44920000	17:44919054-44919587	prom	E067	NA
17:44910000-44920000	17:44919054-44919587	prom	E068	NA
17:44910000-44920000	17:44919054-44919587	prom	E069	NA
17:44910000-44920000	17:44919054-44919587	prom	E071	NA
17:44910000-44920000	17:44919054-44919587	prom	E072	NA
17:44910000-44920000	17:44919054-44919587	prom	E073	NA
17:45570000-45580000	17:45569684-45570186	prom	E053	NA
17:45570000-45580000	17:45569684-45570186	prom	E054	NA
17:45570000-45580000	17:45569684-45570186	prom	E067	NA
17:45570000-45580000	17:45569684-45570186	prom	E068	NA
17:45570000-45580000	17:45569684-45570186	prom	E069	NA
17:45570000-45580000	17:45569684-45570186	prom	E070	NA
17:45570000-45580000	17:45569684-45570186	prom	E071	NA
17:45570000-45580000	17:45569684-45570186	prom	E072	NA
17:45570000-45580000	17:45569684-45570186	prom	E074	NA
17:45570000-45580000	17:45569684-45570186	prom	E082	NA
17:45570000-45580000	17:45570277-45570346	prom	E054	NA
17:45570000-45580000	17:45570277-45570346	prom	E068	NA
17:45570000-45580000	17:45570277-45570346	prom	E069	NA
17:45570000-45580000	17:45570277-45570346	prom	E070	NA
17:45570000-45580000	17:45570277-45570346	prom	E071	NA
17:45570000-45580000	17:45570277-45570346	prom	E072	NA
17:45570000-45580000	17:45570277-45570346	prom	E074	NA
17:45570000-45580000	17:45570277-45570346	prom	E082	NA
2:26210000-26220000	2:26214312-26214388	prom	E067	NA
2:26210000-26220000	2:26214312-26214388	prom	E069	NA
2:26210000-26220000	2:26214312-26214388	prom	E074	NA
2:26250000-26260000	2:26255958-26258611	prom	E053	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E054	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E067	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E068	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E069	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E070	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E071	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E072	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E073	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E074	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E081	ENSG00000084733
2:26250000-26260000	2:26255958-26258611	prom	E082	ENSG00000084733
2:26250000-26260000	2:26258676-26258775	prom	E053	NA
2:26250000-26260000	2:26258676-26258775	prom	E054	NA
2:26250000-26260000	2:26258676-26258775	prom	E067	NA
2:26250000-26260000	2:26258676-26258775	prom	E068	NA
2:26250000-26260000	2:26258676-26258775	prom	E069	NA
2:26250000-26260000	2:26258676-26258775	prom	E070	NA
2:26250000-26260000	2:26258676-26258775	prom	E071	NA
2:26250000-26260000	2:26258676-26258775	prom	E072	NA
2:26250000-26260000	2:26258676-26258775	prom	E073	NA
2:26250000-26260000	2:26258676-26258775	prom	E074	NA
2:26250000-26260000	2:26258676-26258775	prom	E081	NA
2:26250000-26260000	2:26258676-26258775	prom	E082	NA
2:26250000-26260000	2:26258926-26259031	prom	E053	NA
2:26250000-26260000	2:26258926-26259031	prom	E054	NA
2:26250000-26260000	2:26258926-26259031	prom	E067	NA
2:26250000-26260000	2:26258926-26259031	prom	E068	NA
2:26250000-26260000	2:26258926-26259031	prom	E069	NA
2:26250000-26260000	2:26258926-26259031	prom	E070	NA
2:26250000-26260000	2:26258926-26259031	prom	E071	NA
2:26250000-26260000	2:26258926-26259031	prom	E072	NA
2:26250000-26260000	2:26258926-26259031	prom	E073	NA
2:26250000-26260000	2:26258926-26259031	prom	E074	NA
2:26250000-26260000	2:26258926-26259031	prom	E081	NA
2:26250000-26260000	2:26258926-26259031	prom	E082	NA
2:26250000-26260000	2:26259078-26259203	prom	E053	NA
2:26250000-26260000	2:26259078-26259203	prom	E054	NA
2:26250000-26260000	2:26259078-26259203	prom	E067	NA
2:26250000-26260000	2:26259078-26259203	prom	E068	NA
2:26250000-26260000	2:26259078-26259203	prom	E069	NA
2:26250000-26260000	2:26259078-26259203	prom	E070	NA
2:26250000-26260000	2:26259078-26259203	prom	E071	NA
2:26250000-26260000	2:26259078-26259203	prom	E072	NA
2:26250000-26260000	2:26259078-26259203	prom	E073	NA
2:26250000-26260000	2:26259078-26259203	prom	E074	NA
2:26250000-26260000	2:26259078-26259203	prom	E081	NA
2:26250000-26260000	2:26259078-26259203	prom	E082	NA
2:26620000-26630000	2:26624400-26625188	prom	E053	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E054	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E067	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E068	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E069	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E070	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E071	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E072	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E073	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E074	ENSG00000157856
2:26620000-26630000	2:26624400-26625188	prom	E082	ENSG00000157856
2:26980000-26990000	2:26986849-26988060	prom	E053	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E054	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E067	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E068	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E069	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E070	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E071	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E072	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E073	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E074	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E081	ENSG00000213699:ENSG00000115163
2:26980000-26990000	2:26986849-26988060	prom	E082	ENSG00000213699:ENSG00000115163
2:27000000-27010000	2:27008165-27008208	prom	E053	NA
2:27000000-27010000	2:27008165-27008208	prom	E054	NA
2:27000000-27010000	2:27008165-27008208	prom	E067	NA
2:27000000-27010000	2:27008165-27008208	prom	E068	NA
2:27000000-27010000	2:27008165-27008208	prom	E070	NA
2:27000000-27010000	2:27008165-27008208	prom	E071	NA
2:27000000-27010000	2:27008165-27008208	prom	E072	NA
2:27000000-27010000	2:27008165-27008208	prom	E073	NA
2:27000000-27010000	2:27008165-27008208	prom	E074	NA
2:27000000-27010000	2:27008165-27008208	prom	E082	NA
2:27000000-27010000	2:27008212-27009944	prom	E053	NA
2:27000000-27010000	2:27008212-27009944	prom	E054	NA
2:27000000-27010000	2:27008212-27009944	prom	E067	NA
2:27000000-27010000	2:27008212-27009944	prom	E068	NA
2:27000000-27010000	2:27008212-27009944	prom	E069	NA
2:27000000-27010000	2:27008212-27009944	prom	E070	NA
2:27000000-27010000	2:27008212-27009944	prom	E071	NA
2:27000000-27010000	2:27008212-27009944	prom	E072	NA
2:27000000-27010000	2:27008212-27009944	prom	E073	NA
2:27000000-27010000	2:27008212-27009944	prom	E074	NA
2:27000000-27010000	2:27008212-27009944	prom	E082	NA
2:27070000-27080000	2:27070212-27070378	prom	E053	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E054	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E067	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E068	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E069	ENSG00000157851
2:27070000-27080000	2:27070212-27070378	prom	E070	ENSG00000157851
