GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000132406	4	4187269	4299950	526	44	16342	-1.0359	0.84987	TMEM128
ENSG00000145220	4	4219428	4341896	547	39	16342	-2.0293	0.97879	LYAR
ENSG00000168826	4	4241924	4373513	642	46	16342	-2.2637	0.9882	ZBTB49
ENSG00000168824	4	4299867	4470785	609	57	16342	-2.2621	0.98815	NSG1
ENSG00000168818	4	4367469	4594073	605	34	16342	-0.75728	0.77556	STX18
ENSG00000163132	4	4811393	4915663	470	58	16342	1.3494	0.0886	MSX1
ENSG00000170891	4	4966313	5071199	348	54	16342	0.041519	0.48344	CYTL1
ENSG00000152953	4	5003169	5552725	2361	150	16342	0.52598	0.29945	STK32B
ENSG00000082929	4	5476296	5579528	285	23	16342	0.07459	0.47027	C4orf6
ENSG00000173040	4	5494499	5761275	994	96	16342	-0.66915	0.7483	EVC2
ENSG00000072840	4	5662924	5880772	957	131	16342	-0.23863	0.5943	EVC
ENSG00000072832	4	5699811	5944785	1113	128	16342	0.17601	0.43014	CRMP1
ENSG00000181215	4	5908845	6041545	774	85	16342	-0.27772	0.60938	C4orf50
ENSG00000152969	4	5977926	6252318	999	158	16342	0.87126	0.19181	JAKMIP1
ENSG00000109501	4	6221576	6354992	495	45	16342	0.22385	0.41144	WFS1
ENSG00000074211	4	6272305	6615327	1222	109	16342	-0.11181	0.54451	PPP2R2C
ENSG00000013288	4	6526902	6675089	435	70	16342	0.8721	0.19158	MAN2B2
ENSG00000179010	4	6591818	6694472	332	51	16342	0.50429	0.30703	MRFAP1
ENSG00000268791	4	6643782	6744189	341	58	16342	-0.26238	0.60348	AC093323.1
ENSG00000163993	4	6644796	6748897	367	62	16342	-0.33858	0.63254	S100P
ENSG00000178988	4	6659428	6761607	384	67	16342	-0.28303	0.61142	MRFAP1L1
ENSG00000186222	4	6667842	6769387	387	71	16342	-0.72541	0.7659	BLOC1S4
ENSG00000170871	4	6733102	6935897	511	80	16342	-0.8441	0.80069	KIAA0232
ENSG00000132405	4	6860969	7084845	729	41	16342	-0.10631	0.54233	TBC1D14
ENSG00000173013	4	6992579	7094728	340	32	16342	-0.20398	0.58082	CCDC96
ENSG00000173011	4	6993626	7109679	390	37	16342	-0.12795	0.55091	TADA2B
ENSG00000109519	4	7010633	7119924	392	40	16342	0.11053	0.45599	GRPEL1
ENSG00000184985	4	7144265	7794554	3347	309	16342	1.2376	0.10794	SORCS2
ENSG00000178597	4	7382022	7486700	734	84	16342	-0.02532	0.5101	PSAPL1
ENSG00000196526	4	7710441	7991653	1384	71	16342	-0.63963	0.73879	AFAP1
ENSG00000228919	4	7890728	7992022	483	46	16342	-0.83541	0.79826	AC097381.1
ENSG00000163995	4	7917039	8210559	981	136	16342	-1.2978	0.90283	ABLIM2
ENSG00000125089	4	8133799	8293530	433	60	16342	0.8189	0.20642	SH3TC1
ENSG00000170801	4	8221492	8358838	580	61	16342	0.91588	0.17987	HTRA3
ENSG00000087008	4	8318009	8492450	711	49	16342	0.0096443	0.49615	ACOX3
ENSG00000155275	4	8387867	8545258	567	35	16342	-0.49216	0.6887	TRMT44
ENSG00000155269	4	8510452	8671486	668	88	16342	-0.65746	0.74456	GPR78
ENSG00000109625	4	8544387	8671488	514	67	16342	-0.41656	0.6615	CPZ
ENSG00000229924	4	9122135	9228453	10	1	16342	-0.19176	0.57603	FAM90A26
ENSG00000232264	4	9276891	9378483	73	7	16342	-1.0268	0.84775	USP17L24
ENSG00000230430	4	9281637	9383229	89	7	16342	-1.037	0.85014	USP17L25
ENSG00000229579	4	9286384	9387976	107	9	16342	-0.95197	0.82944	USP17L26
ENSG00000227140	4	9291129	9392721	129	10	16342	-0.97443	0.83508	USP17L5
ENSG00000235780	4	9295874	9397466	146	10	16342	-0.9956	0.84028	USP17L27
ENSG00000231051	4	9300619	9402211	170	12	16342	-0.98802	0.83843	USP17L28
ENSG00000231637	4	9305364	9406956	186	12	16342	-0.95831	0.83105	USP17L29
ENSG00000228856	4	9314855	9416447	196	13	16342	-1.0061	0.84281	USP17L30
ENSG00000219492	4	9335743	9440709	245	18	16342	-0.82838	0.79627	RP11-1396O13.13
ENSG00000186146	4	9396260	9502240	275	17	16342	1.1086	0.1338	DEFB131
ENSG00000109667	4	9722777	10106560	1598	49	16342	1.6739	0.047072	SLC2A9
ENSG00000169676	4	9733258	9835632	358	27	16342	-0.39956	0.65526	DRD5
ENSG00000071127	4	10025963	10168573	729	32	16342	1.475	0.070105	WDR1
ENSG00000178163	4	10391498	10509034	332	40	16342	-1.1003	0.86441	ZNF518B
ENSG00000109684	4	10438019	10736489	1109	71	16342	-0.48204	0.68511	CLNK
ENSG00000002587	4	11344774	11481389	539	68	16342	-0.78142	0.78272	HS3ST1
ENSG00000157869	4	13312978	13535989	734	20	16342	0.89139	0.18636	RAB28
ENSG00000109705	4	13492454	13596674	286	29	16342	-0.014694	0.50586	NKX3-2
ENSG00000038219	4	13520362	13679347	388	28	16342	0.47677	0.31676	BOD1L1
ENSG00000137449	4	14954298	15121777	432	31	16342	-0.50106	0.69184	CPEB2
ENSG00000163145	4	15291442	15497790	622	42	16342	0.63155	0.26384	C1QTNF7
ENSG00000048342	4	15421489	15653180	566	40	16342	0.31155	0.37769	CC2D2A
ENSG00000118564	4	15556162	15733302	513	27	16342	0.27124	0.3931	FBXL5
ENSG00000237765	4	15633285	15757188	400	32	16342	0.24913	0.40163	FAM200B
ENSG00000109743	4	15654573	15789936	469	43	16342	-0.022958	0.50916	BST1
ENSG00000004468	4	15729898	15904853	539	39	16342	-0.91353	0.81952	CD38
ENSG00000137440	4	15887192	15990363	312	58	16342	-0.62793	0.73498	FGFBP1
ENSG00000137441	4	15911866	16020932	349	60	16342	-0.67017	0.74863	FGFBP2
ENSG00000007062	4	15914699	16136001	709	98	16342	-0.31102	0.62211	PROM1
ENSG00000169762	4	16112128	16279033	516	38	16342	1.3803	0.083754	TAPT1
ENSG00000169744	4	16453164	16950432	1300	145	16342	1.2255	0.1102	LDB2
ENSG00000151552	4	17411884	17563857	566	56	16342	2.0217	0.021603	QDPR
ENSG00000249581	4	17466788	17578727	433	53	16342	1.6955	0.04499	CLRN2
ENSG00000002549	4	17528815	17659595	454	21	16342	1.3781	0.084089	LAP3
ENSG00000118579	4	17566254	17685728	400	10	16342	1.2384	0.10778	MED28
ENSG00000047662	4	17580929	17833135	616	22	16342	1.2702	0.10201	FAM184B
ENSG00000163257	4	17752278	17862381	176	15	16342	0.88707	0.18752	DCAF16
ENSG00000109805	4	17762525	17896485	219	17	16342	0.83157	0.20283	NCAPG
ENSG00000178177	4	17792822	18073499	639	21	16342	0.88255	0.18874	LCORL
ENSG00000145147	4	20204883	20672184	1192	137	16342	0.67095	0.25113	SLIT2
ENSG00000163138	4	20647905	20804530	506	37	16342	-0.77083	0.7796	PACRGL
ENSG00000185774	4	20680239	22000422	4890	229	16342	-0.83291	0.79755	KCNIP4
ENSG00000152990	4	22296694	22567677	968	82	16342	0.56731	0.28525	GPR125
ENSG00000109819	4	23706664	23955712	748	107	16342	0.79061	0.21459	PPARGC1A
ENSG00000109606	4	24469064	24636173	471	53	16342	-1.2696	0.89788	DHX15
ENSG00000109610	4	24741534	24852464	225	27	16342	0.70384	0.24077	SOD3
ENSG00000181982	4	24757739	25031826	862	80	16342	-0.89949	0.8158	CCDC149
ENSG00000153012	4	24950469	25082501	513	62	16342	-1.1293	0.87061	LGI2
ENSG00000109618	4	25071627	25212204	368	48	16342	-0.50006	0.69149	SEPSECS
ENSG00000038210	4	25112263	25330714	641	36	16342	-0.94374	0.82735	PI4K2B
ENSG00000168228	4	25264407	25422005	495	34	16342	-1.0146	0.84486	ZCCHC4
ENSG00000053900	4	25328835	25470120	450	41	16342	0.086852	0.46539	ANAPC4
ENSG00000157765	4	25606923	25730370	350	43	16342	0.41569	0.33882	SLC34A2
ENSG00000091490	4	25699055	25915382	623	78	16342	2.2735	0.011497	SEL1L3
ENSG00000250317	4	25813452	25981435	471	56	16342	1.1291	0.12943	SMIM20
ENSG00000168214	4	26115077	26486541	722	74	16342	-0.31848	0.62494	RBPJ
ENSG00000163394	4	26433022	26542084	328	42	16342	1.5486	0.060741	CCKAR
ENSG00000109680	4	26528059	26806973	279	16	16342	-0.25266	0.59973	TBC1D19
ENSG00000109689	4	26809300	27077003	484	48	16342	0.27344	0.39226	STIM2
ENSG00000250038	4	28313901	28454486	417	25	16342	-0.17708	0.57028	RP11-180C1.1
ENSG00000169851	4	30672037	31198422	1548	86	16342	0.078451	0.46873	PCDH7
ENSG00000047365	4	35899843	36296131	1172	80	16342	0.94931	0.17123	ARAP2
ENSG00000197057	4	36233244	36397378	504	43	16342	-0.77648	0.78127	DTHD1
ENSG00000174145	4	37195842	37501087	1027	97	16342	1.0844	0.13909	KIAA1239
ENSG00000154274	4	37405563	37675117	1049	99	16342	0.65971	0.25472	C4orf19
ENSG00000181826	4	37542422	37737998	773	90	16342	-2.0196	0.97828	RELL1
ENSG00000169299	4	37778255	37914558	606	38	16342	0.96697	0.16678	PGM2
ENSG00000065882	4	37842708	38190796	1210	114	16342	0.82839	0.20372	TBC1D1
ENSG00000250254	4	37912056	38012746	336	48	16342	1.3793	0.083903	PTTG2
ENSG00000196355	4	38578029	38716430	389	40	16342	-0.33736	0.63208	AC021860.1
ENSG00000109787	4	38615817	38752663	429	46	16342	-0.42455	0.66442	KLF3
ENSG00000174123	4	38723860	38834611	515	30	16342	-0.2791	0.60992	TLR10
ENSG00000174125	4	38742298	38908438	733	32	16342	0.36686	0.35686	TLR1
ENSG00000174130	4	38775336	38908438	565	23	16342	0.77622	0.21881	TLR6
ENSG00000197712	4	38819298	38997360	705	47	16342	0.62325	0.26656	FAM114A1
ENSG00000121895	4	38918365	39084542	628	62	16342	0.7755	0.21902	TMEM156
ENSG00000109790	4	38996659	39178477	555	23	16342	0.73591	0.23089	KLHL5
ENSG00000157796	4	39134024	39337430	383	15	16342	-0.14566	0.55791	WDR19
ENSG00000035928	4	39239076	39417995	330	20	16342	-1.0791	0.85972	RFC1
ENSG00000134962	4	39358473	39503156	457	52	16342	-0.63902	0.73859	KLB
ENSG00000163682	4	39405744	39510568	395	44	16342	-0.31628	0.62411	RPL9
ENSG00000121897	4	39410620	39529273	455	49	16342	-0.27522	0.60843	LIAS
ENSG00000109814	4	39450375	39579931	473	51	16342	0.69613	0.24317	UGDH
ENSG00000163683	4	39497950	39690710	523	47	16342	1.0034	0.15783	SMIM14
ENSG00000078140	4	39649664	39834412	539	37	16342	0.16383	0.43493	UBE2K
ENSG00000121892	4	39774483	40029576	796	51	16342	-0.076218	0.53038	PDS5A
ENSG00000078177	4	40008446	40209872	636	43	16342	-1.0001	0.84136	N4BP2
ENSG00000168421	4	40142673	40298587	474	84	16342	-0.072068	0.52873	RHOH
ENSG00000174343	4	40287346	40407234	433	45	16342	0.11383	0.45469	CHRNA9
ENSG00000163694	4	40375272	40682892	799	121	16342	-1.1256	0.86982	RBM47
ENSG00000179299	4	40701914	40862002	399	44	16342	0.48593	0.31351	NSUN7
ENSG00000163697	4	40762044	41268731	1748	112	16342	0.75758	0.22435	APBB2
ENSG00000154277	4	41208430	41320472	432	48	16342	0.53089	0.29775	UCHL1
ENSG00000064042	4	41311624	41752061	1200	102	16342	1.1165	0.1321	LIMCH1
ENSG00000109132	4	41696099	41800987	364	35	16342	0.1017	0.4595	PHOX2B
ENSG00000109133	4	41887137	42012589	395	23	16342	-0.57216	0.71639	TMEM33
ENSG00000182308	4	41933713	42038476	376	20	16342	0.013931	0.49444	DCAF4L1
ENSG00000014824	4	41942489	42142474	666	19	16342	0.029564	0.48821	SLC30A9
ENSG00000188848	4	42062955	42204895	451	30	16342	-0.49198	0.68863	BEND4
ENSG00000178343	4	42349856	42454504	374	36	16342	1.109	0.13371	SHISA3
ENSG00000124406	4	42360390	42709122	1261	62	16342	1.3002	0.096758	ATP8A1
ENSG00000215203	4	42845284	43082675	928	51	16342	-0.054056	0.52155	GRXCR1
ENSG00000183783	4	44125926	44500824	968	78	16342	1.5682	0.058419	KCTD8
ENSG00000177752	4	44574086	44730573	619	23	16342	1.2342	0.10857	YIPF7
ENSG00000151806	4	44630444	44752943	377	18	16342	0.25701	0.39859	GUF1
ENSG00000163281	4	44634217	44778612	434	18	16342	-0.10553	0.54202	GNPDA2
ENSG00000163285	4	45987786	46176098	540	24	16342	1.6578	0.04868	GABRG1
ENSG00000151834	4	46200444	46527247	682	35	16342	0.35876	0.35989	GABRA2
ENSG00000170516	4	46686844	46961252	659	30	16342	-1.3944	0.9184	COX7B2
ENSG00000109158	4	46870917	47046424	502	29	16342	-2.3057	0.98944	GABRA4
ENSG00000163288	4	46945740	47478461	1343	102	16342	0.3147	0.3765	GABRB1
ENSG00000169019	4	47402885	47515736	304	40	16342	-0.42428	0.66432	COMMD8
ENSG00000145246	4	47437305	47645503	737	49	16342	-0.97152	0.83436	ATP10D
ENSG00000145244	4	47546015	47890123	907	53	16342	0.34414	0.36537	CORIN
ENSG00000170448	4	47799257	47966653	401	23	16342	0.64189	0.26047	NFXL1
ENSG00000163293	4	47866159	48092188	640	31	16342	0.32879	0.37116	NIPAL1
ENSG00000198515	4	47887994	48068689	525	25	16342	0.30879	0.37874	CNGA1
ENSG00000074966	4	48018410	48186273	434	32	16342	1.1961	0.11582	TXK
ENSG00000135605	4	48087800	48321881	734	44	16342	1.1799	0.11902	TEC
ENSG00000109171	4	48293339	48478229	520	28	16342	0.17946	0.42879	SLAIN2
ENSG00000145248	4	48435360	48541213	199	18	16342	-0.74976	0.7733	SLC10A4
ENSG00000182223	4	48442269	48546406	187	18	16342	-0.63798	0.73826	ZAR1
ENSG00000075539	4	48449378	48832339	545	26	16342	-0.10092	0.54019	FRYL
ENSG00000109180	4	48757229	48913834	225	23	16342	0.68658	0.24617	OCIAD1
ENSG00000145247	4	48837036	48958954	222	21	16342	1.1988	0.11531	OCIAD2
ENSG00000109182	4	48938264	49114098	301	19	16342	1.2309	0.10918	CWH43
ENSG00000109184	4	52659166	52833003	245	13	16342	0.84013	0.20042	DCUN1D4
ENSG00000188993	4	52809868	52933786	204	15	16342	0.72049	0.23561	LRRC66
ENSG00000163069	4	52836872	52954648	183	18	16342	0.88876	0.18707	SGCB
ENSG00000163071	4	52867497	53013458	269	21	16342	1.6221	0.052388	SPATA18
ENSG00000109189	4	53407138	53575502	226	7	16342	1.0921	0.13739	USP46
ENSG00000226887	4	53538785	53667807	255	16	16342	0.79978	0.21192	ERVMER34-1
ENSG00000128045	4	53678457	53783000	239	21	16342	1.9199	0.027433	RASL11B
ENSG00000184178	4	53689149	54282242	1490	86	16342	1.9932	0.023121	SCFD2
ENSG00000145216	4	54193810	55211439	2827	172	16342	1.0619	0.14414	FIP1L1
ENSG00000072201	4	54275468	54617572	1156	83	16342	-0.33571	0.63145	LNX1
ENSG00000109220	4	54825956	54980857	198	14	16342	1.3543	0.087822	CHIC2
ENSG00000269506	4	54877213	54977377	129	13	16342	1.2909	0.098372	AC110792.1
ENSG00000180613	4	54915690	55018672	175	15	16342	0.8927	0.18601	GSX2
ENSG00000134853	4	55045264	55214414	420	36	16342	1.5861	0.056354	PDGFRA
ENSG00000157404	4	55474085	55656881	523	45	16342	0.056129	0.47762	KIT
ENSG00000128052	4	55894644	56041756	495	53	16342	-0.11583	0.5461	KDR
ENSG00000128039	4	56162276	56289263	390	40	16342	0.38859	0.34879	SRD5A3
ENSG00000134851	4	56212124	56369564	484	27	16342	0.49906	0.30887	TMEM165
ENSG00000134852	4	56244070	56463305	752	22	16342	0.69263	0.24427	CLOCK
ENSG00000163440	4	56372692	56508379	494	28	16342	1.0537	0.14601	PDCL2
ENSG00000109255	4	56411396	56552865	485	37	16342	1.9535	0.02538	NMU
ENSG00000090989	4	56669782	56821200	379	43	16342	0.67601	0.24952	EXOC1
ENSG00000174799	4	56765037	56949529	463	45	16342	0.79984	0.2119	CEP135
ENSG00000109265	4	56986361	57244791	847	98	16342	-0.99335	0.83973	KIAA1211
ENSG00000157426	4	57154456	57303666	469	33	16342	-0.38108	0.64843	AASDH
ENSG00000128059	4	57209528	57351781	422	30	16342	-0.14426	0.55735	PPAT
ENSG00000268171	4	57226682	57327131	299	24	16342	-0.10205	0.54064	AC068620.1
ENSG00000128050	4	57251907	57377534	362	26	16342	0.26887	0.39401	PAICS
ENSG00000174780	4	57283081	57419839	390	32	16342	-0.068391	0.52726	SRP72
ENSG00000196503	4	57321509	57440614	387	37	16342	-0.55598	0.71089	ARL9
ENSG00000249693	4	57346775	57519673	502	54	16342	-1.1377	0.87239	THEGL
ENSG00000171476	4	57464155	57598065	468	57	16342	2.0091	0.022261	HOPX
ENSG00000128040	4	57626026	57737908	461	63	16342	0.93458	0.175	SPINK2
ENSG00000084093	4	57724075	57852010	494	34	16342	0.44859	0.32686	REST
ENSG00000084092	4	57779536	57894989	354	32	16342	0.052917	0.4789	NOA1
ENSG00000047315	4	57793888	57947334	646	51	16342	-0.49083	0.68823	POLR2B
ENSG00000163453	4	57846939	58026551	735	71	16342	-0.93312	0.82462	IGFBP7
ENSG00000150471	4	62016976	62994053	2247	144	16342	0.58618	0.27888	LPHN3
ENSG00000205678	4	65090975	65325186	737	31	16342	1.4728	0.070409	TECRL
ENSG00000145242	4	66135281	66586213	1729	90	16342	1.1906	0.1169	EPHA5
ENSG00000145241	4	68287521	68461324	604	30	16342	0.73833	0.23016	CENPC
ENSG00000035720	4	68374446	68523055	509	43	16342	0.47061	0.31896	STAP1
ENSG00000033178	4	68428370	68616897	623	35	16342	0.40004	0.34456	UBA6
ENSG00000109163	4	68555046	68670078	276	23	16342	-0.00022193	0.50009	GNRHR
ENSG00000153802	4	68636594	68799750	369	40	16342	-0.54742	0.70796	TMPRSS11D
ENSG00000187054	4	68725103	68879858	429	34	16342	-0.58742	0.72154	TMPRSS11A
ENSG00000198092	4	68868916	69045598	438	15	16342	0.35062	0.36294	TMPRSS11F
ENSG00000226894	4	69004242	69133798	232	11	16342	1.1698	0.12104	TMPRSS11BNL
ENSG00000185873	4	69042371	69161438	239	13	16342	1.4452	0.074195	TMPRSS11B
ENSG00000083896	4	69126105	69265807	292	22	16342	1.3444	0.089415	YTHDC1
ENSG00000087128	4	69263167	69413322	288	19	16342	0.61769	0.26839	TMPRSS11E
ENSG00000197888	4	69352902	69484245	126	6	16342	0.60229	0.27349	UGT2B17
ENSG00000196620	4	69462348	69586346	240	18	16342	0.91638	0.17973	UGT2B15
ENSG00000109181	4	69631711	69746914	404	18	16342	0.91922	0.17899	UGT2B10
ENSG00000135220	4	69744181	69867509	566	18	16342	0.98197	0.16306	UGT2A3
ENSG00000171234	4	69867081	70028705	700	19	16342	-0.013505	0.50539	UGT2B7
ENSG00000213759	4	70015669	70130449	652	26	16342	-1.1361	0.87203	UGT2B11
ENSG00000135226	4	70096217	70210768	167	20	16342	-0.026804	0.51069	UGT2B28
ENSG00000156096	4	70295883	70441732	875	32	16342	-0.80838	0.79056	UGT2B4
ENSG00000271271	4	70404135	70555360	818	39	16342	-1.2125	0.88734	UGT2A2
ENSG00000173610	4	70404135	70568965	883	43	16342	-1.3236	0.90718	UGT2A1
ENSG00000270386	4	70404912	70568967	877	43	16342	-1.3354	0.90913	UGT2A1
ENSG00000173597	4	70536880	70703679	607	30	16342	-1.7864	0.96298	SULT1B1
ENSG00000109193	4	70626498	70775870	395	45	16342	-1.5437	0.93867	SULT1E1
ENSG00000126545	4	70746799	70862289	281	22	16342	-1.5363	0.93777	CSN1S1
ENSG00000135222	4	70770974	70876725	252	20	16342	-1.4504	0.92653	CSN2
ENSG00000126549	4	70811647	70918287	303	25	16342	-1.2306	0.89077	STATH
ENSG00000205649	4	70844130	70952255	327	26	16342	-0.94939	0.82879	HTN3
ENSG00000126550	4	70866119	70974562	368	26	16342	-0.91864	0.82086	HTN1
ENSG00000187533	4	70949333	71092516	481	44	16342	-0.53098	0.70228	C4orf40
ENSG00000109205	4	71012213	71120293	375	24	16342	-0.078815	0.53141	ODAM
ENSG00000181617	4	71041788	71150969	472	27	16342	-0.46639	0.67953	FDCSP
ENSG00000171209	4	71058305	71167145	486	27	16342	-0.4622	0.67803	CSN3
ENSG00000145309	4	71150683	71252833	542	28	16342	1.0762	0.14092	CABS1
ENSG00000109208	4	71176478	71282875	566	29	16342	0.95736	0.16919	SMR3A
ENSG00000171201	4	71185810	71305961	641	31	16342	0.8517	0.19719	SMR3B
ENSG00000171199	4	71213599	71325911	540	31	16342	0.5665	0.28553	PROL1
ENSG00000171195	4	71246209	71398714	764	33	16342	-0.021318	0.5085	MUC7
ENSG00000187689	4	71334257	71448459	605	25	16342	-0.39627	0.65405	AMTN
ENSG00000178522	4	71407973	71523005	377	38	16342	-1.053	0.85382	AMBN
ENSG00000132464	4	71444461	71602533	386	42	16342	-1.0822	0.86042	ENAM
ENSG00000132465	4	71471258	71597534	283	26	16342	-0.64125	0.73932	IGJ
ENSG00000132467	4	71504196	71606267	218	18	16342	-1.0527	0.85377	UTP3
ENSG00000018189	4	71519921	71723032	508	16	16342	-0.29518	0.61607	RUFY3
ENSG00000132463	4	71631499	71755662	334	19	16342	-0.03557	0.51419	GRSF1
ENSG00000173542	4	71718043	71938166	388	29	16342	0.7896	0.21488	MOB1B
ENSG00000156136	4	71808255	71946631	241	21	16342	1.0805	0.13995	DCK
ENSG00000080493	4	72003003	72487804	889	63	16342	-0.63078	0.73591	SLC4A4
ENSG00000145321	4	72557410	72719758	446	44	16342	-2.2798	0.98869	GC
ENSG00000056291	4	72847521	73063784	485	23	16342	-1.4122	0.92105	NPFFR2
ENSG00000156140	4	73096686	73484516	669	35	16342	0.42738	0.33455	ADAMTS3
ENSG00000163626	4	73871797	73985472	85	14	16342	-0.20706	0.58202	COX18
ENSG00000132466	4	73889093	74174515	224	29	16342	-0.57929	0.7188	ANKRD17
ENSG00000163631	4	74212831	74337129	312	22	16342	-1.4924	0.9322	ALB
ENSG00000081051	4	74246855	74371891	272	25	16342	-1.1901	0.883	AFP
ENSG00000079557	4	74297400	74419691	339	26	16342	-1.0918	0.86253	AFM
ENSG00000169435	4	74387267	74536348	390	26	16342	-0.4263	0.66506	RASSF6
ENSG00000169429	4	74556223	74659433	255	21	16342	1.3347	0.09099	IL8
ENSG00000124875	4	74652214	74764781	282	33	16342	1.2924	0.098101	CXCL6
ENSG00000109272	4	74668906	74769872	265	30	16342	1.1882	0.11738	PF4V1
ENSG00000163739	4	74685110	74786959	266	28	16342	1.0527	0.14624	CXCL1
ENSG00000163737	4	74796794	74897841	185	13	16342	-1.0994	0.8642	PF4
ENSG00000163736	4	74802755	74903914	179	14	16342	-1.1318	0.87114	PPBP
ENSG00000163735	4	74811359	74914496	161	15	16342	-1.1952	0.884	CXCL5
ENSG00000163734	4	74852306	74954524	103	21	16342	-0.88802	0.81273	CXCL3
ENSG00000081041	4	74912752	75015010	98	16	16342	-0.41372	0.66046	CXCL2
ENSG00000163738	4	74929891	75218816	478	39	16342	-0.35615	0.63913	MTHFD2L
ENSG00000269559	4	74973327	75074085	90	12	16342	-0.93964	0.8263	AC093677.1
ENSG00000182585	4	75124190	75231024	310	21	16342	0.33385	0.36925	EPGN
ENSG00000124882	4	75180860	75304468	439	28	16342	0.40098	0.34422	EREG
ENSG00000109321	4	75260851	75370726	229	24	16342	1.6462	0.049858	AREG
ENSG00000205595	4	75430629	75540486	174	15	16342	0.022107	0.49118	AREGB
ENSG00000174808	4	75619969	75769896	423	41	16342	0.38158	0.35139	BTC
ENSG00000169116	4	75808305	76025325	459	52	16342	0.26402	0.39588	PARM1
ENSG00000163743	4	76354247	76489974	347	27	16342	-0.10225	0.54072	RCHY1
ENSG00000174796	4	76389156	76525683	314	34	16342	-0.32147	0.62607	THAP6
ENSG00000174792	4	76431258	76541095	269	34	16342	-0.39564	0.65382	C4orf26
ENSG00000138769	4	76453215	76605900	368	34	16342	-0.43192	0.6671	CDKL2
ENSG00000138757	4	76517966	76699709	444	27	16342	-0.62893	0.7353	G3BP2
ENSG00000138768	4	76599777	76785382	411	26	16342	-0.88146	0.81096	USO1
ENSG00000156194	4	76731020	76873724	356	43	16342	-0.9333	0.82467	PPEF2
ENSG00000138744	4	76781809	76912204	366	38	16342	-0.90801	0.81806	NAAA
ENSG00000198301	4	76812103	76962115	497	35	16342	-0.78214	0.78293	SDAD1
ENSG00000268788	4	76821883	76928526	315	29	16342	-0.62152	0.73287	AC110615.1
ENSG00000138755	4	76872428	76978641	434	14	16342	-0.50665	0.6938	CXCL9
ENSG00000156219	4	76882337	77083955	1049	26	16342	0.15139	0.43984	ART3
ENSG00000169245	4	76892273	76994650	491	14	16342	-0.48195	0.68508	CXCL10
ENSG00000169248	4	76904835	77012568	561	17	16342	-0.45765	0.6764	CXCL11
ENSG00000138750	4	76985812	77119668	736	26	16342	0.70352	0.24087	NUP54
ENSG00000138760	4	77029890	77185046	764	36	16342	0.41417	0.33938	SCARB2
ENSG00000189157	4	77085193	77254933	602	40	16342	-0.76436	0.77767	FAM47E
ENSG00000272414	4	77122874	77282282	507	32	16342	-1.1096	0.86641	FAM47E-STBD1
ENSG00000118804	4	77122886	77282752	508	32	16342	-1.1103	0.86657	FAM47E-STBD1
ENSG00000163749	4	77184154	77393021	487	36	16342	-0.64138	0.73936	CCDC158
ENSG00000138771	4	77306253	77754406	1211	82	16342	1.0819	0.13964	SHROOM3
ENSG00000186212	4	77766082	77869002	391	44	16342	-0.6232	0.73342	SOWAHB
ENSG00000138758	4	77820856	78011537	473	49	16342	0.55197	0.29049	SEPT11
ENSG00000118816	4	77918311	78047158	252	29	16342	0.48049	0.31544	CCNI
ENSG00000138764	4	78028304	78404542	1832	54	16342	0.25972	0.39754	CCNG2
ENSG00000156234	4	78382907	78582988	338	55	16342	-0.32183	0.62621	CXCL13
ENSG00000138767	4	78584541	78790769	361	28	16342	0.72214	0.23511	CNOT6L
ENSG00000169288	4	78733674	78923944	494	24	16342	0.92597	0.17723	MRPL1
ENSG00000138759	4	78928724	79515423	2017	67	16342	1.4537	0.073018	FRAS1
ENSG00000138772	4	79422673	79581597	578	31	16342	0.9323	0.17559	ANXA3
ENSG00000138756	4	79647496	79887526	384	18	16342	0.6422	0.26037	BMP2K
ENSG00000163291	4	79758281	79910592	315	25	16342	0.47707	0.31666	PAQR3
ENSG00000156269	4	80096848	80297204	331	30	16342	0.6248	0.26605	NAA11
ENSG00000196475	4	80277508	80379372	149	23	16342	-0.94841	0.82854	GK2
ENSG00000163297	4	80772303	81096608	817	56	16342	-1.1343	0.87166	ANTXR2
ENSG00000152784	4	81055033	81175483	421	38	16342	-0.47934	0.68415	PRDM8
ENSG00000138675	4	81137753	81307834	436	47	16342	-1.7765	0.96218	FGF5
ENSG00000197826	4	81206874	81934910	1524	45	16342	-0.31117	0.62216	C4orf22
ENSG00000152785	4	81902119	82028685	235	17	16342	1.6505	0.049416	BMP3
ENSG00000138669	4	81959837	82186218	503	30	16342	0.51722	0.3025	PRKG2
ENSG00000138670	4	82297547	83015397	2319	127	16342	1.0872	0.13846	RASGEF1B
ENSG00000138668	4	83223651	83345656	333	30	16342	2.2184	0.013265	HNRNPD
ENSG00000152795	4	83293717	83401294	309	43	16342	1.3855	0.082946	HNRNPDL
ENSG00000145293	4	83301715	83432244	354	51	16342	0.98682	0.16187	ENOPH1
ENSG00000249242	4	83354323	83533510	431	67	16342	0.10345	0.4588	TMEM150C
ENSG00000145284	4	83500692	83770010	1086	66	16342	0.12837	0.44893	SCD5
ENSG00000138674	4	83689814	83872319	363	21	16342	0.2297	0.40916	SEC31A
ENSG00000168152	4	83771837	83891122	236	11	16342	0.55944	0.28793	THAP9
