                                                                               p1                                                                                  p2      rg      se       z       p  h2_obs  h2_obs_se  h2_int  h2_int_se    gcov_int  gcov_int_se
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.1076  0.1002  1.0744  0.2826  0.3121     0.0494  0.9951     0.0067   -0.0110       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.0303  0.0408  0.7438  0.4570  0.4422     0.0180  1.0398     0.0124   -0.0267       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.2906  0.1440  2.0173  0.0437  0.2373     0.0156  1.0318     0.0105   -0.0312       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.2366  0.1514  1.5623  0.1182  0.1938     0.0167  1.0088     0.0096   -0.0289       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1941  0.0986  1.9671  0.0492  0.0700     0.0029  1.0323     0.0112   -0.0333       0.0044
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.1776  0.1490  1.1917  0.2334  0.0126     0.0016  1.0322     0.0072    0.0055       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0587  0.0896  0.6547  0.5126  1.5206     0.0828  1.0095     0.0082   -0.0002       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.2697  0.1308  2.0626  0.0391  0.3859     0.0265  1.0110     0.0078   -0.1041       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.1338  0.2109  0.6342  0.5259  0.3121     0.0494  0.9951     0.0067   -0.0122       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1688  0.1045  1.6154  0.1062  0.4422     0.0180  1.0398     0.0124   -0.0336       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1253  0.0581  2.1578  0.0309  0.2373     0.0156  1.0318     0.0105   -0.0301       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.2268  0.0671  3.3807  0.0007  0.1938     0.0167  1.0088     0.0096   -0.0348       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.0625  0.0373  1.6760  0.0937  0.0700     0.0029  1.0323     0.0112   -0.0308       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.0284  0.0747  0.3804  0.7036  0.0126     0.0016  1.0322     0.0072    0.0008       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0508  0.0494  1.0280  0.3039  1.5206     0.0828  1.0095     0.0082    0.0024       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.1589  0.0499  3.1860  0.0014  0.3859     0.0265  1.0110     0.0078   -0.1099       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.0737  0.0894  0.8249  0.4094  0.3121     0.0494  0.9951     0.0067   -0.0096       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.0920  0.0355  2.5917  0.0095  0.4422     0.0180  1.0398     0.0124   -0.0362       0.0044
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1277  0.0840  1.5192  0.1287  0.2373     0.0156  1.0318     0.0105   -0.0241       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.3680  0.1202  3.0614  0.0022  0.1938     0.0167  1.0088     0.0096   -0.0371       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.0462  0.0622  0.7428  0.4576  0.0700     0.0029  1.0323     0.0112   -0.0293       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.2169  0.1202  1.8044  0.0712  0.0126     0.0016  1.0322     0.0072   -0.0040       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.1047  0.0715 -1.4645  0.1431  1.5206     0.0828  1.0095     0.0082    0.0123       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.2025  0.0783  2.5847  0.0097  0.3859     0.0265  1.0110     0.0078   -0.1071       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.3098  0.1575  1.9670  0.0492  0.3121     0.0494  0.9951     0.0067   -0.0157       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1556  0.0644  2.4171  0.0156  0.4422     0.0180  1.0398     0.0124   -0.0365       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.0883  0.0502  1.7577  0.0788  0.2373     0.0156  1.0318     0.0105   -0.0261       0.0044
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.1033  0.0662  1.5609  0.1186  0.1938     0.0167  1.0088     0.0096   -0.0280       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.0913  0.0405  2.2546  0.0242  0.0700     0.0029  1.0323     0.0112   -0.0372       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz -0.1014  0.0722 -1.4038  0.1604  0.0126     0.0016  1.0322     0.0072    0.0068       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.0065  0.0416 -0.1555  0.8765  1.5206     0.0828  1.0095     0.0082    0.0070       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.1057  0.0500  2.1141  0.0345  0.3859     0.0265  1.0110     0.0078   -0.1110       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.0746  0.0887  0.8413  0.4002  0.3121     0.0494  0.9951     0.0067   -0.0127       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.0343  0.0353  0.9725  0.3308  0.4422     0.0180  1.0398     0.0124   -0.0296       0.0052
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.0582  0.0562  1.0367  0.2999  0.2373     0.0156  1.0318     0.0105   -0.0290       0.0056
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.1588  0.0612  2.5942  0.0095  0.1938     0.0167  1.0088     0.0096   -0.0333       0.0055
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1363  0.0400  3.4048  0.0007  0.0700     0.0029  1.0323     0.0112   -0.0440       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.0092  0.0700  0.1307  0.8960  0.0126     0.0016  1.0322     0.0072    0.0038       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0315  0.0433  0.7271  0.4672  1.5206     0.0828  1.0095     0.0082    0.0007       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.0899  0.0448  2.0060  0.0449  0.3859     0.0265  1.0110     0.0078   -0.1123       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz -0.0405  0.0822 -0.4921  0.6227  0.3121     0.0494  0.9951     0.0067   -0.0065       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.0717  0.0343  2.0878  0.0368  0.4422     0.0180  1.0398     0.0124   -0.0342       0.0052
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.0687  0.0737  0.9329  0.3509  0.2373     0.0156  1.0318     0.0105   -0.0227       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.1912  0.0842  2.2709  0.0232  0.1938     0.0167  1.0088     0.0096   -0.0317       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1381  0.0527  2.6222  0.0087  0.0700     0.0029  1.0323     0.0112   -0.0367       0.0044
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.0136  0.1040  0.1306  0.8961  0.0126     0.0016  1.0322     0.0072    0.0006       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0462  0.0586  0.7894  0.4299  1.5206     0.0828  1.0095     0.0082   -0.0030       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.2010  0.0703  2.8596  0.0042  0.3859     0.0265  1.0110     0.0078   -0.1096       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.1366  0.1228  1.1121  0.2661  0.3121     0.0494  0.9951     0.0067   -0.0131       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1416  0.0538  2.6338  0.0084  0.4422     0.0180  1.0398     0.0124   -0.0381       0.0053
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1943  0.1228  1.5831  0.1134  0.2373     0.0156  1.0318     0.0105   -0.0268       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.2992  0.1462  2.0465  0.0407  0.1938     0.0167  1.0088     0.0096   -0.0310       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1301  0.0773  1.6837  0.0922  0.0700     0.0029  1.0323     0.0112   -0.0324       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.2427  0.1568  1.5483  0.1215  0.0126     0.0016  1.0322     0.0072   -0.0066       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.1082  0.0880 -1.2302  0.2186  1.5206     0.0828  1.0095     0.0082    0.0038       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.2687  0.1264  2.1261  0.0335  0.3859     0.0265  1.0110     0.0078   -0.1084       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.1587  0.1520  1.0440  0.2965  0.3121     0.0494  0.9951     0.0067   -0.0112       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1236  0.0751  1.6447  0.1000  0.4422     0.0180  1.0398     0.0124   -0.0318       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.0941  0.0538  1.7485  0.0804  0.2373     0.0156  1.0318     0.0105   -0.0291       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.0920  0.0589  1.5632  0.1180  0.1938     0.0167  1.0088     0.0096   -0.0268       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1266  0.0360  3.5189  0.0004  0.0700     0.0029  1.0323     0.0112   -0.0427       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.0146  0.0696  0.2098  0.8338  0.0126     0.0016  1.0322     0.0072    0.0033       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.0629  0.0379 -1.6582  0.0973  1.5206     0.0828  1.0095     0.0082    0.0081       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.1276  0.0501  2.5473  0.0109  0.3859     0.0265  1.0110     0.0078   -0.1149       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.0209  0.0852  0.2458  0.8058  0.3121     0.0494  0.9951     0.0067   -0.0091       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.1152  0.0366  3.1473  0.0016  0.4422     0.0180  1.0398     0.0124   -0.0418       0.0051
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.0501  0.0702  0.7136  0.4755  0.2373     0.0156  1.0318     0.0105   -0.0227       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.2672  0.1005  2.6593  0.0078  0.1938     0.0167  1.0088     0.0096   -0.0335       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1034  0.0600  1.7228  0.0849  0.0700     0.0029  1.0323     0.0112   -0.0262       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz -0.0488  0.0934 -0.5223  0.6015  0.0126     0.0016  1.0322     0.0072    0.0057       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz -0.0127  0.0616 -0.2070  0.8360  1.5206     0.0828  1.0095     0.0082    0.0026       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.1743  0.0804  2.1669  0.0302  0.3859     0.0265  1.0110     0.0078   -0.1080       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.0921  0.1251  0.7356  0.4620  0.3121     0.0494  0.9951     0.0067   -0.0136       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.0974  0.0560  1.7383  0.0822  0.4422     0.0180  1.0398     0.0124   -0.0319       0.0051
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1032  0.0516  2.0004  0.0455  0.2373     0.0156  1.0318     0.0105   -0.0285       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.0594  0.0506  1.1755  0.2398  0.1938     0.0167  1.0088     0.0096   -0.0260       0.0045
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.1090  0.0367  2.9711  0.0030  0.0700     0.0029  1.0323     0.0112   -0.0376       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz  0.0339  0.0704  0.4816  0.6301  0.0126     0.0016  1.0322     0.0072    0.0019       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0742  0.0365  2.0317  0.0422  1.5206     0.0828  1.0095     0.0082   -0.0008       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.1464  0.0404  3.6256  0.0003  0.3859     0.0265  1.0110     0.0078   -0.1160       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.0461  0.0841  0.5483  0.5835  0.3121     0.0494  0.9951     0.0067   -0.0103       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.0750  0.0352  2.1271  0.0334  0.4422     0.0180  1.0398     0.0124   -0.0335       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.0436  0.0874  0.4993  0.6176  0.2373     0.0156  1.0318     0.0105   -0.0216       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.3196  0.1277  2.5029  0.0123  0.1938     0.0167  1.0088     0.0096   -0.0312       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.2052  0.0723  2.8373  0.0046  0.0700     0.0029  1.0323     0.0112   -0.0381       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz -0.0353  0.1136 -0.3109  0.7559  0.0126     0.0016  1.0322     0.0072    0.0027       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0959  0.0758  1.2649  0.2059  1.5206     0.0828  1.0095     0.0082    0.0010       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  ../SAMPLE_DATA/OTHER_TRAITS_GWAS/LanguageFunctionalConnectivity/munged.sumstats.gz  0.3159  0.1352  2.3373  0.0194  0.3859     0.0265  1.0110     0.0078   -0.1107       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/OCD/munged.sumstats.gz  0.3800  0.1847  2.0571  0.0397  0.3121     0.0494  0.9951     0.0067   -0.0159       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz                   ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Schizophrenia/munged.sumstats.gz  0.2019  0.0754  2.6763  0.0074  0.4422     0.0180  1.0398     0.0124   -0.0400       0.0049
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz                            ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ADHD/munged.sumstats.gz  0.1327  0.0478  2.7735  0.0055  0.2373     0.0156  1.0318     0.0105   -0.0322       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz                             ../SAMPLE_DATA/OTHER_TRAITS_GWAS/ASD/munged.sumstats.gz  0.2087  0.0656  3.1828  0.0015  0.1938     0.0167  1.0088     0.0096   -0.0338       0.0048
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz              ../SAMPLE_DATA/OTHER_TRAITS_GWAS/BipolarDisorderAll/munged.sumstats.gz  0.0621  0.0411  1.5084  0.1315  0.0700     0.0029  1.0323     0.0112   -0.0355       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz                      ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Handedness/munged.sumstats.gz -0.0422  0.0716 -0.5897  0.5554  0.0126     0.0016  1.0322     0.0072    0.0051       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz                    ../SAMPLE_DATA/OTHER_TRAITS_GWAS/Intelligence/munged.sumstats.gz  0.0431  0.0466  0.9244  0.3553  1.5206     0.0828  1.0095     0.0082   -0.0018       0.0040
