GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000068878	2	54041204	54247977	588	25	35986	-0.44559	0.67205	PSME4
ENSG00000170634	2	54147975	54582437	1264	46	35986	0.30006	0.38207	ACYP2
ENSG00000178021	2	54430315	54533409	302	20	35986	0.48879	0.3125	TSPYL6
ENSG00000177994	2	54507171	54660879	464	43	35986	1.2989	0.096993	C2orf73
ENSG00000115306	2	54633422	54946812	999	39	35986	0.86825	0.19263	SPTBN1
ENSG00000214595	2	54900636	55249157	1176	68	35986	0.21584	0.41456	EML6
ENSG00000115310	2	55149325	55389757	813	42	35986	0.20907	0.4172	RTN4
ENSG00000162994	2	55351927	55509699	494	40	35986	0.31552	0.37618	CLHC1
ENSG00000143947	2	55409039	55512989	301	28	35986	0.6632	0.2536	RPS27A
ENSG00000085760	2	55413731	55546483	382	35	35986	0.86394	0.19381	MTIF2
ENSG00000115355	2	55464978	55697057	825	36	35986	1.2656	0.10283	CCDC88A
ENSG00000163001	2	55696740	55823015	386	25	35986	0.73488	0.23121	CCDC104
ENSG00000138041	2	55724428	55896015	544	25	35986	0.5919	0.27696	SMEK2
ENSG00000138035	2	55811400	55971045	608	31	35986	0.64464	0.25958	PNPT1
ENSG00000115380	2	56043102	56201274	575	37	35986	0.1299	0.44832	EFEMP1
ENSG00000055813	2	56361258	56663308	1016	80	35986	-0.24366	0.59625	CCDC85A
ENSG00000028116	2	58084786	58437055	718	34	35986	0.12668	0.44959	VRK2
ENSG00000115392	2	58336378	58518507	398	30	35986	-0.71469	0.7626	FANCL
ENSG00000119866	2	60628302	60830702	417	51	35986	-0.188	0.57456	BCL11A
ENSG00000115421	2	60933365	61079220	362	26	35986	0.19464	0.42284	PAPOLG
ENSG00000162924	2	61058656	61208745	269	25	35986	-0.64238	0.73969	REL
ENSG00000162927	2	61117357	61295394	284	29	35986	-1.7085	0.95623	PUS10
ENSG00000162928	2	61194360	61329125	221	29	35986	-2.8606	0.99789	PEX13
ENSG00000162929	2	61243006	61441960	396	27	35986	-1.2736	0.89859	KIAA1841
ENSG00000237651	2	61322243	61441964	270	14	35986	-0.73665	0.76933	C2orf74
ENSG00000173209	2	61354553	61468338	255	17	35986	-0.82254	0.79462	AHSA2
ENSG00000115464	2	61364598	61747904	875	24	35986	-1.0684	0.85732	USP34
ENSG00000082898	2	61654984	61815761	343	18	35986	-0.54163	0.70596	XPO1
ENSG00000170264	2	62001989	62131278	354	30	35986	-0.3773	0.64703	FAM161A
ENSG00000115484	2	62045224	62165939	316	23	35986	-0.082613	0.53292	CCT4
ENSG00000173163	2	62065859	62424382	720	34	35986	0.87637	0.19041	COMMD1
ENSG00000170340	2	62373248	62501866	258	30	35986	-0.48607	0.68654	B3GNT2
ENSG00000186889	2	62677356	62789029	379	43	35986	0.85871	0.19525	TMEM17
ENSG00000115504	2	62850986	63323622	616	35	35986	1.493	0.067713	EHBP1
ENSG00000115507	2	63227192	63334971	101	25	35986	0.87458	0.1909	OTX1
ENSG00000143951	2	63298518	64104977	1739	34	35986	0.73293	0.2318	WDPCP
ENSG00000014641	2	63765743	63884331	223	14	35986	1.2588	0.10405	MDH1
ENSG00000169764	2	64018074	64168696	355	30	35986	0.40834	0.34151	UGP2
ENSG00000143952	2	64069280	64296206	676	34	35986	0.32173	0.37383	VPS54
ENSG00000197329	2	64269786	64421588	465	35	35986	1.5598	0.059404	PELI1
ENSG00000119862	2	64631103	64738515	278	26	35986	1.4783	0.069669	LGALSL
ENSG00000119844	2	64701465	64870139	351	25	35986	1.5758	0.057537	AFTPH
ENSG00000179833	2	64808755	65028139	469	45	35986	0.19679	0.422	SERTAD2
ENSG00000115902	2	65165611	65300999	408	45	35986	0.28746	0.38688	SLC1A4
ENSG00000011523	2	65233500	65364138	409	28	35986	-0.16714	0.56637	CEP68
ENSG00000138069	2	65247835	65407240	490	30	35986	-0.35059	0.63705	RAB1A
ENSG00000138071	2	65404887	65548387	372	24	35986	0.19091	0.4243	ACTR2
ENSG00000198369	2	65487985	65709771	657	36	35986	1.0267	0.15228	SPRED2
ENSG00000143995	2	66610584	66851001	606	73	35986	0.60707	0.2719	MEIS1
ENSG00000143971	2	67574451	67687677	354	16	35986	1.91	0.028068	ETAA1
ENSG00000197223	2	68218262	68388080	401	51	35986	0.011142	0.49556	C1D
ENSG00000243667	2	68300068	68434692	245	24	35986	0.0041259	0.49835	WDR92
ENSG00000115946	2	68334976	68453370	247	18	35986	0.09345	0.46277	PNO1
ENSG00000221823	2	68355989	68533369	363	21	35986	-0.1331	0.55294	PPP3R1
ENSG00000119865	2	68461303	68597183	396	39	35986	-0.034899	0.51392	CNRIP1
ENSG00000115956	2	68542305	68674585	623	27	35986	-0.32622	0.62787	PLEK
ENSG00000204923	2	68636551	68744390	335	26	35986	-1.3374	0.90945	FBXO48
ENSG00000169621	2	68644693	68908004	822	34	35986	-0.69229	0.75562	APLF
ENSG00000169618	2	68820721	68932708	364	29	35986	0.59673	0.27535	PROKR1
ENSG00000163219	2	68856733	69103965	943	60	35986	0.4024	0.34369	ARHGAP25
ENSG00000163217	2	69042613	69148649	351	37	35986	0.15599	0.43802	BMP10
ENSG00000183607	2	69122364	69230102	415	39	35986	0.10329	0.45886	GKN2
ENSG00000169605	2	69151705	69258106	389	26	35986	0.15926	0.43673	GKN1
ENSG00000169604	2	69190310	69526459	922	70	35986	0.39755	0.34548	ANTXR1
ENSG00000198380	2	69496905	69664382	330	13	35986	-0.99943	0.84121	GFPT1
ENSG00000169599	2	69572882	69714760	281	10	35986	-2.2235	0.98691	NFU1
ENSG00000115977	2	69638532	69951481	475	32	35986	-2.1691	0.98496	AAK1
ENSG00000196975	2	69821557	70103596	529	28	35986	0.25996	0.39745	ANXA4
ENSG00000087338	2	70006774	70158528	321	13	35986	0.83683	0.20134	GMCL1
ENSG00000124380	2	70070692	70182707	204	14	35986	1.1249	0.13032	SNRNP27
ENSG00000059728	2	70074820	70220077	245	19	35986	1.2121	0.11273	MXD1
ENSG00000244617	2	70137226	70239397	171	16	35986	1.4522	0.073217	ASPRV1
ENSG00000169564	2	70264585	70366332	195	11	35986	1.169	0.1212	PCBP1
ENSG00000115998	2	70327012	70525747	410	16	35986	1.602	0.054578	C2orf42
ENSG00000116001	2	70386576	70525792	276	13	35986	1.3306	0.091659	TIA1
ENSG00000116005	2	70434518	70558323	266	9	35986	1.1726	0.12048	PCYOX1
ENSG00000143977	2	70458494	70570903	267	12	35986	1.3739	0.08474	SNRPG
ENSG00000035141	2	70473107	70579222	257	13	35986	1.3556	0.08761	FAM136A
ENSG00000163235	2	70624412	70831325	741	55	35986	-0.0023843	0.50095	TGFA
ENSG00000075340	2	70784750	71045357	1033	53	35986	-1.8845	0.97025	ADD2
ENSG00000183733	2	70954442	71067775	471	36	35986	-2.008	0.97768	FIGLA
ENSG00000152672	2	70985775	71097732	477	36	35986	-1.6728	0.95282	CLEC4F
ENSG00000116031	2	71007347	71112952	472	36	35986	-1.3169	0.90607	CD207
ENSG00000116035	2	71077720	71210576	435	51	35986	0.94767	0.17165	VAX2
ENSG00000116039	2	71113012	71242536	420	61	35986	1.0521	0.14637	ATP6V1B1
ENSG00000144031	2	71155510	71262626	374	59	35986	1.3095	0.095178	ANKRD53
ENSG00000144043	2	71163068	71272075	386	59	35986	1.2663	0.10271	TEX261
ENSG00000124357	2	71241474	71356935	531	34	35986	-0.74399	0.77156	NAGK
ENSG00000124370	2	71286814	71407369	515	42	35986	1.0229	0.15318	MCEE
ENSG00000124383	2	71307444	71427231	539	41	35986	1.1371	0.12775	MPHOSPH10
ENSG00000124374	2	71359869	71504213	608	38	35986	1.6841	0.046083	PAIP2B
ENSG00000075292	2	71453691	71712199	906	39	35986	2.164	0.015231	ZNF638
ENSG00000135636	2	71630852	71963898	1128	115	35986	0.26041	0.39727	DYSF
ENSG00000003137	2	72306367	72425167	298	30	35986	-0.50391	0.69284	CYP26B1
ENSG00000144036	2	72353113	73103170	1186	24	35986	-1.2984	0.90292	EXOC6B
ENSG00000116096	2	73064489	73169287	176	19	35986	-0.32725	0.62826	SPR
ENSG00000135638	2	73093389	73212020	145	30	35986	0.25488	0.39941	EMX1
ENSG00000144040	2	73119165	73352747	409	28	35986	1.2169	0.11182	SFXN5
ENSG00000135631	2	73250510	73433849	568	27	35986	1.5145	0.064946	RAB11FIP5
ENSG00000214513	2	73379386	73489641	363	21	35986	1.0211	0.15361	NOTO
ENSG00000135632	2	73391350	73504365	331	23	35986	0.77968	0.21779	SMYD5
ENSG00000135617	2	73405134	73510366	292	22	35986	0.6218	0.26704	PRADC1
ENSG00000135624	2	73410548	73530149	281	27	35986	0.55635	0.28899	CCT7
ENSG00000163013	2	73431810	73561559	242	37	35986	0.67637	0.2494	FBXO41
ENSG00000135625	2	73468058	73570833	165	34	35986	0.69328	0.24407	EGR4
ENSG00000116127	2	73562886	73887920	674	14	35986	0.19705	0.42189	ALMS1
ENSG00000144035	2	73817959	73919520	297	13	35986	0.0011524	0.49954	NAT8
ENSG00000144034	2	73906231	74014527	212	8	35986	-0.22992	0.59092	TPRKB
ENSG00000144048	2	73939311	74057284	143	8	35986	-0.39328	0.65294	DUSP11
ENSG00000187833	2	73961316	74094274	162	20	35986	-0.36962	0.64417	C2orf78
ENSG00000124356	2	74006086	74150786	365	35	35986	0.79232	0.21409	STAMBP
ENSG00000163017	2	74069441	74196992	447	42	35986	0.68299	0.24731	ACTG2
ENSG00000114956	2	74103953	74236088	419	40	35986	0.75116	0.22628	DGUOK
ENSG00000187605	2	74179840	74385303	492	40	35986	0.80502	0.2104	TET3
ENSG00000217702	2	74311599	74412521	272	21	35986	0.7223	0.23505	MGC10955
ENSG00000163170	2	74312525	74425121	294	23	35986	0.67029	0.25134	BOLA3
ENSG00000114978	2	74329655	74456025	327	23	35986	0.34401	0.36542	MOB1A
ENSG00000065911	2	74375689	74494692	225	23	35986	-0.57228	0.71643	MTHFD2
ENSG00000188687	2	74393369	74620541	382	34	35986	1.0847	0.13903	SLC4A5
ENSG00000204843	2	74538281	74669214	151	11	35986	1.828	0.033778	DCTN1
ENSG00000159239	2	74591304	74698718	105	9	35986	1.3934	0.081743	C2orf81
ENSG00000005448	2	74598805	74702882	102	9	35986	1.352	0.088185	WDR54
ENSG00000114993	2	74602963	74719549	114	10	35986	1.2998	0.096836	RTKN
ENSG00000115274	2	74632150	74738011	101	10	35986	0.99063	0.16093	INO80B
ENSG00000239779	2	74635456	74738018	95	10	35986	0.96988	0.16605	WBP1
ENSG00000115275	2	74638184	74742537	101	10	35986	0.93617	0.17459	MOGS
ENSG00000204822	2	74649085	74750449	95	10	35986	0.93766	0.17421	MRPL53
ENSG00000135637	2	74649113	74760535	100	11	35986	1.0131	0.15552	CCDC142
ENSG00000115282	2	74660200	74772013	102	11	35986	1.007	0.15698	TTC31
ENSG00000179528	2	74674644	74780443	96	11	35986	0.94811	0.17154	LBX2
ENSG00000115289	2	74682170	74785707	94	12	35986	0.9519	0.17057	PCGF1
ENSG00000115297	2	74690590	74794274	93	13	35986	0.98629	0.162	TLX2
ENSG00000144045	2	74695258	74803463	96	14	35986	1.0019	0.15819	DQX1
ENSG00000115307	2	74703772	74807066	88	14	35986	1.0675	0.14288	AUP1
ENSG00000115317	2	74706504	74810472	81	13	35986	1.0717	0.14193	HTRA2
ENSG00000115318	2	74709541	74832817	97	15	35986	1.0179	0.15436	LOXL3
ENSG00000115325	2	74726153	74834681	83	15	35986	1.0119	0.15579	DOK1
ENSG00000159374	2	74735010	74925465	160	18	35986	0.75675	0.2246	M1AP
ENSG00000135622	2	74831355	74959186	159	10	35986	0.45465	0.32468	SEMA4F
ENSG00000159399	2	75011108	75170486	468	59	35986	-0.52447	0.70002	HK2
ENSG00000115350	2	75135619	75247255	291	23	35986	-0.69814	0.75746	POLE4
ENSG00000115353	2	75223590	75476826	792	66	35986	-0.42081	0.66305	TACR1
ENSG00000115363	2	75646428	75846848	687	74	35986	-1.4521	0.92676	EVA1A
ENSG00000115364	2	75823909	75967977	462	33	35986	-2.9771	0.99855	MRPL19
ENSG00000005436	2	75829126	75988115	503	30	35986	-2.4749	0.99334	GCFC2
ENSG00000176204	2	76924845	77870445	3690	131	35986	-1.7128	0.95663	LRRTM4
ENSG00000143954	2	79202812	79305631	548	22	35986	0.75329	0.22564	REG3G
ENSG00000172023	2	79262156	79365145	453	38	35986	1.6773	0.046746	REG1B
ENSG00000115386	2	79297488	79400545	361	41	35986	1.6775	0.04672	REG1A
ENSG00000172016	2	79334132	79436879	345	42	35986	1.2522	0.10526	REG3A
ENSG00000066032	2	79362357	80925905	4863	269	35986	1.0404	0.14907	CTNNA2
ENSG00000162951	2	80465483	80581874	303	38	35986	-0.35564	0.63894	LRRTM1
ENSG00000163541	2	84600647	84737169	311	15	35986	1.8711	0.030664	SUCLG1
ENSG00000115423	2	84693579	85096713	1035	24	35986	0.77207	0.22004	DNAH6
ENSG00000186854	2	84998774	85184132	549	33	35986	-0.86111	0.80541	TRABD2A
ENSG00000034510	2	85082749	85183795	299	23	35986	-0.78264	0.78308	TMSB10
ENSG00000176407	2	85148216	85336595	442	41	35986	0.13294	0.44712	KCMF1
ENSG00000152284	2	85310533	85587511	1020	68	35986	0.24881	0.40175	TCF7L1
ENSG00000152291	2	85495147	85605548	348	37	35986	0.66668	0.25249	TGOLN2
ENSG00000042445	2	85519211	85631743	353	27	35986	-0.23814	0.59411	RETSAT
ENSG00000115459	2	85531517	85668875	431	34	35986	-0.69206	0.75555	ELMOD3
ENSG00000042493	2	85571871	85695555	379	36	35986	-0.6633	0.74643	CAPG
ENSG00000152292	2	85595844	85714152	392	43	35986	-0.042622	0.517	SH2D6
ENSG00000168906	2	85716288	85822403	343	21	35986	1.0747	0.14126	MAT2A
ENSG00000115486	2	85721846	85838670	352	22	35986	1.0447	0.14808	GGCX
ENSG00000118640	2	85738685	85859154	318	21	35986	1.0136	0.1554	VAMP8
ENSG00000168899	2	85761531	85870535	260	23	35986	0.75419	0.22537	VAMP5
ENSG00000168894	2	85772848	85874736	234	28	35986	0.76998	0.22066	RNF181
ENSG00000168890	2	85775671	85880319	231	28	35986	0.74845	0.22709	TMEM150A
ENSG00000168883	2	85779979	85926403	342	35	35986	0.3458	0.36475	USP39
ENSG00000168887	2	85783777	85889189	221	27	35986	0.84322	0.19955	C2orf68
ENSG00000168878	2	85834437	85945864	261	27	35986	-0.92074	0.82141	SFTPB
ENSG00000115523	2	85862298	85975977	308	26	35986	-1.3059	0.90421	GNLY
ENSG00000168874	2	85928467	86065189	432	54	35986	0.39377	0.34688	ATOH8
ENSG00000115525	2	86016267	86166137	537	25	35986	1.6537	0.049097	ST3GAL5
ENSG00000068654	2	86197339	86383278	445	22	35986	-0.67976	0.75167	POLR1A
ENSG00000132300	2	86283305	86419280	371	18	35986	-0.76816	0.7788	PTCD3
ENSG00000132305	2	86321055	86472893	428	19	35986	-0.90276	0.81667	IMMT
ENSG00000132313	2	86376478	86490917	353	16	35986	-1.047	0.85245	MRPL35
ENSG00000068615	2	86391116	86615206	760	23	35986	-0.82543	0.79544	REEP1
ENSG00000115548	2	86617770	86769839	435	25	35986	-0.64372	0.74012	KDM3A
ENSG00000115561	2	86680554	86998245	675	36	35986	-0.42639	0.66509	CHMP3
ENSG00000249884	2	86682791	86998245	670	37	35986	-0.42647	0.66512	RNF103-CHMP3
ENSG00000239305	2	86780516	86900989	282	23	35986	-0.48293	0.68543	RNF103
ENSG00000153561	2	86897296	87055164	270	22	35986	0.38494	0.35014	RMND5A
ENSG00000153563	2	86961729	87085519	285	24	35986	0.85001	0.19766	CD8A
ENSG00000172116	2	86992462	87139047	348	26	35986	0.62723	0.26525	CD8B
ENSG00000187627	2	87085076	87291104	191	18	35986	0.038207	0.48476	RGPD1
ENSG00000183281	2	87179682	87298975	52	11	35986	0.24412	0.40357	PLGLB1
ENSG00000125551	2	87997606	88108312	38	4	35986	0.46396	0.32134	PLGLB2
ENSG00000185304	2	88005474	88335309	245	26	35986	1.7596	0.039239	RGPD2
ENSG00000172086	2	88276724	88405248	338	26	35986	1.2097	0.1132	KRCC1
ENSG00000115593	2	88317299	88462906	420	50	35986	0.64455	0.25961	SMYD1
ENSG00000163586	2	88372510	88477635	369	40	35986	-0.21913	0.58673	FABP1
ENSG00000144115	2	88419835	88536146	364	29	35986	-0.30878	0.62126	THNSL2
ENSG00000172073	2	88774169	88879102	303	21	35986	-1.6924	0.95472	TEX37
ENSG00000172071	2	88806259	88977094	376	27	35986	-0.40882	0.65866	EIF2AK3
ENSG00000153574	2	88941162	89100452	359	12	35986	0.60409	0.27289	RPIA
ENSG00000163060	2	95487178	95592574	147	15	35986	0.59902	0.27458	TEKT4
ENSG00000172005	2	95641422	95769737	107	19	35986	1.3676	0.085713	MAL
ENSG00000144029	2	95702952	95865179	139	17	35986	1.1591	0.12322	MRPS5
ENSG00000144026	2	95763075	95881158	101	18	35986	1.4852	0.068742	ZNF514
ENSG00000163067	2	95781177	95900065	103	18	35986	1.3486	0.088734	ZNF2
ENSG00000155066	2	95890201	96007056	127	13	35986	0.79553	0.21315	PROM2
ENSG00000115041	2	95913052	96101825	189	20	35986	0.44682	0.3275	KCNIP3
ENSG00000115042	2	96018469	96132364	65	14	35986	0.19629	0.42219	FAHD2A
ENSG00000144015	2	96207766	96315526	46	12	35986	0.11182	0.45548	TRIM43
ENSG00000174501	2	96464587	96707541	331	19	35986	0.031249	0.48754	ANKRD36C
ENSG00000186281	2	96637694	96755199	128	14	35986	0.092613	0.46311	GPAT2
ENSG00000222040	2	96728707	96831984	106	13	35986	0.28813	0.38662	ADRA2B
ENSG00000188886	2	96739589	96854175	114	15	35986	0.5083	0.30562	ASTL
ENSG00000158050	2	96758905	96861179	107	14	35986	0.65771	0.25536	DUSP2
ENSG00000084090	2	96800597	96924563	145	19	35986	0.81504	0.20752	STARD7
ENSG00000135956	2	96864254	96981732	122	18	35986	0.38018	0.3519	TMEM127
ENSG00000144021	2	96881870	96989087	107	16	35986	0.10774	0.4571	CIAO1
ENSG00000144028	2	96890074	97021297	134	19	35986	-0.18849	0.57475	SNRNP200
ENSG00000198885	2	96941069	97044091	108	14	35986	-0.78379	0.78342	ITPRIPL1
ENSG00000121152	2	96951525	97089583	169	19	35986	-1.0344	0.84953	NCAPH
ENSG00000196843	2	97152480	97268375	140	22	35986	-1.0269	0.84776	ARID5A
ENSG00000114982	2	97208907	97358524	169	24	35986	-0.70976	0.76107	KANSL3
ENSG00000114988	2	97321666	97455801	170	17	35986	-0.11384	0.54532	LMAN2L
ENSG00000158158	2	97376639	97527628	179	11	35986	0.48539	0.3137	CNNM4
ENSG00000168763	2	97431982	97549648	135	12	35986	0.77814	0.21824	CNNM3
ENSG00000163126	2	97440263	97573671	207	18	35986	1.5365	0.062211	ANKRD23
ENSG00000213337	2	97452348	97573832	188	18	35986	1.6611	0.048347	ANKRD39
ENSG00000168758	2	97475453	97586494	177	16	35986	1.8118	0.035009	SEMA4C
ENSG00000168754	2	97491620	97734175	456	26	35986	0.97025	0.16596	FAM178B
ENSG00000144199	2	97699320	97810619	174	6	35986	-0.16045	0.56374	FAHD2B
ENSG00000135976	2	97729233	97980258	313	12	35986	-0.031764	0.51267	ANKRD36
ENSG00000135940	2	98212503	98314846	162	15	35986	0.19825	0.42143	COX5B
ENSG00000115073	2	98222431	98330570	173	18	35986	0.096684	0.46149	ACTR1B
ENSG00000115085	2	98280023	98406325	217	25	35986	0.24213	0.40434	ZAP70
ENSG00000075568	2	98322799	98662388	657	26	35986	0.75933	0.22383	TMEM131
ENSG00000168658	2	98653579	98979762	866	32	35986	-1.4669	0.9288	VWA3B
ENSG00000144191	2	98912618	99065064	393	30	35986	-1.8044	0.96441	CNGA3
ENSG00000040933	2	99011317	99260853	372	14	35986	-0.088797	0.53538	INPP4A
ENSG00000183513	2	99165773	99274978	170	18	35986	0.38179	0.35131	COA5
ENSG00000115446	2	99175042	99284978	181	19	35986	0.30007	0.38206	UNC50
ENSG00000071073	2	99185569	99397589	469	36	35986	-0.079208	0.53157	MGAT4A
ENSG00000196872	2	99360309	99602722	652	29	35986	0.1786	0.42913	KIAA1211L
ENSG00000135951	2	99563724	99821427	704	20	35986	0.97618	0.16449	TSGA10
ENSG00000273045	2	99707948	99817950	266	12	35986	0.89269	0.18601	C2ORF15
ENSG00000241962	2	99707948	99989204	690	25	35986	0.81149	0.20854	C2orf15
ENSG00000144182	2	99721418	99829620	268	14	35986	0.75036	0.22652	LIPT1
ENSG00000273155	2	99721461	99861761	343	18	35986	0.71157	0.23837	MRPL30
ENSG00000158411	2	99727890	99847521	295	16	35986	0.6872	0.24598	MITD1
ENSG00000185414	2	99747542	99864089	281	16	35986	0.74573	0.22792	MRPL30
ENSG00000185674	2	99808709	99921745	265	20	35986	0.63794	0.26176	LYG2
ENSG00000144214	2	99850701	99971205	296	18	35986	0.72953	0.23284	LYG1
ENSG00000115514	2	99885445	100007165	314	18	35986	0.70837	0.23936	TXNDC9
ENSG00000158417	2	99903816	100067789	403	21	35986	0.87509	0.19076	EIF5B
ENSG00000135945	2	99966938	100156497	402	19	35986	0.97586	0.16457	REV1
ENSG00000144218	2	100112323	100809201	1475	62	35986	0.33638	0.36829	AFF3
ENSG00000170500	2	100839753	100989195	561	19	35986	2.8833	0.0019679	LONRF2
ENSG00000115526	2	100958327	101084118	537	24	35986	1.9491	0.025642	CHST10
ENSG00000204640	2	101036944	101149742	561	17	35986	0.332	0.36995	NMS
ENSG00000115539	2	101129152	101243197	327	28	35986	0.14183	0.44361	PDCL3
ENSG00000170485	2	101386614	101663291	790	69	35986	-0.85129	0.80269	NPAS2
ENSG00000071082	2	101568177	101690494	338	30	35986	-0.29455	0.61583	RPL31
ENSG00000204634	2	101574079	101919328	844	45	35986	-0.23737	0.59381	TBC1D8
ENSG00000158435	2	101819264	101936778	220	27	35986	1.0265	0.15234	CNOT11
ENSG00000163162	2	101837681	101975163	285	22	35986	1.808	0.035307	RNF149
ENSG00000175874	2	101912013	102054057	385	29	35986	1.8921	0.02924	CREG2
ENSG00000196460	2	101963823	102141165	599	29	35986	1.1707	0.12085	RFX8
ENSG00000071054	2	102263312	102561149	546	31	35986	1.5227	0.063913	MAP4K4
ENSG00000115590	2	102558306	102695006	386	23	35986	0.95925	0.16872	IL1R2
ENSG00000115594	2	102631004	102846334	711	43	35986	0.6226	0.26677	IL1R1
ENSG00000115598	2	102753433	102906462	455	29	35986	0.383	0.35086	IL1RL2
ENSG00000115602	2	102877962	103018497	495	24	35986	-0.23545	0.59307	IL1RL1
ENSG00000115604	2	102877989	103065218	680	22	35986	-0.33745	0.63211	IL18R1
ENSG00000115607	2	102985149	103119025	561	19	35986	-0.86453	0.80635	IL18RAP
ENSG00000180251	2	103039762	103200431	597	23	35986	-0.93279	0.82453	SLC9A4
ENSG00000115616	2	103186166	103377777	447	41	35986	1.6201	0.052605	SLC9A2
ENSG00000135953	2	103282299	103403347	322	27	35986	1.776	0.037867	MFSD9
ENSG00000170417	2	103303367	103510352	378	24	35986	0.89797	0.1846	TMEM182
ENSG00000198914	2	105421969	105526929	179	25	35986	2.9847	0.0014193	POU3F3
ENSG00000135972	2	105604441	105766418	469	17	35986	-0.4905	0.68811	MRPS9
ENSG00000135973	2	105808200	105909924	305	37	35986	1.1646	0.12209	GPR45
ENSG00000135966	2	105830871	105996491	480	43	35986	0.21164	0.4162	TGFBRAP1
ENSG00000135974	2	105903816	106015668	361	28	35986	-0.6655	0.74713	C2orf49
ENSG00000115641	2	105924169	106104970	622	73	35986	0.10316	0.45892	FHL2
ENSG00000071051	2	106311354	106560730	961	56	35986	0.058819	0.47655	NCK2
ENSG00000119147	2	106629702	106744615	419	46	35986	0.8319	0.20273	C2orf40
ENSG00000115652	2	106659759	106860795	570	39	35986	0.52752	0.29892	UXS1
ENSG00000153165	2	106971446	107134832	491	54	35986	-0.21244	0.58412	RGPD3
ENSG00000144057	2	107368056	107553564	583	38	35986	-0.38256	0.64898	ST6GAL2
ENSG00000196862	2	108393388	108557297	349	25	35986	1.8274	0.03382	RGPD4
ENSG00000115665	2	108552979	108680450	324	39	35986	1.3442	0.089447	SLC5A7
ENSG00000196228	2	108813651	108931807	366	28	35986	-0.14938	0.55937	SULT1C3
ENSG00000198203	2	108855095	108976371	395	44	35986	0.85042	0.19755	SULT1C2
ENSG00000198075	2	108944367	109054513	336	23	35986	0.43805	0.33067	SULT1C4
ENSG00000135968	2	109015017	109175871	632	19	35986	-1.2174	0.88827	GCC2
ENSG00000169756	2	109100857	109353702	824	25	35986	-0.93207	0.82435	LIMS1
ENSG00000153201	2	109285937	109452267	335	20	35986	0.39456	0.34658	RANBP2
ENSG00000163006	2	109353213	109551933	420	19	35986	0.95837	0.16894	CCDC138
ENSG00000135960	2	109460927	109655828	578	40	35986	0.75082	0.22638	EDAR
ENSG00000172985	2	109695804	110312207	1412	79	35986	1.6039	0.054371	SH3RF3
ENSG00000186522	2	110250559	110421783	569	30	35986	-0.33527	0.63129	SEPT10
ENSG00000198142	2	110321911	110426563	325	24	35986	-0.027941	0.51115	SOWAHC
ENSG00000015568	2	110500335	110665272	15	6	35986	-0.40586	0.65758	RGPD5
ENSG00000256977	2	110606005	110727180	1	1	35986	-1.0507	0.8533	LIMS3
ENSG00000144063	2	110791447	110924143	141	15	35986	-0.11142	0.54436	MALL
ENSG00000144061	2	110829888	111012643	257	13	35986	-0.11959	0.54759	NPHP1
ENSG00000257207	2	111110511	111280652	12	7	35986	1.9077	0.028218	LIMS3
ENSG00000256671	2	111172628	111280511	6	3	35986	1.3771	0.084238	LIMS3L
ENSG00000183054	2	111221389	111384762	12	6	35986	0.79339	0.21378	RGPD6
ENSG00000169679	2	111345275	111485691	124	16	35986	1.1686	0.12129	BUB1
ENSG00000153093	2	111440150	111925799	1236	71	35986	0.48461	0.31397	ACOXL
ENSG00000153094	2	111826955	111976024	363	31	35986	1.4715	0.07058	BCL2L11
ENSG00000153107	2	112473848	112692267	634	34	35986	-0.14872	0.55911	ANAPC1
ENSG00000153208	2	112606056	112837138	822	30	35986	0.70906	0.23914	MERTK
ENSG00000153214	2	112762800	112926895	513	33	35986	0.94899	0.17131	TMEM87B
ENSG00000144152	2	112845962	112995791	350	34	35986	1.7736	0.038067	FBLN7
ENSG00000144161	2	112919102	113062713	276	20	35986	2.2412	0.012506	ZC3H8
ENSG00000188177	2	112983171	113147640	270	16	35986	1.5717	0.058014	ZC3H6
ENSG00000169629	2	113077669	113242065	170	24	35986	1.4708	0.070676	RGPD8
ENSG00000114999	2	113189731	113349316	334	23	35986	0.80079	0.21163	TTL
ENSG00000125630	2	113249492	113384635	352	25	35986	0.25214	0.40047	POLR1B
ENSG00000125611	2	113291817	113396852	309	28	35986	-0.39325	0.65293	CHCHD5
ENSG00000144136	2	113353434	113471404	334	21	35986	-0.11832	0.54709	SLC20A1
ENSG00000144130	2	113429063	113550456	283	26	35986	1.1862	0.11778	NT5DC4
ENSG00000169607	2	113443930	113572254	319	26	35986	1.2267	0.10997	CKAP2L
ENSG00000115008	2	113481492	113592167	243	21	35986	1.2908	0.09839	IL1A
ENSG00000125538	2	113537328	113644480	219	24	35986	1.333	0.09127	IL1B
ENSG00000125571	2	113620548	113726459	321	15	35986	0.56817	0.28496	IL37
ENSG00000136688	2	113680780	113793242	320	19	35986	0.89707	0.18484	IL36G
ENSG00000136694	2	113713038	113815621	273	19	35986	0.57802	0.28162	IL36A
ENSG00000136696	2	113729668	113860444	551	30	35986	-0.26983	0.60635	IL36B
ENSG00000136695	2	113766215	113872959	526	26	35986	-0.5693	0.71542	IL36RN
ENSG00000136697	2	113775547	113883427	554	27	35986	-0.47872	0.68393	IL1F10
