GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
8	rs11245357	10	126456997	rs10430743	2019-07-05	31152163	Wuttke M	2019-05-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31152163	A catalog of genetic loci associated with kidney function from analyses of a million individuals.	Estimated glomerular filtration rate	567,460 European ancestry individuals	216,518 European ancestry individuals	10q26.13	EEF1AKMT2	EEF1AKMT2			ENSG00000203791	NA	NA	rs10430743-T	rs10430743	0	10430743	intron_variant	0	0.4282	5E-19	18.301029995664		0.0025	[0.0019-0.0031] unit increase	Affymetrix, Illumina [8834748] (imputed)	N
8	rs11245357	10	126461368	rs2363340	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Hippocampal tail volume	21,297 European ancestry individuals	NA	10q26.13	LHPP, FAM53B, METTL10, FAM175B	EEF1AKMT2			ENSG00000203791	NA	NA	rs2363340-C	rs2363340	0	2363340	intron_variant	0	NR	3E-14	13.5228787452803		9.45	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
8	rs11245357	10	126474200	rs12218858	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Total hippocampal volume	21,297 European ancestry individuals	NA	10q26.13	FAM175B, FAM53B, METTL10	EEF1AKMT2			ENSG00000203791	NA	NA	rs12218858-C	rs12218858	0	12218858	intron_variant	0	NR	1E-15	15		43.75	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
8	rs11245357	10	126474200	rs12218858	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Hippocampal subfield CA4 volume	21,297 European ancestry individuals	NA	10q26.13	FAM53B, METTL10, FAM175B	EEF1AKMT2			ENSG00000203791	NA	NA	rs12218858-C	rs12218858	0	12218858	intron_variant	0	NR	6E-15	14.2218487496164		3.87	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
8	rs11245357	10	126474200	rs12218858	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Dentate gyrus granule cell layer volume	21,297 European ancestry individuals	NA	10q26.13	FAM53B, METTL10, FAM175B	EEF1AKMT2			ENSG00000203791	NA	NA	rs12218858-C	rs12218858	0	12218858	intron_variant	0	NR	9E-15	14.0457574905607		4.45	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
8	rs11245357	10	126482849	rs11245366	2020-01-08	31790847	Hou R	2019-11-29	Bone	www.ncbi.nlm.nih.gov/pubmed/31790847	Genetic variants affecting bone mineral density and bone mineral content at multiple skeletal sites in Hispanic children.	Bone mineral content	1,030 Hispanic or Latin American children	NA	10q26.13	NR	EEF1AKMT2 - ABRAXAS2	ENSG00000203791	ENSG00000165660		2393	7539	rs11245366-G	rs11245366	0	11245366	intergenic_variant	1	0.38	3E-7	6.52287874528034	(lumbar spine)	0.29	[0.17-0.41] g increase	Illumina [> 1100000]	N
8	rs11245357	10	126484555	rs61872090	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Heel bone mineral density	approximately 446,000 European ancestry individuals	NA	10q26.13		EEF1AKMT2 - ABRAXAS2	ENSG00000203791	ENSG00000165660		4099	5833	rs61872090-?	rs61872090	0	61872090	intergenic_variant	1	NR	5E-10	9.30102999566398		NA		NR [~ 8900000] (imputed)	N
8	rs11245357	10	126484555	rs61872090	2018-10-18	30048462	Kim SK	2018-07-26	PLoS One	www.ncbi.nlm.nih.gov/pubmed/30048462	Identification of 613 new loci associated with heel bone mineral density and a polygenic risk score for bone mineral density, osteoporosis and fracture.	Heel bone mineral density	394,929 European ancestry individuals	NA	10q26.13		EEF1AKMT2 - ABRAXAS2	ENSG00000203791	ENSG00000165660		4099	5833	rs61872090-?	rs61872090	0	61872090	intergenic_variant	1	NR	4E-9	8.39794000867204		0.011752	[0.0076-0.016] unit decrease	Affymetrix [20259828] (imputed)	N
8	rs11245357	10	126486443	rs12764880	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	10q26.13	NR	EEF1AKMT2 - ABRAXAS2	ENSG00000203791	ENSG00000165660		5987	3945	rs12764880-T	rs12764880	0	12764880	intergenic_variant	1	0.4328	3E-7	6.52287874528034	(Isthmus Cingulate)	0.004423042	[0.0027-0.0061] unit increase	Affymetrix, Illumina [NR]	N
8	rs11245357	10	126486443	rs12764880	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	10q26.13	NR	EEF1AKMT2 - ABRAXAS2	ENSG00000203791	ENSG00000165660		5987	3945	rs12764880-T	rs12764880	0	12764880	intergenic_variant	1	0.4327	6E-9	8.22184874961636	(Posterior Cingulate)	4.302263	[2.85-5.75] unit decrease	Affymetrix, Illumina [NR]	N
8	rs11245357	10	126488660	rs10901823	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	10q26.13	NR	EEF1AKMT2 - ABRAXAS2	ENSG00000203791	ENSG00000165660		8204	1728	rs10901823-?	rs10901823	0	10901823	regulatory_region_variant	1		7E-14	13.1549019599857		NA		NR [7428630] (imputed)	N
8	rs11245357	10	126517989	rs2303611	2020-01-08	31790847	Hou R	2019-11-29	Bone	www.ncbi.nlm.nih.gov/pubmed/31790847	Genetic variants affecting bone mineral density and bone mineral content at multiple skeletal sites in Hispanic children.	Bone mineral content	1,030 Hispanic or Latin American children	NA	10q26.13	ABRAXAS2	ABRAXAS2			ENSG00000165660	NA	NA	rs2303611-G	rs2303611	0	2303611	synonymous_variant	0	0.38	8E-7	6.09691001300806	(lumbar spine)	0.28	[0.16-0.4] g increase	Illumina [> 1100000]	N
8	rs11245357	10	126539128	rs11245388	2019-01-28	30598549	Morris JA	2018-12-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30598549	An atlas of genetic influences on osteoporosis in humans and mice.	Heel bone mineral density	426,824 British ancestry individuals	NA	10q26.13	FAM175B	ABRAXAS2 - NPM1P31	ENSG00000165660	ENSG00000214807		13892	16951	rs11245388-T	rs11245388	0	11245388	intergenic_variant	1	0.428331	1E-10	10		0.0120014	[0.0083-0.0157] unit decrease	NR [13737936] (imputed)	N
8	rs11245357	10	126551900	rs2559509	2019-02-06	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Educational attainment (years of education)	approximately 455,000 European ancestry individuals	NA	10q26.13		ABRAXAS2 - NPM1P31	ENSG00000165660	ENSG00000214807		26664	4179	rs2559509-?	rs2559509	0	2559509	intergenic_variant	1	NR	1E-9	9		NA		NR [~ 8900000] (imputed)	N
9	rs17179798	12	  5314508	rs17179798	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	12p13.32	NR	NA - LINC02443		ENSG00000256115		NA	20854	rs17179798-A	rs17179798	0	17179798	regulatory_region_variant	1	0.2098	5E-10	9.30102999566398	(Pericalcarine)	7.866617	[5.39-10.34] unit increase	Affymetrix, Illumina [NR]	N
9	rs181288	12	  5317850	rs7986145 x rs181288	2020-07-28	32450446	Wang H	2020-04-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/32450446	Genome-wide interaction analysis of pathological hallmarks in Alzheimer's disease.	Total PHF-tau (SNP x SNP interaction)	1,285 individuals	NA	12p13.32	NR x NR	No mapped genes x N/A - LINC02443				NA	NA	rs7986145-? x rs181288-?	rs7986145 x rs181288	0	NA	regulatory_region_variant x regulatory_region_variant	NA	NR	8E-8	7.09691001300806		NA		Affymetrix, Illumina [279409] (imputed)	N
9	rs181288	12	  5317850	rs181288	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (min-P)	26,502 European ancestry individuals	NA	12p13.32	NR	NA - LINC02443		ENSG00000256115		NA	17512	rs181288-?	rs181288	0	181288	regulatory_region_variant	1		3E-8	7.52287874528034		NA		NR [7428630] (imputed)	N
9	rs240817	12	  5318226	rs240817	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	12p13.32	NR	NA - LINC02443		ENSG00000256115		NA	17136	rs240817-?	rs240817	0	240817	regulatory_region_variant	1		4E-8	7.39794000867204		NA		NR [7428630] (imputed)	N
10	rs160459	14	 59064739	rs170239	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		33405	35946	rs170239-T	rs170239	0	170239	regulatory_region_variant	1	0.4381	3E-10	9.52287874528034	(Cuneus)	5.7099524	[3.94-7.48] unit decrease	Affymetrix, Illumina [NR]	N
10	rs160459	14	 59069053	rs221326	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		37719	31632	rs221326-T	rs221326	0	221326	intergenic_variant	1	0.4694	2E-13	12.698970004336	(Supramarginal)	17.53651	[12.86-22.21] unit increase	Affymetrix, Illumina [NR]	N
10	rs160459	14	 59069053	rs221326	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		37719	31632	rs221326-?	rs221326	0	221326	intergenic_variant	1		9E-22	21.0457574905607		NA		NR [7428630] (imputed)	N
10	rs160459	14	 59071725	rs149142	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40391	28960	rs149142-T	rs149142	0	149142	intergenic_variant	1	0.6045	6E-16	15.2218487496164	(Banks of the Superior Temporal Sulcus)	0.006469715	[0.0049-0.008] unit decrease	Affymetrix, Illumina [NR]	N
10	rs160459	14	 59072144	rs10782438	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40810	28541	rs10782438-?	rs10782438	0	10782438	intergenic_variant	1		9E-21	20.0457574905607	(Middletemporal)	NA		Affymetrix, Illumina [NR] (imputed)	N
10	rs160459	14	 59072226	rs186347	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical volume	22,824 European and African American ancestry individuals	NA	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40892	28459	rs186347-?	rs186347	0	186347	intergenic_variant	1		1E-15	15	(Banksts)	NA		Affymetrix, Illumina [NR] (imputed)	N
10	rs160459	14	 59072226	rs186347	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical surface area	18,617 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		40892	28459	rs186347-?	rs186347	0	186347	intergenic_variant	1		5E-18	17.301029995664	(Banksts)	NA		Affymetrix, Illumina [NR] (imputed)	N
10	rs160459	14	 59074136	rs160459	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-A	rs160459	0	160459	regulatory_region_variant	1	0.5288	1E-16	16	(Middle Temporal)	0.006240365	[0.0048-0.0077] unit decrease	Affymetrix, Illumina [NR]	N
10	rs160459	14	 59074136	rs2348215 x rs160459	2020-07-28	32450446	Wang H	2020-04-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/32450446	Genome-wide interaction analysis of pathological hallmarks in Alzheimer's disease.	Total PHF-tau (SNP x SNP interaction)	1,285 individuals	NA	14q23.1	NR x NR	No mapped genes x RPL9P5 - DACT1				NA	NA	rs2348215-? x rs160459-?	rs2348215 x rs160459	0	NA	intron_variant x regulatory_region_variant	NA	NR	2E-8	7.69897000433602		NA		Affymetrix, Illumina [279409] (imputed)	N
10	rs160459	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	C14orf37, ACTR10, PSMA3, AL132989.1, ARID4A, TOMM20L, TIMM9, KIAA0586, DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		6E-54	53.2218487496164		NA		NR [7428630] (imputed)	N
10	rs160459	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Brain morphology (min-P)	26,502 European ancestry individuals	NA	14q23.1	ROBO2	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		6E-9	8.22184874961636		NA		NR [7428630] (imputed)	N
10	rs160459	14	 59074136	rs160459	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Hippocampal tail volume (corrected for total hippocampal volume)	21,297 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	NR	2E-17	16.698970004336		7.45	NR mm3 decrease	Affymetrix, Illumina [NR] (imputed)	N
10	rs160459	14	 59074136	rs160459	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Hippocampal subfield CA1 volume (corrected for total hippocampal volume)	21,297 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	NR	2E-10	9.69897000433602		2.98	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
10	rs160459	14	 59074136	rs160459	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Dentate gyrus granule cell layer volume (corrected for total hippocampal volume)	21,297 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	NR	2E-9	8.69897000433602		1.53	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
10	rs160459	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (MOSTest)	26,502 European ancestry individuals	NA	14q23.1	SRD5A3, TMEM165, CLOCK, PDCL2, NMU	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		2E-31	30.698970004336		NA		NR [7428630] (imputed)	N
10	rs160459	14	 59074136	rs160459	2021-03-30	33723403	Sha Z	2021-03-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33723403	The genetic architecture of structural left-right asymmetry of the human brain.	Left–right brain asymmetry	32,256 European ancestry individuals	NA	14q23.1	DACT1	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-C	rs160459	0	160459	regulatory_region_variant	1	0.46	5E-12	11.301029995664		NA		NR [9312144] (imputed)	N
10	rs160459	14	 59074136	rs160459	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical surface area (min-P)	26,502 European ancestry individuals	NA	14q23.1	KCNK3, SLC35F6, CENPA, DPYSL5, MAPRE3, TMEM214, AGBL5, OST4, EMILIN1, KHK, CGREF1, ABHD1, PREB, C2orf53, TCF23	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		42802	26549	rs160459-?	rs160459	0	160459	regulatory_region_variant	1		2E-9	8.69897000433602		NA		NR [7428630] (imputed)	N
10	rs160459	14	 59074878	rs160458	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical surface area	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		43544	25807	rs160458-T	rs160458	0	160458	regulatory_region_variant	1	0.5082	6E-16	15.2218487496164	(Banks of the Superior Temporal Sulcus)	5.231486	[3.97-6.5] unit decrease	Affymetrix, Illumina [NR]	N
10	rs160459	14	 59074878	rs160458	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	KIAA0586	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		43544	25807	rs160458-?	rs160458	0	160458	regulatory_region_variant	1		6E-18	17.2218487496164	(Banksts)	NA		Affymetrix, Illumina [NR] (imputed)	N
10	rs160468	14	 59095285	rs160468	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (min-P)	26,502 European ancestry individuals	NA	14q23.1	NR	RPL9P5 - DACT1	ENSG00000239510	ENSG00000165617		63951	5400	rs160468-?	rs160468	0	160468	TF_binding_site_variant	1		1E-8	8		NA		NR [7428630] (imputed)	N
11	rs78091436	14	 59491212	rs10132018	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs10132018-?	rs10132018	0	10132018	intron_variant	0	NR	3E-11	10.5228787452803	(left pericalcarine)	NA		NR [9227495] (imputed)	N
11	rs78601235	14	 59578878	rs78601235	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs78601235-?	rs78601235	0	78601235	intron_variant	0	NR	4E-9	8.39794000867204	(left pericalcarine)	NA		NR [9227495] (imputed)	N
11	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	4E-17	16.397940008672	(left pericalcarine)	NA		NR [9227495] (imputed)	N
11	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	2E-12	11.698970004336	(left cuneus)	NA		NR [9227495] (imputed)	N
11	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	5E-10	9.30102999566398	(right cuneus)	NA		NR [9227495] (imputed)	N
11	rs4898978	14	 59591082	rs17833704	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs17833704-?	rs17833704	0	17833704	intron_variant	0	NR	2E-8	7.69897000433602	(right pericalcarine)	NA		NR [9227495] (imputed)	N
11	rs74826997	14	 59605116	rs117461235	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs117461235-A	rs117461235	0	117461235	intron_variant	0	0.1283	2E-16	15.698970004336	(Cuneus)	0.007306721	[0.0056-0.009] unit decrease	Affymetrix, Illumina [NR]	N
11	rs74826997	14	 59605116	rs117461235	2020-07-21	32193296	Grasby KL	2020-03-01	Science	www.ncbi.nlm.nih.gov/pubmed/32193296	The genetic architecture of the human cerebral cortex.	Cortical thickness	33,992 European ancestry individuals	14,727 European ancestry individuals, 2,943 individuals	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs117461235-A	rs117461235	0	117461235	intron_variant	0	0.1279	5E-12	11.301029995664	(Pericalcarine)	0.005713818	[0.0041-0.0073] unit decrease	Affymetrix, Illumina [NR]	N
11	rs74826997	14	 59621080	rs17833752	2020-10-23	32665545	van der Meer D	2020-07-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32665545	Understanding the genetic determinants of the brain with MOSTest.	Cortical thickness (min-P)	26,502 European ancestry individuals	NA	14q23.1	COL11A1	LINC01500			ENSG00000258583	NA	NA	rs17833752-?	rs17833752	0	17833752	intron_variant	0		5E-17	16.301029995664		NA		NR [7428630] (imputed)	N
11	rs74826997	14	 59624317	rs4901904	2021-05-04	32963231	Hofer E	2020-09-22	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32963231	Genetic correlations and genome-wide associations of cortical structure in general population samples of 22,824 adults.	Cortical thickness	22,163 European and African American ancestry individuals	22,363 European ancestry individuals	14q23.1	DAAM1	LINC01500			ENSG00000258583	NA	NA	rs4901904-?	rs4901904	0	4901904	intron_variant	0		3E-23	22.5228787452803	(Cuneus)	NA		Affymetrix, Illumina [NR] (imputed)	N
11	rs11158250	14	 59625980	rs11158250	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs11158250-?	rs11158250	0	11158250	intron_variant	0	NR	2E-9	8.69897000433602	(left cuneus)	NA		NR [9227495] (imputed)	N
11	rs11158250	14	 59625980	rs11158250	2020-01-28	31676860	Zhao B	2019-11-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31676860	Genome-wide association analysis of 19,629 individuals identifies variants influencing regional brain volumes and refines their genetic co-architecture with cognitive and mental health traits.	Brain region volumes	19,629 British ancestry individuals	NA	14q23.1	NR	LINC01500			ENSG00000258583	NA	NA	rs11158250-?	rs11158250	0	11158250	intron_variant	0	NR	7E-9	8.15490195998574	(left inferior parietal)	NA		NR [9227495] (imputed)	N
11	rs11158250	14	 59625980	rs11158250	2020-07-20	32198502	Shin J	2020-03-20	Cereb Cortex	www.ncbi.nlm.nih.gov/pubmed/32198502	Global and Regional Development of the Human Cerebral Cortex: Molecular Architecture and Occupational Aptitudes.	Cortical surface area (visual PC2)	23,784 European ancestry individuals	19,512 European ancestry individuals, 6,234 individuals	14q23.1	CTD-2315A10.1	LINC01500			ENSG00000258583	NA	NA	rs11158250-?	rs11158250	0	11158250	intron_variant	0	NR	6E-18	17.2218487496164	(EA)	0.1414	[0.11-0.17] unit increase	Affymetrix, Illumina [NR] (imputed)	N
