GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000125637	2	113914902	113966973	150	27	19644	0.2261	0.41056	PSD4
ENSG00000125618	2	113973574	114036527	207	20	19644	0.1732	0.43125	PAX8
ENSG00000136682	2	114195268	114253766	56	2	19644	-0.819	0.79361	CBWD2
ENSG00000184492	2	114256661	114258728	1	1	19644	-0.69045	0.75504	FOXD4L1
ENSG00000144134	2	114384806	114400973	49	8	19644	-0.56528	0.71406	RABL2A
ENSG00000115084	2	114462588	114514400	145	14	19644	-0.13032	0.55184	SLC35F5
ENSG00000115091	2	114647537	114720173	234	17	19644	-0.71789	0.76359	ACTR3
ENSG00000175497	2	115199876	116603328	3457	159	19644	0.24486	0.40328	DPP10
ENSG00000088205	2	118572226	118589955	51	10	19644	0.57449	0.28282	DDX18
ENSG00000125633	2	118673054	118771709	323	27	19644	0.84772	0.1983	CCDC93
ENSG00000125629	2	118846028	118868573	48	15	19644	-0.043167	0.51722	INSIG2
ENSG00000163064	2	119599747	119605254	7	3	19644	-0.2457	0.59704	EN1
ENSG00000019169	2	119699742	119752236	179	20	19644	-0.73408	0.76855	MARCO
ENSG00000144119	2	119913819	119916465	9	2	19644	-2.0735	0.98094	C1QL2
ENSG00000115107	2	119981384	120023228	146	19	19644	-2.5644	0.99483	STEAP3
ENSG00000186132	2	120059801	120124404	220	26	19644	2.1035	0.017712	C2orf76
ENSG00000155368	2	120124497	120130126	24	5	19644	0.89231	0.18611	DBI
ENSG00000171227	2	120187477	120196096	35	7	19644	-0.34423	0.63467	TMEM37
ENSG00000080293	2	120197419	120282070	286	28	19644	0.509	0.30538	SCTR
ENSG00000163075	2	120302008	120419827	184	16	19644	0.91983	0.17883	PCDP1
ENSG00000144120	2	120436743	120444083	33	5	19644	1.0912	0.1376	TMEM177
ENSG00000088179	2	120517207	120741394	401	26	19644	-0.34919	0.63653	PTPN4
ENSG00000115109	2	120770581	120936695	315	16	19644	1.0291	0.15173	EPB41L5
ENSG00000226479	2	120978854	120980984	5	2	19644	0.81017	0.20892	TMEM185B
ENSG00000144118	2	120997640	121052289	174	10	19644	0.41363	0.33957	RALB
ENSG00000163083	2	121103719	121109384	5	2	19644	0.66225	0.2539	INHBB
ENSG00000268194	2	121221911	121223697	6	2	19644	0.53936	0.29482	LINC01101
ENSG00000074047	2	121493199	121750229	623	78	19644	-0.70516	0.75964	GLI2
ENSG00000115112	2	121974163	122042783	147	21	19644	-0.37152	0.64487	TFCP2L1
ENSG00000074054	2	122095352	122407163	717	15	19644	-0.052678	0.52101	CLASP1
ENSG00000155438	2	122484521	122494499	24	3	19644	0.33522	0.36873	NIFK
ENSG00000211460	2	122494679	122525429	34	6	19644	0.32502	0.37258	TSN
ENSG00000155052	2	124782864	125672864	2718	153	19644	-1.5686	0.94163	CNTNAP5
ENSG00000136732	2	127413509	127454246	179	29	19644	-1.7522	0.96013	GYPC
ENSG00000237524	2	127656472	127659673	15	2	19644	0.2604	0.39728	AC114783.1
ENSG00000136717	2	127805603	127864931	246	29	19644	0.28077	0.38944	BIN1
ENSG00000186684	2	127941696	127977654	111	14	19644	1.4646	0.071516	CYP27C1
ENSG00000163161	2	128014866	128051752	86	17	19644	0.64413	0.25975	ERCC3
ENSG00000169967	2	128056306	128146041	230	21	19644	0.39974	0.34468	MAP3K2
ENSG00000115718	2	128176003	128186822	28	5	19644	-0.18321	0.57268	PROC
ENSG00000163166	2	128193783	128284462	223	22	19644	0.77599	0.21888	IWS1
ENSG00000169994	2	128293378	128395304	305	34	19644	0.34433	0.3653	MYO7B
ENSG00000072163	2	128395956	128439360	160	29	19644	-0.8138	0.79212	LIMS2
ENSG00000144230	2	128403439	128410213	19	7	19644	-1.2057	0.88603	GPR17
ENSG00000136709	2	128458596	128568761	250	27	19644	-0.7098	0.76109	WDR33
ENSG00000173349	2	128458597	128461385	9	4	19644	0.068595	0.47266	SFT2D3
ENSG00000144231	2	128603840	128615731	37	7	19644	-1.2772	0.89923	POLR2D
ENSG00000144233	2	128619204	128643496	36	6	19644	-2.0542	0.98002	AMMECR1L
ENSG00000136715	2	128698791	128785694	168	16	19644	-2.1673	0.98489	SAP130
ENSG00000136731	2	128848774	128953251	258	18	19644	-1.485	0.93123	UGGT1
ENSG00000136720	2	128994290	129076151	275	40	19644	-2.5242	0.9942	HS6ST1
ENSG00000222014	2	130737235	130740311	5	1	19644	0.36447	0.35775	RAB6C
ENSG00000196604	2	130831108	130886795	40	1	19644	0.56135	0.28728	POTEF
ENSG00000152076	2	130896860	130902707	13	3	19644	0.71095	0.23856	CCDC74B
ENSG00000136699	2	130908981	130940323	40	2	19644	0.66562	0.25283	SMPD4
ENSG00000152082	2	130939310	130948302	27	3	19644	0.43345	0.33235	MZT2B
ENSG00000152086	2	130949318	130956034	9	1	19644	-0.38929	0.65147	TUBA3E
ENSG00000136710	2	131095814	131099922	4	2	19644	0.75201	0.22602	CCDC115
ENSG00000136718	2	131099798	131105383	9	4	19644	0.30628	0.37969	IMP4
ENSG00000072135	2	131113580	131132982	23	2	19644	-2.2325	0.98721	PTPN18
ENSG00000222038	2	131369054	131415664	1	1	19644	0.4603	0.32265	POTEJ
ENSG00000173302	2	131486643	131487909	3	1	19644	0.22374	0.41148	GPR148
ENSG00000178171	2	131513008	131525707	11	3	19644	0.81623	0.20719	AMER3
ENSG00000136002	2	131594489	131804836	515	43	19644	0.71732	0.23659	ARHGEF4
ENSG00000152102	2	131805449	131851033	54	5	19644	0.42286	0.3362	FAM168B
ENSG00000115762	2	131862420	132111282	285	8	19644	0.059851	0.47614	PLEKHB2
ENSG00000188219	2	131975882	132022965	8	1	19644	0.080675	0.46785	POTEE
ENSG00000178206	2	132044330	132050127	8	2	19644	0.5377	0.29539	CYP4F31P
ENSG00000173272	2	132222473	132250316	144	8	19644	1.116	0.1322	MZT2A
ENSG00000075886	2	132233666	132240507	25	1	19644	1.4498	0.073555	TUBA3D
ENSG00000163040	2	132285248	132291239	15	5	19644	0.59639	0.27546	CCDC74A
ENSG00000197927	2	132479948	132524973	112	9	19644	-0.72562	0.76596	C2orf27A
ENSG00000186825	2	132552534	132559234	13	2	19644	-0.85246	0.80302	C2orf27B
ENSG00000163046	2	132905164	133015542	55	5	19644	-0.87344	0.80879	ANKRD30BL
ENSG00000183840	2	133174147	133404132	642	58	19644	-0.73026	0.76738	GPR39
ENSG00000150551	2	133402426	133429152	59	4	19644	-0.49214	0.68869	LYPD1
ENSG00000176771	2	133429374	134326034	2159	180	19644	-0.12086	0.5481	NCKAP5
ENSG00000269686	2	133874577	133876625	8	3	19644	1.301	0.096627	AC011755.1
ENSG00000152127	2	134877554	135212192	856	84	19644	-1.2665	0.89734	MGAT5
ENSG00000152128	2	135213330	135476570	650	44	19644	0.1883	0.42532	TMEM163
ENSG00000153086	2	135596117	135659604	104	6	19644	0.48958	0.31221	ACMSD
ENSG00000082258	2	135675805	135716912	80	7	19644	1.9864	0.023495	CCNT2
ENSG00000176601	2	135722061	135805038	205	16	19644	0.81706	0.20695	MAP3K19
ENSG00000115839	2	135809835	135933964	175	11	19644	0.84337	0.19951	RAB3GAP1
ENSG00000121988	2	135894486	136288806	612	12	19644	-0.16202	0.56436	ZRANB3
ENSG00000048991	2	136289025	136482840	246	19	19644	0.73172	0.23217	R3HDM1
ENSG00000144224	2	136499189	136542625	80	7	19644	1.1146	0.1325	UBXN4
ENSG00000115850	2	136545410	136594750	105	8	19644	1.088	0.1383	LCT
ENSG00000076003	2	136597196	136633996	59	6	19644	0.82366	0.20507	MCM6
ENSG00000115866	2	136664247	136743670	76	4	19644	0.66561	0.25283	DARS
ENSG00000121966	2	136871919	136875735	6	3	19644	0.44145	0.32944	CXCR4
ENSG00000144229	2	137523115	138435287	3130	111	19644	-0.60016	0.7258	THSD7B
ENSG00000150540	2	138721590	138773930	93	6	19644	-0.62495	0.734	HNMT
ENSG00000144228	2	139259371	139331117	110	14	19644	-0.63755	0.73812	SPOPL
ENSG00000144227	2	139428342	139537918	340	46	19644	0.09199	0.46335	NXPH2
ENSG00000168702	2	140988992	142889270	7666	310	19644	-0.49704	0.69042	LRP1B
ENSG00000115919	2	143635067	143799890	397	35	19644	0.26735	0.3946	KYNU
ENSG00000075884	2	143848931	144525921	1493	109	19644	-0.30447	0.61962	ARHGAP15
ENSG00000121964	2	144695635	145090135	518	37	19644	1.0444	0.14816	GTDC1
ENSG00000169554	2	145141648	145282147	187	34	19644	0.70937	0.23905	ZEB2
ENSG00000121989	2	148602086	148688393	96	11	19644	-1.0854	0.86113	ACVR2A
ENSG00000115947	2	148687968	148779147	140	11	19644	-0.8299	0.7967	ORC4
ENSG00000204406	2	148778580	149275805	1047	50	19644	-1.7523	0.96014	MBD5
ENSG00000135999	2	149402009	149545130	323	16	19644	2.1922	0.014181	EPC2
ENSG00000168280	2	149632819	149883273	215	11	19644	0.36713	0.35676	KIF5C
ENSG00000150556	2	149894621	150071776	539	40	19644	3.8455	6.0153e-05	LYPD6B
ENSG00000187123	2	150186499	150330662	286	28	19644	0.14891	0.44081	LYPD6
ENSG00000168288	2	150426148	150444330	39	7	19644	-0.023371	0.50932	MMADHC
ENSG00000115963	2	151324709	151395525	145	19	19644	1.3391	0.090269	RND3
ENSG00000222031	2	151857734	151905288	203	19	19644	0.41864	0.33774	AC023469.1
ENSG00000184898	2	152104454	152118393	30	5	19644	0.58537	0.27915	RBM43
ENSG00000123609	2	152126979	152146571	70	8	19644	0.19069	0.42439	NMI
ENSG00000123610	2	152214106	152236560	57	6	19644	-0.30936	0.62148	TNFAIP6
ENSG00000080345	2	152266397	152364527	194	20	19644	0.10112	0.45973	RIF1
ENSG00000183091	2	152341850	152591001	415	42	19644	2.2071	0.013654	NEB
ENSG00000162980	2	152645498	152685006	75	12	19644	1.7834	0.037263	ARL5A
ENSG00000182389	2	152689290	152955593	619	35	19644	1.0505	0.14675	CACNB4
ENSG00000115145	2	152973315	153032506	142	11	19644	1.5593	0.059458	STAM2
ENSG00000157827	2	153191751	153506348	957	66	19644	1.2796	0.10035	FMNL2
ENSG00000196504	2	153508107	153574511	148	16	19644	1.6725	0.047211	PRPF40A
ENSG00000177917	2	153574407	153617767	114	16	19644	1.5608	0.05928	ARL6IP6
ENSG00000177519	2	154333852	154335322	1	1	19644	-0.40989	0.65906	RPRM
ENSG00000144278	2	154728426	155310361	1835	67	19644	-0.34685	0.63565	GALNT13
ENSG00000162989	2	155554811	155714863	472	60	19644	0.93636	0.17454	KCNJ3
ENSG00000153234	2	157180944	157198860	14	4	19644	-0.43151	0.66695	NR4A2
ENSG00000115159	2	157291802	157470247	358	26	19644	-0.37275	0.64533	GPD2
ENSG00000136542	2	158114110	158170723	105	8	19644	1.0334	0.15071	GALNT5
ENSG00000136541	2	158175137	158184225	8	3	19644	-0.10738	0.54276	ERMN
ENSG00000115165	2	158271131	158345473	139	18	19644	-0.23532	0.59302	CYTIP
ENSG00000123612	2	158383279	158485517	128	19	19644	-0.26635	0.60501	ACVR1C
ENSG00000115170	2	158592958	158732374	162	25	19644	-0.88078	0.81078	ACVR1
ENSG00000007001	2	158733214	158992666	753	67	19644	-0.82416	0.79508	UPP2
ENSG00000153237	2	159027593	159313265	1320	60	19644	0.41287	0.33985	CCDC148
ENSG00000144283	2	159313476	159539391	654	29	19644	2.1605	0.015366	PKP4
ENSG00000163331	2	159651829	159719293	276	25	19644	-0.11913	0.54741	DAPL1
ENSG00000115183	2	159825146	160089170	800	58	19644	-0.18677	0.57408	TANC1
ENSG00000196151	2	160092304	160143310	226	14	19644	0.19023	0.42456	WDSUB1
ENSG00000123636	2	160175490	160473203	854	63	19644	0.40342	0.34332	BAZ2B
ENSG00000136536	2	160569000	160627538	227	18	19644	1.3994	0.080851	MARCH7
ENSG00000241399	2	160625364	160654753	98	14	19644	1.2923	0.098133	CD302
ENSG00000248672	2	160628362	160761221	462	42	19644	0.59418	0.2762	LY75-CD302
ENSG00000054219	2	160628362	160761260	462	42	19644	0.59418	0.2762	LY75
ENSG00000153246	2	160788519	160919121	449	42	19644	0.046478	0.48146	PLA2R1
ENSG00000115221	2	160956177	161128399	515	42	19644	0.061476	0.47549	ITGB6
ENSG00000153250	2	161128662	161350305	510	29	19644	0.041155	0.48359	RBMS1
ENSG00000136560	2	161993419	162092732	144	12	19644	0.6633	0.25357	TANK
ENSG00000115233	2	162164549	162268228	156	18	19644	1.291	0.098357	PSMD14
ENSG00000136535	2	162272605	162282381	7	3	19644	1.2611	0.10363	TBR1
ENSG00000144290	2	162280843	162841792	1169	31	19644	1.5342	0.062486	SLC4A10
ENSG00000197635	2	162848751	162931052	197	24	19644	1.6875	0.04575	DPP4
ENSG00000115263	2	162999392	163008914	8	1	19644	0.44581	0.32787	GCG
ENSG00000078098	2	163027194	163101661	39	16	19644	0.86224	0.19428	FAP
ENSG00000115267	2	163123589	163175213	34	19	19644	0.5071	0.30604	IFIH1
ENSG00000115271	2	163175350	163228105	22	14	19644	0.064657	0.47422	GCA
ENSG00000184611	2	163227917	163695240	847	56	19644	-0.088104	0.5351	KCNH7
ENSG00000182263	2	164449906	164592522	226	29	19644	0.11852	0.45283	FIGN
ENSG00000115290	2	165349322	165478358	207	29	19644	-0.15612	0.56203	GRB14
ENSG00000082438	2	165510134	165700189	541	31	19644	-0.17863	0.57088	COBLL1
ENSG00000169507	2	165752696	165812035	189	20	19644	0.74338	0.22863	SLC38A11
ENSG00000153253	2	165944032	166060577	260	21	19644	1.334	0.091094	SCN3A
ENSG00000136531	2	166095912	166248818	403	36	19644	2.4572	0.007002	SCN2A
ENSG00000178662	2	166326157	166545917	430	43	19644	1.2573	0.10432	CSRNP3
ENSG00000115339	2	166604101	166651192	55	7	19644	0.93141	0.17582	GALNT3
ENSG00000123607	2	166713985	166810353	199	20	19644	1.394	0.081665	TTC21B
ENSG00000144285	2	166845670	166984523	406	28	19644	0.66854	0.25189	SCN1A
ENSG00000169432	2	167051695	167232503	557	48	19644	-1.4135	0.92125	SCN9A
ENSG00000136546	2	167260083	167350757	231	23	19644	-0.059745	0.52382	SCN7A
ENSG00000163092	2	167744997	168116263	1328	41	19644	-0.15556	0.56181	XIRP2
ENSG00000172318	2	168675182	168730551	82	15	19644	0.45453	0.32472	B3GALT1
ENSG00000198648	2	168810530	169104651	968	57	19644	-1.3041	0.9039	STK39
ENSG00000172292	2	169312372	169631644	812	85	19644	-0.59083	0.72268	CERS6
ENSG00000163072	2	169643049	169722024	205	26	19644	0.74235	0.22894	NOSTRIN
ENSG00000152253	2	169690642	169769881	204	23	19644	1.4276	0.0767	SPC25
ENSG00000152254	2	169757750	169766505	12	3	19644	-0.24435	0.59652	G6PC2
ENSG00000073734	2	169779448	169887832	338	30	19644	-1.2829	0.90023	ABCB11
ENSG00000073737	2	169921299	169952677	27	6	19644	-1.3748	0.9154	DHRS9
ENSG00000081479	2	169983619	170219195	732	75	19644	0.84601	0.19877	LRP2
ENSG00000163093	2	170335688	170382432	128	18	19644	-1.8019	0.96422	BBS5
ENSG00000251569	2	170335990	170382432	128	18	19644	-1.8019	0.96422	RP11-724O16.1
ENSG00000239474	2	170366212	170382772	33	11	19644	-1.0181	0.84569	KLHL41
ENSG00000138399	2	170386259	170430385	130	19	19644	-0.50458	0.69307	FASTKD1
ENSG00000138398	2	170440850	170497916	207	14	19644	0.23507	0.40708	PPIG
ENSG00000154479	2	170501935	170550943	197	11	19644	-0.53019	0.70201	CCDC173
ENSG00000144362	2	170550975	170558218	10	3	19644	-0.57206	0.71636	PHOSPHO2
ENSG00000213160	2	170550998	170633499	367	33	19644	-0.6437	0.74011	KLHL23
ENSG00000138385	2	170648443	170668574	61	13	19644	-0.91882	0.82091	SSB
ENSG00000138382	2	170666591	170681441	49	9	19644	-1.2211	0.88897	METTL5
ENSG00000144357	2	170683968	170940641	962	33	19644	-1.5628	0.94095	UBR3
ENSG00000071909	2	171034655	171511681	1504	145	19644	-0.023267	0.50928	MYO3B
ENSG00000222033	2	171568961	171571077	3	2	19644	-0.25419	0.60032	LINC01124
ENSG00000204335	2	171571861	171574588	5	2	19644	0.51809	0.3022	SP5
ENSG00000204334	2	171640296	171655481	43	6	19644	0.58119	0.28056	ERICH2
ENSG00000128683	2	171669723	171717661	126	15	19644	-0.015656	0.50625	GAD1
ENSG00000115806	2	171784974	171823639	88	11	19644	0.22781	0.4099	GORASP2
ENSG00000198586	2	171847333	172087824	575	22	19644	-0.6958	0.75672	TLK1
ENSG00000123600	2	172173919	172291312	218	25	19644	-0.85296	0.80316	METTL8
ENSG00000115827	2	172290727	172341562	156	10	19644	0.77888	0.21803	DCAF17
ENSG00000071967	2	172378757	172414643	117	17	19644	-0.4854	0.68631	CYBRD1
ENSG00000077380	2	172543919	172604930	116	15	19644	0.82083	0.20587	DYNC1I2
ENSG00000268821	2	172560844	172567314	11	4	19644	0.77224	0.21999	AC068039.1
ENSG00000115840	2	172640880	172864766	544	28	19644	1.0635	0.14378	SLC25A12
ENSG00000128708	2	172778958	172848599	158	21	19644	1.3635	0.086358	HAT1
ENSG00000172878	2	172864490	172947158	202	24	19644	1.2291	0.10952	METAP1D
ENSG00000144355	2	172949468	172954405	6	3	19644	-0.77514	0.78087	DLX1
ENSG00000115844	2	172964167	172967628	3	2	19644	0.21292	0.4157	DLX2
ENSG00000091409	2	173292082	173371181	335	33	19644	0.92401	0.17774	ITGA6
ENSG00000152256	2	173420101	173489823	214	15	19644	0.90847	0.18181	PDK1
ENSG00000091428	2	173600002	173917621	865	75	19644	1.2725	0.1016	RAPGEF4
ENSG00000091436	2	173940163	174132738	657	45	19644	1.1631	0.1224	MLTK
ENSG00000144354	2	174219548	174233725	43	8	19644	-1.1686	0.87872	CDCA7
ENSG00000172845	2	174771187	174830430	184	20	19644	1.6827	0.046221	SP3
ENSG00000138430	2	174937175	175113426	506	20	19644	-0.51834	0.69789	OLA1
ENSG00000217236	2	175199674	175203220	16	6	19644	-0.1022	0.5407	SP9
ENSG00000268241	2	175200601	175202151	2	1	19644	-0.26504	0.60451	AC018470.1
ENSG00000138433	2	175212750	175260443	89	12	19644	0.7641	0.2224	CIR1
ENSG00000144306	2	175260458	175294303	107	7	19644	1.4779	0.069711	SCRN3
ENSG00000163328	2	175296966	175351822	102	12	19644	-0.085323	0.534	GPR155
ENSG00000115935	2	175424300	175547644	189	27	19644	-2.513	0.99401	WIPF1
ENSG00000138435	2	175612320	175629200	45	6	19644	0.55649	0.28894	CHRNA1
ENSG00000128656	2	175664091	175870097	281	19	19644	0.88327	0.18854	CHN1
ENSG00000115966	2	175936978	176033110	225	15	19644	-0.1513	0.56013	ATF2
ENSG00000154518	2	176040986	176049335	31	5	19644	0.29574	0.38372	ATP5G3
ENSG00000144320	2	176788620	176867567	194	24	19644	-1.6418	0.94969	KIAA1715
ENSG00000174279	2	176942200	176948641	8	3	19644	0.25923	0.39773	EVX2
ENSG00000128714	2	176957619	176960666	3	1	19644	-0.65683	0.74435	HOXD13
ENSG00000170178	2	176964458	176966408	4	2	19644	-1.1342	0.87165	HOXD12
ENSG00000128713	2	176968944	176974722	10	3	19644	0.041216	0.48356	HOXD11
ENSG00000128710	2	176973518	176984670	22	6	19644	1.2648	0.10297	HOXD10
ENSG00000128709	2	176987088	176989853	6	2	19644	-1.2824	0.90015	HOXD9
ENSG00000175879	2	176994422	176997423	4	2	19644	-1.1932	0.8836	HOXD8
ENSG00000128652	2	177001340	177037830	77	12	19644	-1.5814	0.94311	HOXD3
ENSG00000170166	2	177015950	177017954	4	2	19644	-0.42792	0.66565	HOXD4
ENSG00000128645	2	177053307	177055688	3	1	19644	-0.11291	0.54495	HOXD1
ENSG00000128654	2	177134123	177202753	124	13	19644	-0.71122	0.76153	MTX2
ENSG00000170144	2	178077291	178088686	11	3	19644	1.3424	0.089739	HNRNPA3
ENSG00000116044	2	178092323	178257425	367	30	19644	0.29219	0.38507	NFE2L2
ENSG00000018510	2	178257372	178408564	282	13	19644	0.80137	0.21146	AGPS
ENSG00000196659	2	178413726	178417742	3	1	19644	0.952	0.17055	TTC30B
ENSG00000197557	2	178477720	178483694	38	7	19644	1.3149	0.094265	TTC30A
ENSG00000128655	2	178487980	178973066	1691	57	19644	0.63573	0.26247	PDE11A
ENSG00000155636	2	178977151	179003738	56	14	19644	-0.35575	0.63899	RBM45
ENSG00000079156	2	179059208	179264160	560	43	19644	0.51119	0.30461	OSBPL6
ENSG00000180228	2	179296141	179316239	22	7	19644	-0.11875	0.54726	PRKRA
ENSG00000204311	2	179316163	179326117	12	4	19644	0.49499	0.3103	DFNB59
ENSG00000079150	2	179328391	179343327	21	6	19644	0.4463	0.32769	FKBP7
ENSG00000116095	2	179345195	179381189	61	11	19644	0.62884	0.26473	PLEKHA3
ENSG00000155657	2	179390716	179695529	520	35	19644	0.71206	0.23821	TTN
ENSG00000163492	2	179694484	179914813	628	54	19644	-0.35597	0.63907	CCDC141
ENSG00000187231	2	179966419	180129517	387	29	19644	1.8505	0.032122	SESTD1
ENSG00000144331	2	180306709	180726232	1568	121	19644	-0.37028	0.64441	ZNF385B
ENSG00000163510	2	180809603	180871840	165	14	19644	-0.16576	0.56583	CWC22
ENSG00000170035	2	181831975	181941312	373	14	19644	1.2115	0.11284	UBE2E3
ENSG00000115232	2	182321929	182400914	216	23	19644	3.0504	0.0011428	ITGA4
ENSG00000188452	2	182401403	182545392	380	32	19644	1.4769	0.069854	CERKL
ENSG00000162992	2	182537815	182545603	8	3	19644	0.11668	0.45356	NEUROD1
ENSG00000138434	2	182756560	182795465	58	6	19644	1.4486	0.073726	SSFA2
ENSG00000150722	2	182818968	182996125	397	43	19644	-0.35966	0.64045	PPP1R1C
ENSG00000115252	2	183004763	183387919	1162	60	19644	1.3388	0.090318	PDE1A
ENSG00000077232	2	183580999	183659191	129	8	19644	-0.96847	0.8336	DNAJC10
ENSG00000162998	2	183698002	183731890	93	12	19644	0.36247	0.3585	FRZB
ENSG00000061676	2	183773843	183903586	300	26	19644	-0.63741	0.73807	NCKAP1
ENSG00000162999	2	183943287	183964733	59	12	19644	-1.14	0.87286	DUSP19
ENSG00000163002	2	183982241	184026408	272	24	19644	-1.4464	0.92596	NUP35
ENSG00000170396	2	185463093	185804219	719	30	19644	-0.00093905	0.50037	ZNF804A
ENSG00000188738	2	186603355	186698017	222	9	19644	-0.43859	0.66952	FSIP2
ENSG00000065548	2	187350883	187374090	45	7	19644	-0.97974	0.83639	ZC3H15
ENSG00000213953	2	187361840	187365393	10	3	19644	-0.15123	0.5601	AC018867.1
ENSG00000138448	2	187454792	187545628	131	17	19644	-0.46357	0.67852	ITGAV
ENSG00000144369	2	187558698	187630685	114	16	19644	0.20129	0.42024	FAM171B
ENSG00000163012	2	187692562	187713935	90	4	19644	-0.05436	0.52168	ZSWIM2
ENSG00000064989	2	188207856	188313187	239	21	19644	-0.25425	0.60035	CALCRL
ENSG00000003436	2	188328957	188430487	243	31	19644	-1.1914	0.88326	TFPI
ENSG00000144366	2	189156396	189460653	608	29	19644	-0.0080021	0.50319	GULP1
ENSG00000174325	2	189598882	189654831	152	7	19644	-0.0042456	0.50169	DIRC1
ENSG00000168542	2	189839046	189877472	77	10	19644	0.33042	0.37054	COL3A1
ENSG00000204262	2	189896622	190044605	399	18	19644	1.2852	0.099356	COL5A2
ENSG00000115368	2	190306159	190340291	177	6	19644	2.0828	0.018634	WDR75
ENSG00000138449	2	190425305	190448484	44	7	19644	-0.074782	0.52981	SLC40A1
ENSG00000138381	2	190526111	190535557	21	4	19644	1.7876	0.036918	ASNSD1
ENSG00000151687	2	190539016	190625919	151	14	19644	1.6986	0.044697	ANKAR
ENSG00000128694	2	190611386	190627953	23	5	19644	2.1733	0.01488	OSGEPL1
ENSG00000128699	2	190635049	190649097	30	5	19644	1.8495	0.032193	ORMDL1
ENSG00000231145	2	190642909	190643157	2	1	19644	2.1036	0.017705	AC013468.1
ENSG00000064933	2	190649107	190742355	185	19	19644	1.3404	0.090058	PMS1
ENSG00000187699	2	190744335	191068210	713	65	19644	1.6946	0.045079	C2orf88
ENSG00000138379	2	190920423	190927455	15	3	19644	1.1189	0.13159	MSTN
ENSG00000198130	2	191054461	191208919	414	13	19644	1.2818	0.099948	HIBCH
ENSG00000151689	2	191208196	191236391	96	7	19644	0.57509	0.28262	INPP1
ENSG00000151690	2	191273081	191373931	252	21	19644	-0.054972	0.52192	MFSD6
ENSG00000189362	2	191369068	191399448	69	10	19644	-0.31745	0.62455	TMEM194B
ENSG00000138386	2	191511472	191557492	99	13	19644	-0.25245	0.59965	NAB1
ENSG00000115419	2	191745553	191830278	109	14	19644	1.1824	0.11853	GLS
ENSG00000115415	2	191829084	191885686	128	20	19644	2.2017	0.013842	STAT1
ENSG00000138378	2	191894302	192016322	200	22	19644	0.23643	0.40655	STAT4
ENSG00000128641	2	192109911	192290115	341	15	19644	-1.0136	0.84461	MYO1B
ENSG00000173559	2	192542794	192561385	16	6	19644	-0.33829	0.63243	NABP1
ENSG00000168497	2	192699028	192711981	21	7	19644	-0.057842	0.52306	SDPR
ENSG00000144339	2	192813769	193060435	448	60	19644	-0.40517	0.65732	TMEFF2
ENSG00000196950	2	196440701	196602426	314	33	19644	0.36639	0.35704	SLC39A10
ENSG00000118997	2	196602427	196933536	670	29	19644	-0.2946	0.61585	DNAH7
ENSG00000081320	2	196998290	197041227	129	9	19644	-0.93773	0.82581	STK17B
ENSG00000138411	2	197059094	197458416	1061	69	19644	0.12243	0.45128	HECW2
ENSG00000144395	2	197504278	197628214	236	17	19644	-0.46051	0.67743	CCDC150
ENSG00000119041	2	197627756	197664449	36	12	19644	0.31665	0.37575	GTF3C3
ENSG00000187944	2	197669726	197675000	5	2	19644	1.4026	0.080366	C2orf66
ENSG00000197121	2	197697728	197792520	155	9	19644	-0.026468	0.51056	PGAP1
ENSG00000065413	2	197831741	198175897	936	76	19644	-0.31061	0.62195	ANKRD44
ENSG00000115524	2	198254508	198299815	51	9	19644	-0.041727	0.51664	SF3B1
ENSG00000115520	2	198318147	198340032	21	5	19644	-0.83912	0.7993	COQ10B
ENSG00000144381	2	198351305	198381461	35	5	19644	-0.10139	0.54038	HSPD1
ENSG00000115541	2	198364718	198368181	2	1	19644	0.17891	0.429	HSPE1
ENSG00000270757	2	198365137	198415450	63	8	19644	0.159	0.43683	HSPE1-MOB4
ENSG00000115540	2	198380295	198418423	52	8	19644	0.23712	0.40628	MOB4
ENSG00000162944	2	198432948	198540769	176	12	19644	-0.04006	0.51598	RFTN2
ENSG00000222017	2	198557830	198639547	129	11	19644	0.079344	0.46838	AC011997.1
ENSG00000247626	2	198570087	198573113	1	1	19644	-1.0286	0.84816	MARS2
ENSG00000152430	2	198591603	198651486	83	11	19644	0.22127	0.41244	BOLL
ENSG00000115896	2	198669426	199437305	1421	88	19644	1.652	0.04927	PLCL1
ENSG00000119042	2	200134223	200335989	247	20	19644	0.063919	0.47452	SATB2
ENSG00000226124	2	200625267	200715896	140	24	19644	1.7427	0.04069	FTCDNL1
ENSG00000178074	2	200775979	200820658	94	13	19644	1.4428	0.074538	C2orf69
ENSG00000162971	2	200794698	200820459	49	9	19644	1.7495	0.040099	TYW5
ENSG00000162972	2	200820040	200873263	93	15	19644	0.95002	0.17105	C2orf47
ENSG00000196141	2	201170604	201346986	395	50	19644	0.96736	0.16668	SPATS2L
ENSG00000155729	2	201353675	201384507	73	16	19644	0.92178	0.17832	KCTD18
ENSG00000163535	2	201374731	201448505	158	20	19644	1.1126	0.13293	SGOL2
ENSG00000138356	2	201450591	201541787	287	35	19644	0.068318	0.47277	AOX1
ENSG00000082153	2	201675317	201688569	19	4	19644	-1.205	0.88591	BZW1
ENSG00000013441	2	201717732	201729422	22	6	19644	-1.3303	0.9083	CLK1
