GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000177483	2	238707032	238751451	93	12	19644	-0.3062	0.62027	RBM44
ENSG00000132329	2	238767536	238820756	182	31	19644	-0.34112	0.63349	RAMP1
ENSG00000184182	2	238875469	238951236	213	10	19644	0.10088	0.45982	UBE2F
ENSG00000258984	2	238875656	239008053	386	17	19644	0.13515	0.44625	UBE2F-SCLY
ENSG00000132330	2	238969530	239008054	132	13	19644	0.16944	0.43273	SCLY
ENSG00000144488	2	239008798	239041928	143	17	19644	1.6351	0.051015	ESPNL
ENSG00000168427	2	239047363	239061588	44	11	19644	1.5057	0.066076	KLHL30
ENSG00000178752	2	239067623	239077541	41	10	19644	0.57521	0.28258	FAM132B
ENSG00000132323	2	239079042	239112370	135	14	19644	0.43343	0.33235	ILKAP
ENSG00000186235	2	239133193	239140318	37	5	19644	-0.22755	0.59	AC016757.3
ENSG00000144485	2	239146908	239149303	11	4	19644	0.39908	0.34492	HES6
ENSG00000132326	2	239152679	239198743	118	17	19644	-0.86213	0.80569	PER2
ENSG00000204104	2	239229082	239309541	236	20	19644	-1.2019	0.8853	TRAF3IP1
ENSG00000065802	2	239335383	239360891	108	12	19644	-1.881	0.97001	ASB1
ENSG00000233608	2	239756673	239795893	22	4	19644	2.8225	0.0023823	TWIST2
ENSG00000068024	2	239969864	240323348	1140	96	19644	0.29245	0.38497	HDAC4
ENSG00000213828	2	240083493	240084053	3	1	19644	0.69521	0.24346	AC017028.1
ENSG00000222020	2	240323130	240324058	3	1	19644	1.1274	0.12979	AC062017.1
ENSG00000196758	2	240499995	240507788	42	9	19644	-0.56961	0.71553	AC079612.1
ENSG00000220256	2	240684554	240724577	240	25	19644	-0.78592	0.78404	AC093802.1
ENSG00000130414	2	240831867	240964819	578	42	19644	0.61979	0.2677	NDUFA10
ENSG00000182083	2	240968841	240969906	3	1	19644	-0.70692	0.76019	OR6B2
ENSG00000221961	2	240981230	240982399	10	2	19644	-1.7432	0.95935	PRR21
ENSG00000178586	2	240984494	240985489	5	3	19644	-1.4926	0.93223	OR6B3
ENSG00000267963	2	241053907	241064304	56	6	19644	-0.60545	0.72756	AC013469.1
ENSG00000172428	2	241065980	241076224	68	9	19644	-0.96138	0.83182	MYEOV2
ENSG00000178602	2	241078446	241083979	43	8	19644	0.073942	0.47053	OTOS
ENSG00000063660	2	241375088	241407493	129	26	19644	0.39249	0.34735	GPC1
ENSG00000218416	2	241388732	241396131	20	6	19644	0.75569	0.22492	AC110619.2
ENSG00000144504	2	241418839	241508626	314	46	19644	-0.56283	0.71322	ANKMY1
ENSG00000188542	2	241499471	241503431	12	4	19644	-0.50366	0.69275	DUSP28
ENSG00000142327	2	241505221	241520789	35	10	19644	0.29319	0.38469	RNPEPL1
ENSG00000142330	2	241526133	241557122	155	17	19644	1.0498	0.14691	CAPN10
ENSG00000178623	2	241544848	241570676	91	23	19644	0.50053	0.30835	GPR35
ENSG00000185176	2	241615835	241622323	11	4	19644	1.0102	0.15621	AQP12B
ENSG00000184945	2	241631262	241637900	3	1	19644	-0.38368	0.64939	AQP12A
ENSG00000130294	2	241653181	241759725	285	39	19644	-0.0036718	0.50146	KIF1A
ENSG00000172482	2	241807896	241819919	41	6	19644	-0.51	0.69497	AGXT
ENSG00000172478	2	241825465	241836306	88	6	19644	-0.010343	0.50413	C2orf54
ENSG00000226321	2	241858202	241932728	173	19	19644	-0.79921	0.78792	AC104809.3
ENSG00000162804	2	241938255	242034983	254	35	19644	-0.34641	0.63548	SNED1
ENSG00000122085	2	242011584	242041747	70	8	19644	-0.77827	0.7818	MTERFD2
ENSG00000115687	2	242045514	242089679	198	19	19644	-0.80003	0.78815	PASK
ENSG00000115685	2	242088991	242123067	83	10	19644	0.41786	0.33803	PPP1R7
ENSG00000146205	2	242127924	242164792	102	18	19644	-0.13724	0.55458	ANO7
ENSG00000115677	2	242166679	242256476	200	19	19644	1.4641	0.071589	HDLBP
ENSG00000268485	2	242167319	242168850	3	2	19644	-0.91664	0.82033	AC104841.2
ENSG00000168385	2	242254515	242293442	91	13	19644	0.18752	0.42563	SEPT2
ENSG00000006607	2	242295658	242434256	359	32	19644	-0.21167	0.58382	FARP2
ENSG00000115694	2	242432089	242449145	49	10	19644	0.37903	0.35233	STK25
ENSG00000176720	2	242498136	242513546	39	11	19644	1.1351	0.12816	BOK
ENSG00000176946	2	242523820	242576864	130	8	19644	-0.53078	0.70221	THAP4
ENSG00000168397	2	242576628	242613272	159	18	19644	0.64279	0.26018	ATG4B
ENSG00000168393	2	242615157	242626406	47	5	19644	0.68002	0.24825	DTYMK
ENSG00000168395	2	242641450	242668893	66	10	19644	1.0308	0.15131	ING5
ENSG00000180902	2	242673994	242708231	126	16	19644	-0.88536	0.81202	D2HGDH
ENSG00000154252	2	242716240	242743623	68	9	19644	-0.75307	0.7743	GAL3ST2
ENSG00000204099	2	242749920	242758739	38	6	19644	-0.97912	0.83624	NEU4
ENSG00000188389	2	242792033	242801060	33	6	19644	-1.7602	0.96082	PDCD1
ENSG00000188011	2	242811752	242815975	21	5	19644	-1.9395	0.97378	CXXC11
ENSG00000216921	2	242836136	242844702	49	8	19644	-1.5985	0.94503	AC131097.4
ENSG00000134121	3	238279	451090	829	74	19644	0.14384	0.44282	CHL1
ENSG00000134115	3	1134260	1445901	1424	131	19644	-0.85946	0.80496	CNTN6
ENSG00000144619	3	2140497	3099645	3929	354	19644	1.36	0.08691	CNTN4
ENSG00000091181	3	3111233	3168297	218	52	19644	1.4996	0.066859	IL5RA
ENSG00000072756	3	3168600	3192563	99	12	19644	-3.2067	0.99933	TRNT1
ENSG00000113851	3	3190676	3221394	100	14	19644	-1.7703	0.96166	CRBN
ENSG00000144455	3	3742498	4508965	2995	137	19644	0.45542	0.3244	SUMF1
ENSG00000175928	3	3841121	3889387	151	20	19644	-1.2759	0.89901	LRRN1
ENSG00000170364	3	4344988	4359251	23	8	19644	0.41818	0.33791	SETMAR
ENSG00000150995	3	4535032	4889524	1095	142	19644	1.9707	0.02438	ITPR1
ENSG00000235978	3	4855978	4928977	238	24	19644	-0.06722	0.5268	AC018816.3
ENSG00000134107	3	5020801	5027008	16	3	19644	0.57947	0.28114	BHLHE40
ENSG00000134108	3	5163905	5222596	143	11	19644	0.5224	0.3007	ARL8B
ENSG00000134109	3	5229331	5261642	54	12	19644	-0.16403	0.56515	EDEM1
ENSG00000196277	3	6811688	7783215	2996	226	19644	0.92379	0.1778	GRM7
ENSG00000071282	3	8543393	8609805	234	21	19644	1.0815	0.13973	LMCD1
ENSG00000125046	3	8661086	8786726	376	76	19644	1.9095	0.028096	SSUH2
ENSG00000182533	3	8775486	8883492	490	57	19644	-0.25197	0.59947	CAV3
ENSG00000180914	3	8792094	8811314	84	22	19644	0.56477	0.28612	OXTR
ENSG00000070950	3	8817088	9005457	786	41	19644	-0.34995	0.63681	RAD18
ENSG00000196220	3	9022275	9404737	1147	147	19644	-1.1372	0.87226	SRGAP3
ENSG00000134077	3	9404526	9428475	59	11	19644	0.60887	0.2713	THUMPD3
ENSG00000168137	3	9439299	9520924	147	14	19644	-0.079234	0.53158	SETD5
ENSG00000156959	3	9543481	9595486	187	16	19644	-0.60245	0.72656	LHFPL4
ENSG00000163719	3	9691117	9744077	76	13	19644	-0.26575	0.60479	MTMR14
ENSG00000144550	3	9745491	9771592	37	17	19644	-0.5396	0.70526	CPNE9
ENSG00000156983	3	9773413	9789702	28	10	19644	0.12994	0.44831	BRPF1
ENSG00000114026	3	9791628	9829903	76	12	19644	-0.19629	0.57781	OGG1
ENSG00000134072	3	9799026	9811676	20	7	19644	0.16091	0.43608	CAMK1
ENSG00000171148	3	9821544	9834695	30	5	19644	-0.32873	0.62882	TADA3
ENSG00000241553	3	9834179	9849410	28	8	19644	0.3157	0.37611	ARPC4
ENSG00000250151	3	9834766	9877085	132	15	19644	0.44281	0.32895	ARPC4-TTLL3
ENSG00000214021	3	9849770	9896822	146	18	19644	0.18661	0.42598	TTLL3
ENSG00000156990	3	9879533	9886286	11	4	19644	-0.7291	0.76703	RPUSD3
ENSG00000187288	3	9908398	9921938	32	6	19644	1.4711	0.070634	CIDEC
ENSG00000171135	3	9932238	9936033	13	3	19644	1.3817	0.08353	JAGN1
ENSG00000163701	3	9944296	9958086	40	3	19644	0.51964	0.30166	IL17RE
ENSG00000163702	3	9958758	9975314	37	13	19644	-0.15901	0.56317	IL17RC
ENSG00000163703	3	9975506	9987097	25	5	19644	0.30212	0.38128	CRELD1
ENSG00000163704	3	9987226	9994078	10	4	19644	-0.53324	0.70306	PRRT3
ENSG00000125037	3	10004221	10052800	142	6	19644	-0.19237	0.57627	EMC3
ENSG00000144554	3	10068098	10143614	210	6	19644	-1.5526	0.93974	FANCD2
ENSG00000163705	3	10123001	10149915	61	4	19644	-1.7422	0.95926	FANCD2OS
ENSG00000254999	3	10157276	10168874	51	4	19644	-2.9977	0.99864	BRK1
ENSG00000134086	3	10182692	10193904	40	6	19644	-1.2701	0.89798	VHL
ENSG00000134070	3	10206549	10285427	237	26	19644	0.076496	0.46951	IRAK2
ENSG00000157014	3	10289707	10322902	92	12	19644	-1.692	0.95468	TATDN2
ENSG00000272410	3	10291056	10327480	104	14	19644	-1.4881	0.93164	RP11-438J1.1
ENSG00000157017	3	10327359	10334631	15	5	19644	-0.16422	0.56522	GHRL
ENSG00000157020	3	10334815	10362862	90	13	19644	1.3462	0.089127	SEC13
ENSG00000157087	3	10365707	10749716	1331	143	19644	-0.88507	0.81194	ATP2B2
ENSG00000132164	3	10857885	10982419	373	48	19644	-0.56612	0.71434	SLC6A11
ENSG00000157103	3	11034410	11080933	143	32	19644	-2.1401	0.98383	SLC6A1
ENSG00000196639	3	11178779	11305243	346	45	19644	0.13527	0.4462	HRH1
ENSG00000197548	3	11313995	11599139	647	26	19644	-0.21748	0.58608	ATG7
ENSG00000144560	3	11597544	11762220	562	49	19644	0.71227	0.23815	VGLL4
ENSG00000144559	3	11831916	11888393	141	15	19644	0.45252	0.32545	TAMM41
ENSG00000157150	3	12194551	12200851	16	5	19644	0.057673	0.477	TIMP4
ENSG00000132170	3	12328867	12475855	348	28	19644	0.041285	0.48353	PPARG
ENSG00000154743	3	12525931	12581122	224	15	19644	2.3258	0.010015	TSEN2
ENSG00000225526	3	12556433	12602558	158	16	19644	3.0863	0.0010135	C3orf83
ENSG00000075975	3	12598513	12625212	66	9	19644	2.7605	0.0028852	MKRN2
ENSG00000132155	3	12625100	12705725	211	17	19644	1.891	0.029312	RAF1
ENSG00000088726	3	12775024	12810956	101	15	19644	0.22136	0.4124	TMEM40
ENSG00000144712	3	12837971	12913415	246	24	19644	-2.5426	0.9945	CAND2
ENSG00000144713	3	12875984	12883087	30	5	19644	-1.4766	0.93011	RPL32
ENSG00000144711	3	12938719	13114617	496	75	19644	-0.41539	0.66107	IQSEC1
ENSG00000132182	3	13357737	13461809	327	23	19644	0.29503	0.38399	NUP210
ENSG00000163517	3	13521224	13547916	60	14	19644	-0.031085	0.5124	HDAC11
ENSG00000163520	3	13573824	13679922	396	44	19644	0.22574	0.4107	FBLN2
ENSG00000154764	3	13857755	13921618	213	33	19644	1.1759	0.11981	WNT7A
ENSG00000180438	3	13978756	14124311	329	17	19644	0.36757	0.3566	TPRXL
ENSG00000163528	3	14153580	14166370	24	6	19644	0.86185	0.19439	CHCHD4
ENSG00000170876	3	14166440	14185179	40	10	19644	0.45082	0.32606	TMEM43
ENSG00000268279	3	14176717	14189548	36	7	19644	-0.11297	0.54497	RP11-434D12.1
ENSG00000154767	3	14186647	14220283	73	13	19644	0.75311	0.22569	XPC
ENSG00000170860	3	14219858	14242619	46	8	19644	0.35087	0.36284	LSM3
ENSG00000131389	3	14444076	14530857	186	32	19644	0.030189	0.48796	SLC6A6
ENSG00000154781	3	14693271	14714166	49	5	19644	0.011752	0.49531	CCDC174
ENSG00000131379	3	14716606	14814541	230	32	19644	0.90617	0.18242	C3orf20
ENSG00000154783	3	14860469	14975895	516	33	19644	2.1513	0.015727	FGD5
ENSG00000177463	3	14989091	15095107	189	20	19644	0.49554	0.31011	NR2C2
ENSG00000131368	3	15083967	15106842	40	9	19644	0.69014	0.24505	MRPS25
ENSG00000131381	3	15111580	15140670	60	4	19644	0.3484	0.36377	ZFYVE20
ENSG00000131375	3	15247659	15294425	42	13	19644	1.0435	0.14836	CAPN7
ENSG00000131370	3	15296360	15382875	234	41	19644	0.32663	0.37197	SH3BP5
ENSG00000206562	3	15422782	15482073	125	13	19644	0.00087432	0.49965	METTL6
ENSG00000144597	3	15468862	15484120	22	6	19644	0.20531	0.41867	EAF1
ENSG00000206561	3	15491640	15563258	230	23	19644	-1.0347	0.84959	COLQ
ENSG00000131373	3	15602211	15643338	85	19	19644	-1.4986	0.93301	HACL1
ENSG00000169814	3	15642848	15687329	90	12	19644	-0.49377	0.68927	BTD
ENSG00000206560	3	15708743	15901278	385	18	19644	0.86024	0.19483	ANKRD28
ENSG00000131386	3	16216156	16273499	197	30	19644	0.039662	0.48418	GALNT15
ENSG00000154813	3	16299485	16306479	24	5	19644	1.4017	0.080509	DPH3
ENSG00000154814	3	16306706	16391806	264	20	19644	1.1596	0.1231	OXNAD1
ENSG00000131378	3	16355081	16555533	616	65	19644	0.62254	0.26679	RFTN1
ENSG00000092345	3	16628299	16711813	360	53	19644	0.20862	0.41737	DAZL
ENSG00000154822	3	16844159	17132086	777	44	19644	0.45818	0.32341	PLCL2
ENSG00000131374	3	17198654	18486309	2866	68	19644	1.9147	0.027763	TBC1D5
ENSG00000182568	3	18386879	18487080	201	27	19644	0.1692	0.43282	SATB1
ENSG00000183960	3	19189946	19577138	502	58	19644	1.0446	0.14812	KCNH8
ENSG00000163576	3	19920964	19988517	225	21	19644	2.0454	0.020406	EFHB
ENSG00000144566	3	19988571	20026667	140	17	19644	0.54488	0.29292	RAB5A
ENSG00000183977	3	20021453	20053822	124	15	19644	0.32729	0.37172	PP2D1
ENSG00000114166	3	20081515	20195896	479	40	19644	0.95979	0.16858	KAT2B
ENSG00000129810	3	20202085	20227784	83	10	19644	2.1204	0.016985	SGOL1
ENSG00000151789	3	21459915	22414812	4303	265	19644	1.4932	0.067688	ZNF385D
ENSG00000182247	3	23244511	23633284	1331	33	19644	0.79769	0.21252	UBE2E2
ENSG00000170142	3	23847394	23932807	171	21	19644	1.4425	0.074577	UBE2E1
ENSG00000197885	3	23933151	23988082	190	15	19644	1.3837	0.083231	NKIRAS1
ENSG00000174748	3	23958036	23965183	13	5	19644	2.0212	0.021629	RPL15
ENSG00000174738	3	23986751	24022109	94	13	19644	0.80637	0.21002	NR1D2
ENSG00000151090	3	24158651	24536773	1049	126	19644	1.4681	0.071035	THRB
ENSG00000077092	3	25215823	25639423	1657	114	19644	-0.28131	0.61076	RARB
ENSG00000077097	3	25639475	25706398	123	10	19644	-0.40302	0.65653	TOP2B
ENSG00000151092	3	25760435	25831530	116	7	19644	-0.11665	0.54643	NGLY1
ENSG00000151093	3	25824408	25836025	14	4	19644	-1.3081	0.90458	OXSM
ENSG00000230891	3	25900024	25915191	35	5	19644	-0.18337	0.57274	LINC00692
ENSG00000179796	3	26664297	26752267	217	25	19644	-0.74142	0.77078	LRRC3B
ENSG00000163491	3	27151576	27410951	813	28	19644	-0.18375	0.5729	NEK10
ENSG00000033867	3	27414214	27525911	377	28	19644	2.085	0.018536	SLC4A7
ENSG00000163508	3	27757440	27764206	11	5	19644	1.5745	0.057686	EOMES
ENSG00000187118	3	28283075	28366633	151	15	19644	1.0297	0.15157	CMC1
ENSG00000163512	3	28356494	28390618	32	6	19644	1.6012	0.054664	AZI2
ENSG00000206559	3	28390637	28579613	281	19	19644	1.4806	0.06935	ZCWPW2
ENSG00000144642	3	29322473	30051886	2762	179	19644	0.71638	0.23688	RBMS3
ENSG00000163513	3	30647994	30735634	267	39	19644	-0.29047	0.61427	TGFBR2
ENSG00000144644	3	30767692	30936257	514	35	19644	0.53123	0.29763	GADL1
ENSG00000163527	3	31574130	31679112	187	18	19644	-0.031906	0.51273	STT3B
ENSG00000144645	3	31699382	32119072	1214	123	19644	1.3363	0.090731	OSBPL10
ENSG00000197385	3	32023263	32033120	38	5	19644	-1.1035	0.86509	ZNF860
ENSG00000152642	3	32147181	32210205	253	19	19644	1.1247	0.13035	GPD1L
ENSG00000170293	3	32280171	32411817	440	74	19644	-0.89096	0.81353	CMTM8
ENSG00000153551	3	32433163	32524559	358	42	19644	0.31255	0.37731	CMTM7
ENSG00000091317	3	32522804	32544900	48	11	19644	-0.011743	0.50468	CMTM6
ENSG00000144635	3	32567463	32612366	86	13	19644	-0.23557	0.59312	DYNC1LI1
ENSG00000182973	3	32726637	32815367	359	23	19644	0.79844	0.21231	CNOT10
ENSG00000206557	3	32859510	32939318	168	24	19644	2.1232	0.016867	TRIM71
ENSG00000183813	3	32993066	32997841	8	2	19644	0.4953	0.31019	CCR4
ENSG00000170266	3	33038100	33138722	344	33	19644	0.48747	0.31296	GLB1
ENSG00000188167	3	33131913	33138293	6	3	19644	0.62853	0.26483	TMPPE
ENSG00000170275	3	33155471	33189265	72	11	19644	-1.0378	0.85032	CRTAP
ENSG00000173705	3	33191537	33260707	240	24	19644	-0.43784	0.66925	SUSD5
ENSG00000153558	3	33318517	33445154	258	21	19644	0.59289	0.27663	FBXL2
ENSG00000153560	3	33429828	33482863	126	13	19644	0.25535	0.39923	UBP1
ENSG00000163539	3	33537737	33759848	322	28	19644	0.51319	0.30391	CLASP2
ENSG00000170248	3	33839844	33911194	234	12	19644	-0.88136	0.81094	PDCD6IP
ENSG00000172995	3	35680437	35835988	304	33	19644	1.0044	0.15759	ARPP21
ENSG00000144681	3	36421836	36589499	671	49	19644	-0.82493	0.7953	STAC
ENSG00000163673	3	36753913	36781352	53	12	19644	-0.068678	0.52738	DCLK3
ENSG00000168016	3	36868311	36986548	249	21	19644	-0.60779	0.72834	TRANK1
ENSG00000178567	3	37027357	37034795	8	2	19644	0.55301	0.29013	EPM2AIP1
ENSG00000076242	3	37034823	37107380	142	12	19644	0.21995	0.41296	MLH1
ENSG00000093167	3	37094117	37225180	232	12	19644	0.41213	0.34012	LRRFIP2
ENSG00000144674	3	37284668	37408242	231	14	19644	0.79107	0.21445	GOLGA4
ENSG00000198590	3	37427760	37476988	93	15	19644	0.64029	0.26099	C3orf35
ENSG00000144668	3	37493606	37865005	975	94	19644	0.27926	0.39002	ITGA9
ENSG00000144677	3	37903451	38025960	267	29	19644	0.33965	0.36706	CTDSPL
ENSG00000136059	3	38029550	38048679	54	6	19644	1.6711	0.047354	VILL
ENSG00000187091	3	38048987	38071253	76	13	19644	0.70856	0.2393	PLCD1
ENSG00000008226	3	38080696	38165516	238	16	19644	0.050101	0.48002	DLEC1
ENSG00000060971	3	38144620	38178733	45	11	19644	-0.064975	0.5259	ACAA1
ENSG00000172936	3	38179969	38184513	3	2	19644	0.38442	0.35033	MYD88
ENSG00000172939	3	38206580	38296979	114	15	19644	-0.671	0.74889	OXSR1
ENSG00000172940	3	38307303	38319806	17	2	19644	-0.68617	0.7537	SLC22A13
ENSG00000144671	3	38323785	38360066	173	8	19644	-1.2479	0.89397	SLC22A14
ENSG00000093217	3	38388251	38462839	270	22	19644	-0.28006	0.61029	XYLB
ENSG00000114739	3	38495342	38534633	76	6	19644	-0.4893	0.68769	ACVR2B
ENSG00000157036	3	38537618	38583652	97	10	19644	-0.27713	0.60916	EXOG
ENSG00000183873	3	38589548	38691164	269	49	19644	-0.2343	0.59262	SCN5A
ENSG00000185313	3	38738293	38835501	334	37	19644	-0.13942	0.55544	SCN10A
ENSG00000168356	3	38887260	38992052	263	25	19644	-0.62038	0.7325	SCN11A
ENSG00000114742	3	39093489	39138155	131	18	19644	-1.3196	0.90652	WDR48
ENSG00000114745	3	39138150	39149854	35	9	19644	-0.94996	0.82893	GORASP1
ENSG00000168026	3	39149152	39180394	116	14	19644	-0.76536	0.77797	TTC21A
ENSG00000144655	3	39183346	39196053	34	8	19644	-1.0936	0.86293	CSRNP1
ENSG00000168334	3	39224701	39234087	18	7	19644	-0.28534	0.61231	XIRP1
ENSG00000168329	3	39304985	39323226	61	17	19644	0.44824	0.32699	CX3CR1
ENSG00000179934	3	39371197	39375171	3	2	19644	0.85141	0.19727	CCR8
ENSG00000144659	3	39424839	39438842	42	7	19644	0.39239	0.34738	SLC25A38
ENSG00000168028	3	39448180	39454033	33	4	19644	0.54998	0.29117	RPSA
ENSG00000168314	3	39508689	39570970	264	7	19644	0.13788	0.44517	MOBP
ENSG00000170011	3	39850405	40301812	1423	73	19644	0.59575	0.27567	MYRIP
ENSG00000114784	3	40351175	40353915	7	2	19644	0.050492	0.47987	EIF1B
ENSG00000168032	3	40428647	40470110	84	4	19644	-0.15081	0.55994	ENTPD3
ENSG00000188846	3	40498783	40503861	10	4	19644	-0.99487	0.8401	RPL14
ENSG00000177873	3	40518604	40531727	18	5	19644	0.32126	0.37401	ZNF619
ENSG00000177842	3	40547483	40560227	13	3	19644	-0.60612	0.72778	ZNF620
ENSG00000172888	3	40566369	40616176	90	12	19644	-0.58531	0.72083	ZNF621
ENSG00000168036	3	41236328	41301587	92	10	19644	-0.9556	0.83036	CTNNB1
ENSG00000168038	3	41288090	42003922	2332	48	19644	0.84394	0.19935	ULK4
ENSG00000182606	3	42055294	42267381	593	44	19644	-0.58587	0.72102	TRAK1
ENSG00000187094	3	42299317	42307699	19	4	19644	2.4569	0.0070064	CCK
ENSG00000157093	3	42438570	42452092	26	7	19644	1.2941	0.097822	LYZL4
ENSG00000114812	3	42530791	42579059	105	22	19644	0.12299	0.45106	VIPR1
ENSG00000093183	3	42589461	42642572	128	14	19644	1.182	0.1186	SEC22C
ENSG00000008324	3	42623332	42636606	33	7	19644	0.40576	0.34246	SS18L2
ENSG00000114857	3	42642106	42690227	117	11	19644	0.94566	0.17216	NKTR
ENSG00000114853	3	42695176	42709072	31	6	19644	1.4499	0.073548	ZBTB47
ENSG00000157119	3	42727011	42734036	8	3	19644	1.6333	0.051206	KLHL40
ENSG00000010282	3	42734155	42744319	23	6	19644	1.5146	0.064933	HHATL
ENSG00000244607	3	42734155	42814745	168	15	19644	1.2989	0.096984	CCDC13
ENSG00000181061	3	42798669	42846023	86	14	19644	2.0782	0.018845	HIGD1A
ENSG00000144648	3	42846244	42929466	199	20	19644	3.0778	0.0010428	ACKR2
ENSG00000273291	3	42850938	43097363	524	35	19644	2.7518	0.0029636	KRBOX1
ENSG00000240747	3	42850975	42984284	271	28	19644	2.9688	0.001495	KRBOX1
ENSG00000180432	3	42897497	42917633	48	10	19644	3.0526	0.0011345	CYP8B1
ENSG00000182983	3	42947223	42960825	17	4	19644	0.34766	0.36405	ZNF662
ENSG00000144649	3	43020759	43101703	211	19	19644	1.8669	0.03096	FAM198A
ENSG00000144647	3	43120724	43147568	47	9	19644	0.26444	0.39572	POMGNT2
ENSG00000163788	3	43328004	43466256	174	25	19644	1.482	0.069173	SNRK
ENSG00000160746	3	43396351	43733086	644	38	19644	0.35867	0.35992	ANO10
ENSG00000011198	3	43731605	43775863	105	9	19644	0.88083	0.1892	ABHD5
ENSG00000173769	3	44283378	44373590	183	12	19644	-0.63597	0.7376	TOPAZ1
ENSG00000179152	3	44379611	44450943	135	12	19644	-0.01015	0.50405	TCAIM
ENSG00000185219	3	44481262	44519162	57	11	19644	0.33307	0.36954	ZNF445
ENSG00000178917	3	44540462	44552128	8	3	19644	0.11608	0.4538	ZNF852
ENSG00000196345	3	44596685	44624975	69	7	19644	-0.45634	0.67593	ZKSCAN7
ENSG00000273303	3	44607051	44635665	56	6	19644	-0.26412	0.60416	RP11-944L7.5
ENSG00000144792	3	44619715	44641186	29	5	19644	0.0047859	0.49809	ZNF660
ENSG00000186448	3	44626380	44689963	77	9	19644	0.15083	0.44006	ZNF197
ENSG00000169981	3	44690219	44702283	9	5	19644	1.1184	0.13171	ZNF35
ENSG00000196653	3	44754135	44765323	14	6	19644	0.51384	0.30368	ZNF502
ENSG00000186446	3	44771088	44778575	15	4	19644	-0.058836	0.52346	ZNF501
ENSG00000163807	3	44779153	44803154	28	7	19644	0.25308	0.4001	KIAA1143
ENSG00000163808	3	44803209	44914868	120	14	19644	0.29423	0.38429	KIF15
ENSG00000169964	3	44903361	44907162	2	1	19644	-0.5382	0.70478	TMEM42
ENSG00000163810	3	44916100	44956482	106	11	19644	-0.070362	0.52805	TGM4
ENSG00000163812	3	44956749	45017677	69	9	19644	0.20946	0.41705	ZDHHC3
ENSG00000075914	3	45016733	45077558	147	11	19644	0.56049	0.28757	EXOSC7
ENSG00000163815	3	45043040	45077563	99	8	19644	0.70378	0.24078	CLEC3B
ENSG00000163814	3	45123770	45187914	184	50	19644	-1.4491	0.92635	CDCP1
ENSG00000249992	3	45265958	45267770	6	2	19644	-0.52322	0.69959	TMEM158
ENSG00000011376	3	45429998	45590913	337	26	19644	-0.19314	0.57657	LARS2
ENSG00000144791	3	45596886	45727830	472	32	19644	0.55461	0.28958	LIMD1
ENSG00000211456	3	45730548	45786916	202	10	19644	0.54883	0.29156	SACM1L
ENSG00000163817	3	45796942	45838027	78	21	19644	0.79933	0.21205	SLC6A20
ENSG00000163818	3	45864808	45957534	185	27	19644	-1.4145	0.92139	LZTFL1
ENSG00000173585	3	45927996	45944667	39	10	19644	-0.63785	0.73821	CCR9
ENSG00000163820	3	45959396	46037316	225	19	19644	-0.21152	0.58376	FYCO1
ENSG00000172215	3	45982425	45989845	15	5	19644	-0.71987	0.7642	CXCR6
ENSG00000173578	3	46058516	46069234	25	3	19644	-0.17792	0.57061	XCR1
ENSG00000183625	3	46205096	46308197	264	14	19644	-0.9157	0.82009	CCR3
ENSG00000163823	3	46243200	46249887	11	1	19644	-1.0701	0.85771	CCR1
ENSG00000121807	3	46395225	46402419	18	4	19644	-0.95616	0.8305	CCR2
ENSG00000160791	3	46411633	46417697	16	4	19644	-2.5013	0.99381	CCR5
ENSG00000121797	3	46448654	46454488	19	4	19644	-0.98826	0.83849	CCRL2
ENSG00000012223	3	46477136	46526724	170	19	19644	0.68926	0.24533	LTF
ENSG00000163825	3	46538981	46542439	11	2	19644	-0.15688	0.56233	RTP3
ENSG00000163827	3	46556913	46621589	241	22	19644	0.041576	0.48342	LRRC2
ENSG00000268324	3	46598888	46601178	14	3	19644	0.3383	0.36757	LUZPP1
ENSG00000241186	3	46616045	46668033	232	25	19644	0.35451	0.36148	TDGF1
ENSG00000178038	3	46710487	46735194	78	11	19644	1.5764	0.05747	ALS2CL
ENSG00000181585	3	46742823	46752376	26	6	19644	0.89374	0.18573	TMIE
ENSG00000206549	3	46753605	46854064	298	12	19644	1.5242	0.063731	PRSS50
ENSG00000261603	3	46761073	46777919	59	4	19644	1.9906	0.023263	PRSS46
ENSG00000188086	3	46783582	46854048	176	6	19644	1.1478	0.12552	PRSS45
ENSG00000178055	3	46871032	46875585	8	2	19644	0.23711	0.40629	PRSS42
ENSG00000160808	3	46899362	46923659	40	8	19644	0.8439	0.19936	MYL3
ENSG00000160801	3	46919236	46945287	46	9	19644	0.19559	0.42246	PTH1R
ENSG00000268537	3	46927699	46930171	5	3	19644	0.38509	0.35008	AC109583.1
ENSG00000160799	3	46963216	47023500	78	8	19644	1.2327	0.10884	CCDC12
ENSG00000160796	3	47021173	47051193	45	6	19644	1.6532	0.04914	NBEAL2
ENSG00000181555	3	47057919	47205457	194	14	19644	1.5641	0.058903	SETD2
ENSG00000088727	3	47269516	47324941	68	10	19644	1.7901	0.036721	KIF9
ENSG00000114648	3	47324407	47388306	60	13	19644	1.9364	0.026411	KLHL18
ENSG00000076201	3	47422501	47454931	33	5	19644	1.1344	0.12831	PTPN23
