region2	reg_region	type	tissue/cell	genes
16:89880000-89890000	16:89882112-89882726	prom	E073	ENSG00000187741
16:89880000-89890000	16:89882112-89882726	prom	E082	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E053	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E054	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E067	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E068	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E069	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E070	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E071	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E072	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E073	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E074	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E081	ENSG00000187741
16:89880000-89890000	16:89882727-89883594	prom	E082	ENSG00000187741
16:89880000-89890000	16:89883728-89883785	prom	E053	NA
16:89880000-89890000	16:89883728-89883785	prom	E054	NA
16:89880000-89890000	16:89883728-89883785	prom	E067	NA
16:89880000-89890000	16:89883728-89883785	prom	E068	NA
16:89880000-89890000	16:89883728-89883785	prom	E069	NA
16:89880000-89890000	16:89883728-89883785	prom	E070	NA
16:89880000-89890000	16:89883728-89883785	prom	E071	NA
16:89880000-89890000	16:89883728-89883785	prom	E072	NA
16:89880000-89890000	16:89883728-89883785	prom	E073	NA
16:89880000-89890000	16:89883728-89883785	prom	E074	NA
16:89880000-89890000	16:89883728-89883785	prom	E082	NA
16:89890000-89900000	16:89893836-89896964	prom	E053	NA
16:89890000-89900000	16:89893836-89896964	prom	E054	NA
16:89890000-89900000	16:89893836-89896964	prom	E067	NA
16:89890000-89900000	16:89893836-89896964	prom	E068	NA
16:89890000-89900000	16:89893836-89896964	prom	E069	NA
16:89890000-89900000	16:89893836-89896964	prom	E070	NA
16:89890000-89900000	16:89893836-89896964	prom	E071	NA
16:89890000-89900000	16:89893836-89896964	prom	E072	NA
16:89890000-89900000	16:89893836-89896964	prom	E073	NA
16:89890000-89900000	16:89893836-89896964	prom	E074	NA
16:89890000-89900000	16:89893836-89896964	prom	E082	NA
16:89940000-89950000	16:89939259-89941555	prom	E053	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E054	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E067	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E068	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E069	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E070	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E071	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E072	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E073	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E074	ENSG00000141002
16:89940000-89950000	16:89939259-89941555	prom	E082	ENSG00000141002
16:90030000-90040000	16:90038119-90039779	prom	E053	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E054	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E067	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E068	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E069	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E070	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E071	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E072	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E073	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E074	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E081	ENSG00000177946
16:90030000-90040000	16:90038119-90039779	prom	E082	ENSG00000177946
16:90030000-90040000	16:90039788-90039989	prom	E053	NA
16:90030000-90040000	16:90039788-90039989	prom	E054	NA
16:90030000-90040000	16:90039788-90039989	prom	E067	NA
16:90030000-90040000	16:90039788-90039989	prom	E068	NA
16:90030000-90040000	16:90039788-90039989	prom	E069	NA
16:90030000-90040000	16:90039788-90039989	prom	E070	NA
16:90030000-90040000	16:90039788-90039989	prom	E071	NA
16:90030000-90040000	16:90039788-90039989	prom	E072	NA
16:90030000-90040000	16:90039788-90039989	prom	E073	NA
16:90030000-90040000	16:90039788-90039989	prom	E074	NA
16:90030000-90040000	16:90039788-90039989	prom	E081	NA
16:90030000-90040000	16:90039788-90039989	prom	E082	NA
16:90080000-90090000	16:90084565-90087821	prom	E053	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E054	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E068	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E070	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E071	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E073	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E074	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90084565-90087821	prom	E082	ENSG00000003249:ENSG00000141013
16:90080000-90090000	16:90088576-90089882	prom	E053	NA
16:90080000-90090000	16:90088576-90089882	prom	E054	NA
16:90080000-90090000	16:90088576-90089882	prom	E067	NA
16:90080000-90090000	16:90088576-90089882	prom	E068	NA
16:90080000-90090000	16:90088576-90089882	prom	E069	NA
16:90080000-90090000	16:90088576-90089882	prom	E070	NA
16:90080000-90090000	16:90088576-90089882	prom	E071	NA
16:90080000-90090000	16:90088576-90089882	prom	E072	NA
16:90080000-90090000	16:90088576-90089882	prom	E073	NA
16:90080000-90090000	16:90088576-90089882	prom	E074	NA
16:90080000-90090000	16:90088576-90089882	prom	E081	NA
16:90080000-90090000	16:90088576-90089882	prom	E082	NA
17:42760000-42770000	17:42766159-42767903	prom	E053	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E054	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E067	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E068	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E069	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E070	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E071	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E072	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E073	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E074	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E081	ENSG00000180329
17:42760000-42770000	17:42766159-42767903	prom	E082	ENSG00000180329
17:42970000-42980000	17:42976006-42977585	prom	E053	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E054	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E067	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E068	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E069	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E070	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E071	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E072	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E073	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E074	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E081	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:42970000-42980000	17:42976006-42977585	prom	E082	ENSG00000108883:ENSG00000167131:ENSG00000214447
17:43230000-43240000	17:43237472-43240331	prom	E053	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E054	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E067	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E068	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E069	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E070	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E071	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E072	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E073	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E074	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E081	ENSG00000168517
17:43230000-43240000	17:43237472-43240331	prom	E082	ENSG00000168517
17:43300000-43310000	17:43299428-43300876	prom	E067	NA
17:43300000-43310000	17:43299428-43300876	prom	E068	NA
17:43300000-43310000	17:43299428-43300876	prom	E069	NA
17:43300000-43310000	17:43299428-43300876	prom	E071	NA
17:43300000-43310000	17:43299428-43300876	prom	E072	NA
17:43300000-43310000	17:43299428-43300876	prom	E082	NA
17:43310000-43320000	17:43318013-43319390	prom	E054	NA
17:43310000-43320000	17:43318013-43319390	prom	E067	NA
17:43310000-43320000	17:43318013-43319390	prom	E068	NA
17:43310000-43320000	17:43318013-43319390	prom	E069	NA
17:43310000-43320000	17:43318013-43319390	prom	E071	NA
17:43310000-43320000	17:43318013-43319390	prom	E073	NA
17:43310000-43320000	17:43318013-43319390	prom	E081	NA
17:43310000-43320000	17:43318013-43319390	prom	E082	NA
17:43310000-43320000	17:43319496-43319562	prom	E054	NA
17:43310000-43320000	17:43319496-43319562	prom	E068	NA
17:43310000-43320000	17:43319496-43319562	prom	E069	NA
17:43310000-43320000	17:43319496-43319562	prom	E070	NA
17:43310000-43320000	17:43319496-43319562	prom	E072	NA
17:43310000-43320000	17:43319496-43319562	prom	E082	NA
17:43390000-43400000	17:43391239-43395571	prom	E053	NA
17:43390000-43400000	17:43391239-43395571	prom	E054	NA
17:43390000-43400000	17:43391239-43395571	prom	E068	NA
17:43390000-43400000	17:43391239-43395571	prom	E069	NA
17:43390000-43400000	17:43391239-43395571	prom	E070	NA
17:43390000-43400000	17:43391239-43395571	prom	E071	NA
17:43390000-43400000	17:43391239-43395571	prom	E082	NA
17:43560000-43570000	17:43567347-43567421	prom	E053	NA
17:43560000-43570000	17:43567347-43567421	prom	E054	NA
17:43560000-43570000	17:43567347-43567421	prom	E067	NA
17:43560000-43570000	17:43567347-43567421	prom	E068	NA
17:43560000-43570000	17:43567347-43567421	prom	E069	NA
17:43560000-43570000	17:43567347-43567421	prom	E070	NA
17:43560000-43570000	17:43567347-43567421	prom	E071	NA
17:43560000-43570000	17:43567347-43567421	prom	E072	NA
17:43560000-43570000	17:43567347-43567421	prom	E073	NA
17:43560000-43570000	17:43567347-43567421	prom	E074	NA
17:43560000-43570000	17:43567347-43567421	prom	E082	NA
17:43560000-43570000	17:43567497-43567561	prom	E053	NA
17:43560000-43570000	17:43567497-43567561	prom	E054	NA
17:43560000-43570000	17:43567497-43567561	prom	E067	NA
17:43560000-43570000	17:43567497-43567561	prom	E068	NA
17:43560000-43570000	17:43567497-43567561	prom	E069	NA
17:43560000-43570000	17:43567497-43567561	prom	E070	NA
17:43560000-43570000	17:43567497-43567561	prom	E071	NA
17:43560000-43570000	17:43567497-43567561	prom	E072	NA
17:43560000-43570000	17:43567497-43567561	prom	E073	NA
17:43560000-43570000	17:43567497-43567561	prom	E074	NA
17:43560000-43570000	17:43567497-43567561	prom	E082	NA
17:43560000-43570000	17:43567609-43567761	prom	E053	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E054	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E067	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E068	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E069	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E070	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E071	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E072	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E073	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E074	ENSG00000225190
17:43560000-43570000	17:43567609-43567761	prom	E082	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E053	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E054	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E067	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E068	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E069	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E070	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E071	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E072	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E073	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E074	ENSG00000225190
17:43560000-43570000	17:43567842-43567920	prom	E082	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E053	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E054	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E067	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E068	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E069	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E070	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E071	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E072	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E073	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E074	ENSG00000225190
17:43560000-43570000	17:43568012-43568229	prom	E082	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E053	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E054	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E067	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E068	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E069	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E070	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E071	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E072	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E073	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E074	ENSG00000225190
17:43560000-43570000	17:43568269-43568361	prom	E082	ENSG00000225190
17:43560000-43570000	17:43568533-43568690	prom	E053	NA
17:43560000-43570000	17:43568533-43568690	prom	E054	NA
17:43560000-43570000	17:43568533-43568690	prom	E067	NA
17:43560000-43570000	17:43568533-43568690	prom	E068	NA
17:43560000-43570000	17:43568533-43568690	prom	E069	NA
17:43560000-43570000	17:43568533-43568690	prom	E070	NA
17:43560000-43570000	17:43568533-43568690	prom	E071	NA
17:43560000-43570000	17:43568533-43568690	prom	E072	NA
17:43560000-43570000	17:43568533-43568690	prom	E073	NA
17:43560000-43570000	17:43568533-43568690	prom	E074	NA
17:43560000-43570000	17:43568533-43568690	prom	E082	NA
17:43560000-43570000	17:43568817-43568901	prom	E053	NA
17:43560000-43570000	17:43568817-43568901	prom	E054	NA
17:43560000-43570000	17:43568817-43568901	prom	E067	NA
17:43560000-43570000	17:43568817-43568901	prom	E070	NA
17:43560000-43570000	17:43568817-43568901	prom	E071	NA
17:43560000-43570000	17:43568817-43568901	prom	E082	NA
17:43660000-43670000	17:43660611-43663001	prom	E053	NA
17:43660000-43670000	17:43660611-43663001	prom	E054	NA
17:43660000-43670000	17:43660611-43663001	prom	E067	NA
17:43660000-43670000	17:43660611-43663001	prom	E068	NA
17:43660000-43670000	17:43660611-43663001	prom	E069	NA
17:43660000-43670000	17:43660611-43663001	prom	E070	NA
17:43660000-43670000	17:43660611-43663001	prom	E071	NA
17:43660000-43670000	17:43660611-43663001	prom	E072	NA
17:43660000-43670000	17:43660611-43663001	prom	E073	NA
17:43660000-43670000	17:43660611-43663001	prom	E074	NA
17:43660000-43670000	17:43660611-43663001	prom	E081	NA
17:43660000-43670000	17:43660611-43663001	prom	E082	NA
17:43660000-43670000	17:43663150-43663354	prom	E053	NA
17:43660000-43670000	17:43663150-43663354	prom	E054	NA
17:43660000-43670000	17:43663150-43663354	prom	E067	NA
17:43660000-43670000	17:43663150-43663354	prom	E068	NA
17:43660000-43670000	17:43663150-43663354	prom	E069	NA
17:43660000-43670000	17:43663150-43663354	prom	E070	NA
17:43660000-43670000	17:43663150-43663354	prom	E071	NA
17:43660000-43670000	17:43663150-43663354	prom	E072	NA
17:43660000-43670000	17:43663150-43663354	prom	E073	NA
17:43660000-43670000	17:43663150-43663354	prom	E074	NA
17:43660000-43670000	17:43663150-43663354	prom	E082	NA
17:43660000-43670000	17:43663577-43663747	prom	E053	NA
17:43660000-43670000	17:43663577-43663747	prom	E054	NA
17:43660000-43670000	17:43663577-43663747	prom	E068	NA
17:43660000-43670000	17:43663577-43663747	prom	E069	NA
17:43660000-43670000	17:43663577-43663747	prom	E070	NA
17:43660000-43670000	17:43663577-43663747	prom	E071	NA
17:43660000-43670000	17:43663577-43663747	prom	E073	NA
17:43660000-43670000	17:43663577-43663747	prom	E082	NA
17:43660000-43670000	17:43663911-43663978	prom	E054	NA
17:43690000-43700000	17:43697398-43697664	prom	E053	NA
17:43690000-43700000	17:43697398-43697664	prom	E054	NA
17:43690000-43700000	17:43697398-43697664	prom	E067	NA
17:43690000-43700000	17:43697398-43697664	prom	E068	NA
17:43690000-43700000	17:43697398-43697664	prom	E069	NA
17:43690000-43700000	17:43697398-43697664	prom	E070	NA
17:43690000-43700000	17:43697398-43697664	prom	E071	NA
17:43690000-43700000	17:43697398-43697664	prom	E072	NA
17:43690000-43700000	17:43697398-43697664	prom	E073	NA
17:43690000-43700000	17:43697398-43697664	prom	E074	NA
17:43690000-43700000	17:43697398-43697664	prom	E082	NA
17:43690000-43700000	17:43697832-43697894	prom	E053	NA
17:43690000-43700000	17:43697832-43697894	prom	E054	NA
17:43690000-43700000	17:43697832-43697894	prom	E067	NA
17:43690000-43700000	17:43697832-43697894	prom	E068	NA
17:43690000-43700000	17:43697832-43697894	prom	E069	NA
17:43690000-43700000	17:43697832-43697894	prom	E070	NA
17:43690000-43700000	17:43697832-43697894	prom	E071	NA
17:43690000-43700000	17:43697832-43697894	prom	E072	NA
17:43690000-43700000	17:43697832-43697894	prom	E082	NA
17:43690000-43700000	17:43697937-43698014	prom	E053	NA
17:43690000-43700000	17:43697937-43698014	prom	E054	NA
17:43690000-43700000	17:43697937-43698014	prom	E067	NA
17:43690000-43700000	17:43697937-43698014	prom	E068	NA
17:43690000-43700000	17:43697937-43698014	prom	E069	NA
17:43690000-43700000	17:43697937-43698014	prom	E070	NA
17:43690000-43700000	17:43697937-43698014	prom	E071	NA
17:43690000-43700000	17:43697937-43698014	prom	E072	NA
17:43690000-43700000	17:43697937-43698014	prom	E082	NA
17:43690000-43700000	17:43698153-43698200	prom	E053	NA
17:43690000-43700000	17:43698153-43698200	prom	E054	NA
17:43690000-43700000	17:43698153-43698200	prom	E067	NA
17:43690000-43700000	17:43698153-43698200	prom	E068	NA
17:43690000-43700000	17:43698153-43698200	prom	E069	NA
17:43690000-43700000	17:43698153-43698200	prom	E070	NA
17:43690000-43700000	17:43698153-43698200	prom	E071	NA
17:43690000-43700000	17:43698153-43698200	prom	E072	NA
17:43690000-43700000	17:43698153-43698200	prom	E082	NA
17:43690000-43700000	17:43698581-43698634	prom	E054	NA
17:43690000-43700000	17:43698581-43698634	prom	E067	NA
17:43690000-43700000	17:43698581-43698634	prom	E068	NA
17:43690000-43700000	17:43698581-43698634	prom	E070	NA
17:43690000-43700000	17:43698581-43698634	prom	E071	NA
17:43690000-43700000	17:43698581-43698634	prom	E072	NA
17:43690000-43700000	17:43698581-43698634	prom	E082	NA
17:43690000-43700000	17:43698757-43698818	prom	E054	NA
17:43690000-43700000	17:43698757-43698818	prom	E070	NA
17:43690000-43700000	17:43698757-43698818	prom	E071	NA
17:43970000-43980000	17:43970771-43973890	prom	E053	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E054	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E067	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E068	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E069	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E070	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E071	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E072	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E073	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E074	ENSG00000186868
17:43970000-43980000	17:43970771-43973890	prom	E082	ENSG00000186868
17:43970000-43980000	17:43974000-43974095	prom	E054	NA
17:43970000-43980000	17:43974000-43974095	prom	E067	NA
17:43970000-43980000	17:43974000-43974095	prom	E068	NA
17:43970000-43980000	17:43974000-43974095	prom	E069	NA
17:43970000-43980000	17:43974000-43974095	prom	E071	NA
17:43970000-43980000	17:43974000-43974095	prom	E072	NA
17:43970000-43980000	17:43974000-43974095	prom	E073	NA
17:43970000-43980000	17:43974000-43974095	prom	E074	NA
17:43970000-43980000	17:43974000-43974095	prom	E082	NA
17:43970000-43980000	17:43974148-43975127	prom	E067	NA
17:43970000-43980000	17:43974148-43975127	prom	E068	NA
17:43970000-43980000	17:43974148-43975127	prom	E069	NA
17:43970000-43980000	17:43974148-43975127	prom	E071	NA
17:43970000-43980000	17:43974148-43975127	prom	E072	NA
17:43970000-43980000	17:43974148-43975127	prom	E073	NA
17:43970000-43980000	17:43974148-43975127	prom	E074	NA
17:43970000-43980000	17:43974148-43975127	prom	E082	NA
17:44240001-44280000	17:44268429-44268484	prom	E053	NA
17:44240001-44280000	17:44268429-44268484	prom	E054	NA
17:44240001-44280000	17:44268429-44268484	prom	E067	NA
17:44240001-44280000	17:44268429-44268484	prom	E068	NA
17:44240001-44280000	17:44268429-44268484	prom	E069	NA
17:44240001-44280000	17:44268429-44268484	prom	E070	NA
17:44240001-44280000	17:44268429-44268484	prom	E071	NA
17:44240001-44280000	17:44268429-44268484	prom	E072	NA
17:44240001-44280000	17:44268429-44268484	prom	E073	NA
17:44240001-44280000	17:44268429-44268484	prom	E074	NA
17:44240001-44280000	17:44268429-44268484	prom	E081	NA
17:44240001-44280000	17:44268429-44268484	prom	E082	NA
17:44240001-44280000	17:44268495-44272881	prom	E053	NA
17:44240001-44280000	17:44268495-44272881	prom	E054	NA
17:44240001-44280000	17:44268495-44272881	prom	E067	NA
17:44240001-44280000	17:44268495-44272881	prom	E068	NA
17:44240001-44280000	17:44268495-44272881	prom	E069	NA
17:44240001-44280000	17:44268495-44272881	prom	E070	NA
17:44240001-44280000	17:44268495-44272881	prom	E071	NA
17:44240001-44280000	17:44268495-44272881	prom	E072	NA
17:44240001-44280000	17:44268495-44272881	prom	E073	NA
17:44240001-44280000	17:44268495-44272881	prom	E074	NA
17:44240001-44280000	17:44268495-44272881	prom	E081	NA
17:44240001-44280000	17:44268495-44272881	prom	E082	NA
17:44260000-44270000	17:44268429-44268484	prom	E053	NA
17:44260000-44270000	17:44268429-44268484	prom	E054	NA
17:44260000-44270000	17:44268429-44268484	prom	E067	NA
17:44260000-44270000	17:44268429-44268484	prom	E068	NA
17:44260000-44270000	17:44268429-44268484	prom	E069	NA
17:44260000-44270000	17:44268429-44268484	prom	E070	NA
17:44260000-44270000	17:44268429-44268484	prom	E071	NA
17:44260000-44270000	17:44268429-44268484	prom	E072	NA
17:44260000-44270000	17:44268429-44268484	prom	E073	NA
17:44260000-44270000	17:44268429-44268484	prom	E074	NA
17:44260000-44270000	17:44268429-44268484	prom	E081	NA
17:44260000-44270000	17:44268429-44268484	prom	E082	NA
17:44260000-44270000	17:44268495-44272881	prom	E053	NA
17:44260000-44270000	17:44268495-44272881	prom	E054	NA
17:44260000-44270000	17:44268495-44272881	prom	E067	NA
17:44260000-44270000	17:44268495-44272881	prom	E068	NA
17:44260000-44270000	17:44268495-44272881	prom	E069	NA
17:44260000-44270000	17:44268495-44272881	prom	E070	NA
17:44260000-44270000	17:44268495-44272881	prom	E071	NA
17:44260000-44270000	17:44268495-44272881	prom	E072	NA
17:44260000-44270000	17:44268495-44272881	prom	E073	NA
17:44260000-44270000	17:44268495-44272881	prom	E074	NA
17:44260000-44270000	17:44268495-44272881	prom	E081	NA
17:44260000-44270000	17:44268495-44272881	prom	E082	NA
17:44270000-44280000	17:44268495-44272881	prom	E053	NA
17:44270000-44280000	17:44268495-44272881	prom	E054	NA
17:44270000-44280000	17:44268495-44272881	prom	E067	NA
17:44270000-44280000	17:44268495-44272881	prom	E068	NA
17:44270000-44280000	17:44268495-44272881	prom	E069	NA
17:44270000-44280000	17:44268495-44272881	prom	E070	NA
17:44270000-44280000	17:44268495-44272881	prom	E071	NA
17:44270000-44280000	17:44268495-44272881	prom	E072	NA
17:44270000-44280000	17:44268495-44272881	prom	E073	NA
17:44270000-44280000	17:44268495-44272881	prom	E074	NA
17:44270000-44280000	17:44268495-44272881	prom	E081	NA
17:44270000-44280000	17:44268495-44272881	prom	E082	NA
17:44300000-44310000	17:44301466-44301533	prom	E068	NA
17:44300000-44310000	17:44301466-44301533	prom	E072	NA
17:44300000-44310000	17:44301466-44301533	prom	E082	NA
17:44300000-44310000	17:44301812-44301874	prom	E053	NA
17:44300000-44310000	17:44301812-44301874	prom	E054	NA
17:44300000-44310000	17:44301812-44301874	prom	E067	NA
17:44300000-44310000	17:44301812-44301874	prom	E068	NA
17:44300000-44310000	17:44301812-44301874	prom	E070	NA
17:44300000-44310000	17:44301812-44301874	prom	E072	NA
17:44300000-44310000	17:44301812-44301874	prom	E074	NA
17:44300000-44310000	17:44301812-44301874	prom	E082	NA
17:44300000-44310000	17:44302236-44302291	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302236-44302291	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E054	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E067	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E068	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E069	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E070	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E071	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E072	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E073	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E074	ENSG00000120071
17:44300000-44310000	17:44302400-44302505	prom	E082	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E053	ENSG00000120071
17:44300000-44310000	17:44302547-44302625	prom	E054	ENSG00000120071
